"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Lamb1.3"	3.97446741990914e-190	-1.00833317627003	0.127	0.683	7.94893483981827e-187	"4"	"Lamb1"
"Prex2.3"	2.4002146774989e-189	-0.749550790627189	0.006	0.579	4.80042935499779e-186	"4"	"Prex2"
"Dag1.2"	7.26448653310318e-188	-0.750994956091816	0.256	0.738	1.45289730662064e-184	"4"	"Dag1"
"Cfh.3"	9.6885729287194e-187	-0.612509584532008	0.005	0.568	1.93771458574388e-183	"4"	"Cfh"
"Fgl2.2"	1.20282037685126e-186	-0.997013646550248	0.164	0.65	2.40564075370252e-183	"4"	"Fgl2"
"Penk.2"	1.44849720790997e-179	-0.528553945804037	0.125	0.624	2.89699441581995e-176	"4"	"Penk"
"Cav1.3"	9.44401423596526e-179	-1.07864317467192	0.041	0.598	1.88880284719305e-175	"4"	"Cav1"
"Thy1.3"	1.68235715604662e-178	-0.735847913819005	0.01	0.627	3.36471431209325e-175	"4"	"Thy1"
"Cxcl14.3"	5.56259602944135e-177	-2.8302285803928	0.209	0.698	1.11251920588827e-173	"4"	"Cxcl14"
"Socs3.3"	5.62113634490922e-175	-1.88463101287782	0.207	0.707	1.12422726898184e-171	"4"	"Socs3"
"Swt1.2"	9.54116091556019e-175	-0.785817720658086	0.299	0.692	1.90823218311204e-171	"4"	"Swt1"
"Cotl1.2"	1.01025584131649e-174	-0.574704707312866	0.004	0.624	2.02051168263299e-171	"4"	"Cotl1"
"Bhlhe40.1"	6.68780767536081e-174	-0.752925603386647	0.295	0.767	1.33756153507216e-170	"4"	"Bhlhe40"
"Ier5l.2"	3.05187839806764e-173	-0.545959853114338	0.3	0.666	6.10375679613529e-170	"4"	"Ier5l"
"Zyx.1"	3.81761945527717e-172	-0.670314753930423	0.232	0.674	7.63523891055435e-169	"4"	"Zyx"
"Gpm6b.3"	1.06936430492102e-169	-0.738922750261006	0.185	0.652	2.13872860984204e-166	"4"	"Gpm6b"
"2810474O19Rik"	1.83557644072374e-166	-0.547204584543813	0.226	0.639	3.67115288144748e-163	"4"	"2810474O19Rik"
"Sult5a1.3"	3.30541613315714e-166	-0.584693337284729	0.065	0.633	6.61083226631428e-163	"4"	"Sult5a1"
"Igfbp5.3"	4.79415760638548e-166	-1.84234474166832	0.324	0.702	9.58831521277097e-163	"4"	"Igfbp5"
"Mafb.2"	1.40399147151932e-165	-0.775486304526813	0.315	0.752	2.80798294303864e-162	"4"	"Mafb"
"Gem.4"	3.30570336692174e-165	-1.06476906723179	0.02	0.64	6.61140673384348e-162	"4"	"Gem"
"Nr4a2.1"	2.65869923750639e-163	-0.576413400615359	0.002	0.513	5.31739847501278e-160	"4"	"Nr4a2"
"Trf.2"	2.97208617210959e-161	-0.701125884860876	0.14	0.586	5.94417234421918e-158	"4"	"Trf"
"Rbp1.2"	3.62468420616587e-161	-0.519143032764878	0.089	0.58	7.24936841233174e-158	"4"	"Rbp1"
"Ahnak2.3"	6.61304509656904e-161	-0.638818039962677	0.151	0.638	1.32260901931381e-157	"4"	"Ahnak2"
"Tgfb2.2"	7.56702967500982e-161	-0.540399614665627	0.269	0.7	1.51340593500196e-157	"4"	"Tgfb2"
"Gpc3.2"	9.33473117537776e-161	-0.688908466542483	0.002	0.6	1.86694623507555e-157	"4"	"Gpc3"
"Arl6ip1"	6.04162999388371e-159	-0.928058702209324	0.141	0.683	1.20832599877674e-155	"4"	"Arl6ip1"
"Spry1.2"	7.98210190829248e-155	-0.915219774337769	0.298	0.704	1.5964203816585e-151	"4"	"Spry1"
"Anxa3.2"	3.8151123240155e-154	-1.44158491358431	0.085	0.622	7.630224648031e-151	"4"	"Anxa3"
"Bmp2.4"	4.52498053218269e-154	-0.548118440873751	0.077	0.598	9.04996106436538e-151	"4"	"Bmp2"
"Nrp1.3"	2.23080554521233e-153	-0.932275387277126	0.258	0.683	4.46161109042467e-150	"4"	"Nrp1"
"Msmo1.1"	2.81365936882665e-153	-0.520397766368957	0.101	0.606	5.62731873765331e-150	"4"	"Msmo1"
"Eln.2"	1.07616319884442e-151	-0.725772351428838	0.115	0.615	2.15232639768885e-148	"4"	"Eln"
"Gpx1.1"	2.78008168980156e-151	-0.911227229266725	0.463	0.837	5.56016337960313e-148	"4"	"Gpx1"
"Cxcl12.2"	2.82979842028236e-151	-1.09945487796932	0.069	0.643	5.65959684056473e-148	"4"	"Cxcl12"
"Zfp385a.3"	3.57564265794085e-149	-0.60191417059015	0.106	0.628	7.1512853158817e-146	"4"	"Zfp385a"
"Dpysl3.3"	5.87582620821275e-149	-0.657394628224545	0.013	0.626	1.17516524164255e-145	"4"	"Dpysl3"
"Serpine1.3"	1.45299027845565e-148	-0.51444047974643	0.131	0.581	2.9059805569113e-145	"4"	"Serpine1"
"Fst.3"	1.75561077585657e-148	-0.804528074624661	0.115	0.599	3.51122155171314e-145	"4"	"Fst"
"Gadd45g.2"	1.88360086445254e-148	-1.37710751282738	0.274	0.732	3.76720172890508e-145	"4"	"Gadd45g"
"Irf1.1"	6.52567711910823e-144	-1.06643099392332	0.016	0.591	1.30513542382165e-140	"4"	"Irf1"
"Cd55.2"	1.24888494529176e-142	-1.08786494190467	0.339	0.72	2.49776989058353e-139	"4"	"Cd55"
"Has1.4"	3.13756807260242e-141	-1.23446560926914	0.19	0.601	6.27513614520485e-138	"4"	"Has1"
"Sema3c.4"	1.73742806140012e-140	-0.82241190473948	0.203	0.614	3.47485612280023e-137	"4"	"Sema3c"
"Dnajb1.3"	1.99428875406129e-140	-1.76886224513848	0.225	0.678	3.98857750812259e-137	"4"	"Dnajb1"
"Bag3.1"	3.43827493013238e-140	-0.857511786585881	0.372	0.777	6.87654986026476e-137	"4"	"Bag3"
"Filip1l"	1.79472030501939e-139	-0.538401922489783	0.351	0.73	3.58944061003878e-136	"4"	"Filip1l"
"Gas1.3"	2.68744044937596e-138	-1.47941033788893	0.244	0.689	5.37488089875193e-135	"4"	"Gas1"
"Sox4.1"	8.77149909623684e-138	-0.585411034429244	0.147	0.585	1.75429981924737e-134	"4"	"Sox4"
"Csrnp1.1"	1.65944682080685e-137	-0.678300109030906	0.163	0.608	3.31889364161371e-134	"4"	"Csrnp1"
"Prg4.4"	9.67970744708803e-136	-0.932801530051912	0.064	0.54	1.93594148941761e-132	"4"	"Prg4"
"Tmem100.4"	3.7891366302273e-135	-0.741551063803393	0.244	0.625	7.5782732604546e-132	"4"	"Tmem100"
"Ppp1r15a.2"	4.17785517916106e-135	-1.25387554575516	0.317	0.715	8.35571035832212e-132	"4"	"Ppp1r15a"
"Arhgdib.2"	7.03850664323181e-133	-0.571125902634945	0.017	0.452	1.40770132864636e-129	"4"	"Arhgdib"
"Socs1.3"	7.66291529590534e-133	-0.603507368757038	0.243	0.628	1.53258305918107e-129	"4"	"Socs1"
"Map1b.1"	1.42394848930749e-131	-0.591741533617858	0.05	0.588	2.84789697861498e-128	"4"	"Map1b"
"Ablim1.1"	1.97637538883931e-129	-0.853700635253471	0.013	0.578	3.95275077767862e-126	"4"	"Ablim1"
"Ier5.2"	1.04211700857678e-127	-1.16260830789226	0.268	0.68	2.08423401715357e-124	"4"	"Ier5"
"Hmox1.3"	1.40384578944197e-124	-0.75541779356082	0.297	0.631	2.80769157888394e-121	"4"	"Hmox1"
"Fbln7.4"	3.00644039249824e-122	-0.527889327728627	0.003	0.517	6.01288078499648e-119	"4"	"Fbln7"
"Ier3.2"	7.65780325497139e-121	-1.37517454560986	0.163	0.624	1.53156065099428e-117	"4"	"Ier3"
"Chka.1"	3.96563371318477e-119	-0.531686543979474	0.12	0.546	7.93126742636955e-116	"4"	"Chka"
"Sdpr.4"	4.3427386740754e-117	-0.783470032801957	0.028	0.459	8.6854773481508e-114	"4"	"Sdpr"
"Gadd45a"	1.42044913846728e-116	-0.501989801185968	0.211	0.64	2.84089827693456e-113	"4"	"Gadd45a"
"Maged2.3"	1.0231642996492e-115	-0.587457291327804	0.199	0.63	2.04632859929841e-112	"4"	"Maged2"
"Efhd1.4"	1.5795538226227e-115	-0.576287293773889	0.111	0.541	3.1591076452454e-112	"4"	"Efhd1"
"Cdkn1a.2"	2.06907049645897e-113	-1.172137049932	0.131	0.597	4.13814099291794e-110	"4"	"Cdkn1a"
"Cyr61.2"	2.14087129857906e-113	-1.79479323319417	0.23	0.644	4.28174259715813e-110	"4"	"Cyr61"
"Cdkn1c.3"	3.00810061399943e-113	-1.24222708724116	0.166	0.601	6.01620122799886e-110	"4"	"Cdkn1c"
"Myc.4"	3.99867800462129e-113	-0.618608215988057	0.224	0.596	7.99735600924259e-110	"4"	"Myc"
"Ccnd2.1"	1.06082796970827e-112	-0.835574356594505	0.06	0.586	2.12165593941654e-109	"4"	"Ccnd2"
"Tm4sf1.4"	4.6755235725766e-112	-1.20013056051133	0.041	0.539	9.3510471451532e-109	"4"	"Tm4sf1"
"Ets1.2"	1.74224693820139e-111	-0.647881900383837	0.013	0.525	3.48449387640277e-108	"4"	"Ets1"
"Cd52.4"	6.51961564212306e-111	-0.917509977670931	0.048	0.457	1.30392312842461e-107	"4"	"Cd52"
"Ccl2.3"	5.13647694744658e-109	-0.821323849943952	0.069	0.482	1.02729538948932e-105	"4"	"Ccl2"
"Tnfaip2.1"	7.51755266102756e-107	-0.590490628889793	0.476	0.78	1.50351053220551e-103	"4"	"Tnfaip2"
"Ugdh.4"	3.2350802513675e-106	-1.61986727633825	0.137	0.592	6.470160502735e-103	"4"	"Ugdh"
"Sod3.4"	1.07171822784778e-104	-0.654450499103228	0.097	0.594	2.14343645569556e-101	"4"	"Sod3"
"Ecm1.3"	1.32189523599793e-104	-1.43147279161306	0.106	0.599	2.64379047199585e-101	"4"	"Ecm1"
"Hdc.2"	1.90130298054895e-104	-0.531833356062755	0.001	0.358	3.8026059610979e-101	"4"	"Hdc"
"Rgs2.2"	6.59930512016242e-101	-0.523610134415633	0.129	0.471	1.31986102403248e-97	"4"	"Rgs2"
"Il1b.4"	7.52152130140528e-101	-0.831205568586782	0.041	0.404	1.50430426028106e-97	"4"	"Il1b"
"Fcer1g.2"	1.6809452483354e-99	-0.79479444066462	0.02	0.396	3.36189049667081e-96	"4"	"Fcer1g"
"Podn.3"	3.88289514820818e-98	-0.926815561487607	0.243	0.633	7.76579029641637e-95	"4"	"Podn"
"Cxcl2.4"	3.09680810591356e-97	-0.599973518175584	0.021	0.414	6.19361621182712e-94	"4"	"Cxcl2"
"Ckb.3"	9.61385587655639e-97	-1.03495013910748	0.087	0.607	1.92277117531128e-93	"4"	"Ckb"
"Tubb5"	1.31358638629407e-94	-0.936591234211484	0.358	0.681	2.62717277258815e-91	"4"	"Tubb5"
"Ccl6.4"	6.20037967135365e-92	-0.551099399491428	0.003	0.377	1.24007593427073e-88	"4"	"Ccl6"
"Arhgap29.1"	9.61867366753057e-90	-0.634117304972701	0.116	0.539	1.92373473350611e-86	"4"	"Arhgap29"
"Nmb.3"	3.02317821111654e-87	-0.608495726081632	0.067	0.542	6.04635642223307e-84	"4"	"Nmb"
"Pla1a.3"	1.06276053004606e-86	-0.96858165068102	0.115	0.573	2.12552106009211e-83	"4"	"Pla1a"
"Mme.4"	4.0025537168583e-85	-0.696991975472268	0.008	0.53	8.0051074337166e-82	"4"	"Mme"
"Ifrd1.2"	8.77013617824642e-83	-0.759457452906002	0.617	0.869	1.75402723564928e-79	"4"	"Ifrd1"
"Itpkb.2"	3.87830807250108e-81	-0.558491867043091	0.007	0.482	7.75661614500216e-78	"4"	"Itpkb"
"Ptprc.3"	6.59048836253039e-81	-0.605893927189787	0.067	0.381	1.31809767250608e-77	"4"	"Ptprc"
"Gja1.2"	6.37458943352125e-79	-0.811080103118506	0.014	0.532	1.27491788670425e-75	"4"	"Gja1"
"Lum.4"	1.2996139302748e-77	-2.32091260515868	0.123	0.583	2.5992278605496e-74	"4"	"Lum"
"Heg1.1"	1.33419979192618e-76	-0.749846586736096	0.035	0.517	2.66839958385236e-73	"4"	"Heg1"
"Adamts1.3"	2.51087568717432e-75	-0.953902444588432	0.169	0.562	5.02175137434864e-72	"4"	"Adamts1"
"Hes1.1"	6.1848390977614e-75	-0.925203237553241	0.22	0.606	1.23696781955228e-71	"4"	"Hes1"
"Pdzd2"	3.17445866739035e-73	-0.725485289605691	0.208	0.569	6.34891733478069e-70	"4"	"Pdzd2"
"Crlf1.4"	7.94199107453865e-73	-0.600856082822471	0.003	0.462	1.58839821490773e-69	"4"	"Crlf1"
"Utrn.2"	1.56312237664491e-72	-0.765981609714695	0.144	0.546	3.12624475328982e-69	"4"	"Utrn"
"Cebpb.3"	5.44558642281959e-71	-0.979356101017651	0.668	0.916	1.08911728456392e-67	"4"	"Cebpb"
"Tsc22d1.1"	5.00656759937808e-70	-0.733490119215911	0.291	0.617	1.00131351987562e-66	"4"	"Tsc22d1"
"Id1.4"	2.96434684734693e-68	-1.13035430123066	0.042	0.408	5.92869369469386e-65	"4"	"Id1"
"Gm2a.2"	2.17414584946855e-67	-0.699113896781162	0.334	0.631	4.34829169893711e-64	"4"	"Gm2a"
"Tppp3.4"	7.05332645722853e-66	-1.19547349124963	0.153	0.582	1.41066529144571e-62	"4"	"Tppp3"
"Apoe.2"	1.59930291987019e-65	-1.68225968181113	0.092	0.466	3.19860583974038e-62	"4"	"Apoe"
"Efemp1.4"	3.8851968076513e-65	-1.18017936971421	0.037	0.461	7.77039361530259e-62	"4"	"Efemp1"
"Bst2.2"	9.99340681699643e-64	-0.832385985542064	0.212	0.552	1.99868136339929e-60	"4"	"Bst2"
"Srgn.4"	1.40216936422972e-63	-1.39652330159995	0.056	0.413	2.80433872845944e-60	"4"	"Srgn"
"Igf1.3"	1.15461819518101e-62	-1.21591147679259	0.327	0.625	2.30923639036202e-59	"4"	"Igf1"
"H2-Aa.4"	1.43435579093462e-62	-1.02128728650752	0.128	0.413	2.86871158186924e-59	"4"	"H2-Aa"
"Coro1a.4"	1.44322577294068e-61	-0.514205520619657	0.139	0.409	2.88645154588136e-58	"4"	"Coro1a"
"Csrp1.3"	2.5088484386604e-61	-0.692420439715543	0.042	0.402	5.01769687732079e-58	"4"	"Csrp1"
"Hn1.2"	2.44733371985316e-59	-0.632574070397551	0.432	0.696	4.89466743970633e-56	"4"	"Hn1"
"Hmgcs1.4"	1.00310606865711e-58	-0.574922375831469	0.337	0.623	2.00621213731423e-55	"4"	"Hmgcs1"
"Uap1.3"	2.99496197663887e-58	-0.993152983835343	0.293	0.619	5.98992395327775e-55	"4"	"Uap1"
"Plcb4.1"	1.91643187202513e-56	-0.606425399795567	0.192	0.519	3.83286374405025e-53	"4"	"Plcb4"
"S100a9.4"	5.75065582316067e-53	-2.32181160093173	0.218	0.444	1.15013116463213e-49	"4"	"S100a9"
"Acta2.3"	2.66417948932147e-52	-0.621141871259249	0.074	0.331	5.32835897864294e-49	"4"	"Acta2"
"Vtn.3"	2.40426557939624e-47	-0.895041960407251	0.054	0.482	4.80853115879247e-44	"4"	"Vtn"
"Clu.3"	3.92034151395997e-46	-0.64564027624523	0.136	0.393	7.84068302791994e-43	"4"	"Clu"
"Cxcl1.4"	4.85988205575334e-46	-1.54391857734482	0.155	0.51	9.71976411150668e-43	"4"	"Cxcl1"
"Fabp4.4"	3.69935455089947e-43	-0.836029410958701	0.156	0.387	7.39870910179894e-40	"4"	"Fabp4"
"Ccl7.3"	3.7859498416509e-43	-0.59905597944339	0.077	0.412	7.57189968330181e-40	"4"	"Ccl7"
"Cd44.2"	4.26482033344617e-42	-0.58546853821065	0.123	0.484	8.52964066689234e-39	"4"	"Cd44"
"Spry2.3"	1.58664823556986e-40	-0.661466624044747	0.263	0.56	3.17329647113973e-37	"4"	"Spry2"
"Ackr3.3"	1.38334525723289e-38	-1.18900674485085	0.198	0.531	2.76669051446578e-35	"4"	"Ackr3"
"Nbl1.3"	1.52172987195811e-38	-1.04911159959137	0.105	0.529	3.04345974391623e-35	"4"	"Nbl1"
"S100a8.4"	4.75557783570823e-38	-2.15372847041976	0.247	0.427	9.51115567141646e-35	"4"	"S100a8"
"Kitl.2"	5.94047360891152e-38	-0.560958697605989	0.006	0.403	1.1880947217823e-34	"4"	"Kitl"
"Pcolce2.4"	4.78799839692903e-33	-1.32483029158484	0.183	0.491	9.57599679385805e-30	"4"	"Pcolce2"
"Gpx3.3"	7.24030955770057e-33	-1.31730112144504	0.18	0.486	1.44806191154011e-29	"4"	"Gpx3"
"Egfl7.4"	7.58526974123031e-33	-0.865738223404498	0.052	0.274	1.51705394824606e-29	"4"	"Egfl7"
"Il33.4"	9.60213813100178e-33	-0.634758697038956	0.04	0.404	1.92042762620036e-29	"4"	"Il33"
"Sept4.2"	1.22404218944623e-32	-0.521398294330668	0.084	0.413	2.44808437889246e-29	"4"	"Sept4"
"Thbd.4"	4.89606054817491e-32	-0.705252970759667	0.086	0.449	9.79212109634982e-29	"4"	"Thbd"
"Slc9a3r2.4"	9.83690225385103e-32	-0.758853784921708	0.143	0.382	1.96738045077021e-28	"4"	"Slc9a3r2"
"Bmp4.3"	2.56720938467783e-29	-0.678042033824786	0.008	0.468	5.13441876935566e-26	"4"	"Bmp4"
"Gadd45b.2"	6.17530904207564e-29	-0.732782432901743	0.536	0.729	1.23506180841513e-25	"4"	"Gadd45b"
"Cd74.4"	4.48880853021242e-28	-1.81480993031629	0.195	0.421	8.97761706042484e-25	"4"	"Cd74"
"Tyrobp.4"	5.00402643718952e-28	-0.970561076467634	0.218	0.41	1.0008052874379e-24	"4"	"Tyrobp"
"H2-Eb1.4"	7.04426774861702e-28	-1.02940013203282	0.147	0.395	1.4088535497234e-24	"4"	"H2-Eb1"
"Samhd1.1"	3.90507324764145e-27	-0.550538877362966	0.23	0.477	7.81014649528291e-24	"4"	"Samhd1"
"Epas1.4"	4.04756835498795e-25	-0.628975608269782	0.22	0.423	8.0951367099759e-22	"4"	"Epas1"
"Vwa1.4"	1.03963818036282e-24	-0.834709402173249	0.229	0.497	2.07927636072564e-21	"4"	"Vwa1"
"Lyz2.4"	8.29533174253257e-24	-1.62646992651196	0.176	0.38	1.65906634850651e-20	"4"	"Lyz2"
"Qpct.3"	1.35825927923632e-23	-0.724138663904079	0.05	0.472	2.71651855847265e-20	"4"	"Qpct"
"Id2.3"	1.9464874621874e-23	-0.840833577084296	0.174	0.438	3.8929749243748e-20	"4"	"Id2"
"Hmgb2.2"	4.70520025336559e-23	-0.592356239507977	0.248	0.466	9.41040050673118e-20	"4"	"Hmgb2"
"Ndufa4l2.3"	4.79247292136283e-23	-0.676011728043166	0.035	0.398	9.58494584272566e-20	"4"	"Ndufa4l2"
"C3.3"	5.29840076398623e-21	-1.46914192226988	0.151	0.454	1.05968015279725e-17	"4"	"C3"
"Pecam1.4"	6.40571892950445e-21	-0.793957532979614	0.036	0.262	1.28114378590089e-17	"4"	"Pecam1"
"H2-Ab1.4"	4.45824949689302e-18	-1.06211386407133	0.145	0.333	8.91649899378605e-15	"4"	"H2-Ab1"
"Adm.1"	1.912615942142e-16	-0.725699677689857	0.06	0.404	3.82523188428401e-13	"4"	"Adm"
"Olfml3.4"	5.74067561843949e-12	-0.662747958900009	0.037	0.39	1.1481351236879e-08	"4"	"Olfml3"
"Maff.3"	7.53115491970285e-12	-0.650789606745495	0.207	0.444	1.50623098394057e-08	"4"	"Maff"
"Ccl21a.4"	8.53525862445507e-12	-0.926360534824596	0.087	0.275	1.70705172489101e-08	"4"	"Ccl21a"
"Gngt2.3"	4.10172292793961e-11	-0.669971702530165	0.014	0.296	8.20344585587922e-08	"4"	"Gngt2"
"Procr.4"	3.92342526661808e-05	-0.855974579817274	0.145	0.402	0.0784685053323616	"4"	"Procr"
"Pi16.4"	4.07771204531852e-05	-1.73422201773938	0.135	0.386	0.0815542409063703	"4"	"Pi16"
"Slc6a6.1"	0.000993166991345762	-0.511909641472847	0.361	0.453	1	"4"	"Slc6a6"
"Sbsn.4"	0.00671121847492141	-0.527761264386827	0.203	0.357	1	"4"	"Sbsn"
"Tmod4.5"	3.14041718118408e-147	-0.824868724508581	0.106	0.533	6.28083436236816e-144	"5"	"Tmod4"
"Ldb3.5"	3.71213873229224e-108	-0.588806468694688	0.126	0.49	7.42427746458448e-105	"5"	"Ldb3"
"Trdn.5"	1.07677528050071e-100	-0.550851269890483	0.15	0.493	2.15355056100141e-97	"5"	"Trdn"
"Mlf1.5"	4.24016003972808e-99	-0.72575306161541	0.195	0.528	8.48032007945616e-96	"5"	"Mlf1"
"Apobec2.5"	1.61805867573324e-90	-0.905764562503876	0.121	0.467	3.23611735146647e-87	"5"	"Apobec2"
"Il1b.5"	1.24857408303611e-89	-0.826306954671142	0.042	0.401	2.49714816607222e-86	"5"	"Il1b"
"Cd52.5"	3.85797520795589e-87	-0.923992105102274	0.154	0.444	7.71595041591178e-84	"5"	"Cd52"
"Ttn.5"	7.23936733670679e-85	-0.896375963934241	0.34	0.603	1.44787346734136e-81	"5"	"Ttn"
"Hdc.3"	2.17926475880581e-82	-0.529609209029597	0.029	0.353	4.35852951761163e-79	"5"	"Hdc"
"Myoz1.5"	3.88089975910372e-81	-1.70407319039101	0.157	0.508	7.76179951820744e-78	"5"	"Myoz1"
"Ptprc.4"	6.18893976134447e-77	-0.604553783285114	0.054	0.379	1.23778795226889e-73	"5"	"Ptprc"
"Pdlim3.5"	1.07314337385211e-64	-0.709540403445952	0.228	0.492	2.14628674770422e-61	"5"	"Pdlim3"
"Car3.5"	2.70562234914035e-64	-1.76952219822923	0.208	0.518	5.41124469828069e-61	"5"	"Car3"
"Hspb7.5"	3.07279670896202e-64	-0.539981897429236	0.165	0.427	6.14559341792403e-61	"5"	"Hspb7"
"Myot.5"	1.24841887360586e-63	-0.73415352232711	0.149	0.46	2.49683774721172e-60	"5"	"Myot"
"Csrp3.5"	2.77319512605793e-61	-0.660385845506918	0.047	0.282	5.54639025211585e-58	"5"	"Csrp3"
"Sh3bgr.5"	6.66747397153419e-59	-1.09561286554639	0.349	0.569	1.33349479430684e-55	"5"	"Sh3bgr"
"Cxcl2.5"	3.85637350493003e-53	-0.53308279398846	0.211	0.395	7.71274700986005e-50	"5"	"Cxcl2"
"H2-Aa.5"	4.07010063870866e-52	-0.974114092613685	0.206	0.404	8.14020127741732e-49	"5"	"H2-Aa"
"Ankrd23.5"	2.55839155650077e-51	-1.20214973812402	0.404	0.611	5.11678311300154e-48	"5"	"Ankrd23"
"Neb.5"	3.99356316064766e-49	-1.0736086717493	0.341	0.603	7.98712632129532e-46	"5"	"Neb"
"Tnnt3.5"	1.47433510919079e-46	-3.03343479444298	0.657	0.823	2.94867021838157e-43	"5"	"Tnnt3"
"Aldoa.5"	4.05879296488599e-44	-1.92369491747554	0.921	0.93	8.11758592977198e-41	"5"	"Aldoa"
"Smpx.5"	1.00273733077515e-43	-0.862782523005624	0.222	0.473	2.00547466155031e-40	"5"	"Smpx"
"Lyz2.5"	2.04209601268525e-43	-1.63504635926326	0.165	0.379	4.08419202537051e-40	"5"	"Lyz2"
"Atp2a1.5"	4.68456893598171e-43	-1.58044572702023	0.264	0.511	9.36913787196341e-40	"5"	"Atp2a1"
"Ptp4a3.3"	2.37522170514449e-42	-0.873171475277025	0.312	0.532	4.75044341028898e-39	"5"	"Ptp4a3"
"Tpm1.4"	1.54504531267163e-41	-2.92605223260103	0.824	0.875	3.09009062534325e-38	"5"	"Tpm1"
"Egfl7.5"	1.70403606362979e-41	-0.867892902647029	0.04	0.273	3.40807212725958e-38	"5"	"Egfl7"
"Tnni2.3"	2.63791267913517e-41	-2.86195336846078	0.613	0.787	5.27582535827033e-38	"5"	"Tnni2"
"Acta1.4"	3.08701336127513e-41	-3.0820170014328	0.778	0.848	6.17402672255025e-38	"5"	"Acta1"
"Fcer1g.3"	4.19078053089191e-41	-0.788315897072618	0.149	0.382	8.38156106178381e-38	"5"	"Fcer1g"
"Tyrobp.5"	1.88080468479433e-40	-0.960170103581821	0.217	0.408	3.76160936958866e-37	"5"	"Tyrobp"
"Des.5"	3.37941982067355e-40	-1.34842327619655	0.452	0.648	6.7588396413471e-37	"5"	"Des"
"Mylpf.5"	1.09710811689682e-39	-2.96528658802245	0.732	0.847	2.19421623379364e-36	"5"	"Mylpf"
"Mybpc1.5"	1.3465657438812e-38	-0.586470986750216	0.309	0.5	2.6931314877624e-35	"5"	"Mybpc1"
"Cox7c.5"	1.28655784903331e-36	-0.789640761505719	0.96	0.957	2.57311569806662e-33	"5"	"Cox7c"
"Gapdh.5"	2.1092842150926e-36	-1.42058353428163	0.98	0.983	4.2185684301852e-33	"5"	"Gapdh"
"Cystm1.5"	2.89941342267091e-36	-0.586935317712264	0.389	0.583	5.79882684534182e-33	"5"	"Cystm1"
"Myl1.4"	1.46680281762477e-34	-2.93095809341347	0.605	0.742	2.93360563524954e-31	"5"	"Myl1"
"Amd1.3"	1.45297748832474e-33	-0.71874335905235	0.631	0.727	2.90595497664949e-30	"5"	"Amd1"
"Ppp1r3a.5"	1.52609753587831e-33	-0.504332720995283	0.35	0.546	3.05219507175661e-30	"5"	"Ppp1r3a"
"Mylk4.5"	2.16764134803458e-33	-0.683475178269079	0.399	0.575	4.33528269606915e-30	"5"	"Mylk4"
"Jsrp1.5"	2.97889773520819e-33	-0.745225007720056	0.138	0.353	5.95779547041638e-30	"5"	"Jsrp1"
"Fabp4.5"	4.08309317033561e-32	-0.796980524233145	0.212	0.38	8.16618634067122e-29	"5"	"Fabp4"
"Ccl21a.5"	1.24773717770959e-31	-0.922086074176072	0.072	0.275	2.49547435541918e-28	"5"	"Ccl21a"
"Pecam1.5"	5.27882610292811e-31	-0.763364443133905	0.066	0.258	1.05576522058562e-27	"5"	"Pecam1"
"Srgn.5"	1.3736998728973e-30	-1.35091930613808	0.211	0.397	2.7473997457946e-27	"5"	"Srgn"
"Cox5a.5"	1.64971388842439e-30	-1.20986491637396	0.79	0.797	3.29942777684878e-27	"5"	"Cox5a"
"H2-Ab1.5"	3.49930949970753e-30	-1.05492793384035	0.169	0.329	6.99861899941506e-27	"5"	"H2-Ab1"
"Idh3a.5"	5.68659810172662e-30	-0.632713613094933	0.446	0.652	1.13731962034532e-26	"5"	"Idh3a"
"Sdpr.5"	9.33731607936272e-30	-0.500408292403431	0.29	0.433	1.86746321587254e-26	"5"	"Sdpr"
"Tnnc2.5"	2.82329548077169e-29	-3.08093310567674	0.736	0.792	5.64659096154338e-26	"5"	"Tnnc2"
"S100a8.5"	1.36353923807732e-26	-2.16301386693566	0.288	0.421	2.72707847615464e-23	"5"	"S100a8"
"Ndufa4.4"	3.17962655133736e-26	-0.796809611315425	0.915	0.872	6.35925310267472e-23	"5"	"Ndufa4"
"Uqcr11.5"	5.97270744294677e-25	-0.727993378786626	0.785	0.83	1.19454148858935e-21	"5"	"Uqcr11"
"Vdac1.5"	1.01757202681048e-24	-0.927191602718998	0.765	0.856	2.03514405362096e-21	"5"	"Vdac1"
"Ckm.5"	2.18191110023504e-24	-2.86121129997603	0.637	0.703	4.36382220047009e-21	"5"	"Ckm"
"Uqcrfs1.5"	2.64966276226718e-24	-0.813798133131481	0.538	0.636	5.29932552453436e-21	"5"	"Uqcrfs1"
"S100a9.5"	3.74023986517878e-23	-2.31288399600755	0.32	0.433	7.48047973035755e-20	"5"	"S100a9"
"Tuba4a.5"	5.64905604317822e-23	-0.93652905593143	0.147	0.332	1.12981120863564e-19	"5"	"Tuba4a"
"Usmg5.5"	8.92663185018807e-23	-0.737071919863224	0.743	0.763	1.78532637003761e-19	"5"	"Usmg5"
"Atp5a1.5"	3.94817774851452e-22	-0.554141430721736	0.841	0.818	7.89635549702904e-19	"5"	"Atp5a1"
"Xirp2.4"	4.42005799828697e-22	-0.765311660902666	0.396	0.588	8.84011599657394e-19	"5"	"Xirp2"
