"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Lrrc30"	2.52318290041742e-25	0.532025437553634	0.458	0.359	5.04636580083484e-22	"4"	"Lrrc30"
"H19"	9.70183288987103e-18	0.553017730302773	0.396	0.303	1.94036657797421e-14	"4"	"H19"
"Myoz2"	0.00070099316439931	0.603544297641853	0.309	0.263	1	"4"	"Myoz2"
"Cfh.4"	0	1.62547939920588	0.91	0.487	0	"5"	"Cfh"
"Cst3.5"	0	1.2544045493331	1	0.92	0	"5"	"Cst3"
"Mgp.4"	1.57550287046806e-290	1.88469710008039	0.966	0.616	3.15100574093612e-287	"5"	"Mgp"
"Prg4.5"	2.78460839726685e-276	1.70471361615161	0.856	0.47	5.5692167945337e-273	"5"	"Prg4"
"Penk.3"	1.06800085322058e-274	1.19990074858828	0.896	0.555	2.13600170644117e-271	"5"	"Penk"
"Gas1.4"	8.74682817112782e-271	1.28087322319434	0.969	0.624	1.74936563422556e-267	"5"	"Gas1"
"Cygb.4"	2.74583983274779e-268	1.15524781578328	0.959	0.683	5.49167966549558e-265	"5"	"Cygb"
"Bgn.5"	2.72767194776858e-253	1.13725679256511	0.983	0.699	5.45534389553717e-250	"5"	"Bgn"
"Gdf10"	4.89523496880348e-239	1.19971552629126	0.75	0.397	9.79046993760696e-236	"5"	"Gdf10"
"Fmo2.4"	1.39593010944045e-235	0.971079153032467	0.768	0.277	2.7918602188809e-232	"5"	"Fmo2"
"Apod.4"	4.06070862747718e-232	0.847882438490155	0.952	0.627	8.12141725495437e-229	"5"	"Apod"
"Myoc.4"	3.92021759272333e-223	1.50850605736747	0.906	0.642	7.84043518544665e-220	"5"	"Myoc"
"Srpx.3"	2.35245350804078e-219	0.857776069153922	0.844	0.514	4.70490701608157e-216	"5"	"Srpx"
"Nbl1.4"	4.04883368348811e-203	1.14980825808561	0.912	0.457	8.09766736697622e-200	"5"	"Nbl1"
"Serpine2.5"	1.57684986605254e-201	1.02730971457477	0.974	0.786	3.15369973210508e-198	"5"	"Serpine2"
"Igsf10.4"	3.43659063563118e-197	0.684738795753477	0.83	0.521	6.87318127126235e-194	"5"	"Igsf10"
"Prrx2.4"	8.87133254117904e-197	0.819574367208711	0.816	0.482	1.77426650823581e-193	"5"	"Prrx2"
"Gpc3.3"	1.32861400719238e-194	0.789689835127043	0.87	0.522	2.65722801438475e-191	"5"	"Gpc3"
"Olfml3.5"	3.57183656989752e-191	0.829893936231305	0.828	0.321	7.14367313979504e-188	"5"	"Olfml3"
"Emp1.3"	6.23923904897524e-190	0.83689841656713	0.955	0.703	1.24784780979505e-186	"5"	"Emp1"
"Fbln1.2"	8.6002792550741e-185	1.27619295385013	0.718	0.229	1.72005585101482e-181	"5"	"Fbln1"
"Lsamp.4"	1.8966049042863e-178	0.543978970273817	0.746	0.327	3.79320980857261e-175	"5"	"Lsamp"
"Inmt.3"	9.01491013575361e-174	1.33908192975216	0.744	0.317	1.80298202715072e-170	"5"	"Inmt"
"Lbp.5"	3.04392709944124e-169	0.889989500270822	0.943	0.731	6.08785419888248e-166	"5"	"Lbp"
"Cdh11"	2.50778022603394e-167	0.506278089626236	0.531	0.113	5.01556045206789e-164	"5"	"Cdh11"
"Cilp.2"	8.95508281755388e-164	1.05930594481785	0.676	0.25	1.79101656351078e-160	"5"	"Cilp"
"Col1a1.5"	2.72794126015021e-160	0.678807359582347	0.999	0.8	5.45588252030043e-157	"5"	"Col1a1"
"Ecm1.4"	1.63659769288201e-159	0.727830302645625	0.96	0.523	3.27319538576402e-156	"5"	"Ecm1"
"Svep1.3"	4.88719590367121e-157	0.770995853976659	0.871	0.647	9.77439180734242e-154	"5"	"Svep1"
"Podn.4"	7.50152189163736e-151	0.541110900187304	0.922	0.573	1.50030437832747e-147	"5"	"Podn"
"Fgl2.3"	6.24836015036789e-145	1.06681418648377	0.836	0.589	1.24967203007358e-141	"5"	"Fgl2"
"F3.4"	1.15242389365694e-144	1.1000648199751	0.866	0.642	2.30484778731388e-141	"5"	"F3"
"Ntrk2.4"	1.50947408722037e-141	0.684010468333395	0.808	0.568	3.01894817444074e-138	"5"	"Ntrk2"
"Col1a2.5"	5.71514632949126e-139	0.683309576618467	1	0.792	1.14302926589825e-135	"5"	"Col1a2"
"Tgfbi.4"	1.24957508430864e-132	0.847443658839743	0.873	0.666	2.49915016861729e-129	"5"	"Tgfbi"
"Sparcl1.3"	2.67122765983627e-132	0.985132716098461	0.863	0.598	5.34245531967254e-129	"5"	"Sparcl1"
"Kctd12.1"	8.30047157135301e-132	0.600927004983039	0.854	0.643	1.6600943142706e-128	"5"	"Kctd12"
"Dpysl3.4"	4.38991758797902e-131	0.550043649434085	0.862	0.549	8.77983517595804e-128	"5"	"Dpysl3"
"Abi3bp.5"	2.41684682151036e-128	0.550506409557134	0.968	0.767	4.83369364302072e-125	"5"	"Abi3bp"
"Col3a1.5"	4.8151069264838e-127	0.660935341681479	1	0.848	9.6302138529676e-124	"5"	"Col3a1"
"Aspn.4"	5.30872539606375e-125	0.755401108586475	0.857	0.594	1.06174507921275e-121	"5"	"Aspn"
"Fst.4"	1.36582633646656e-122	1.29045068569351	0.756	0.54	2.73165267293312e-119	"5"	"Fst"
"Col6a3.4"	3.79539511163169e-122	0.581657710897763	0.971	0.769	7.59079022326338e-119	"5"	"Col6a3"
"Cpe"	1.6120446291883e-121	0.740811241027423	0.561	0.182	3.22408925837659e-118	"5"	"Cpe"
"Id2.4"	6.11596983655634e-119	0.724336434888754	0.751	0.387	1.22319396731127e-115	"5"	"Id2"
"Ccdc80.4"	2.20235951383402e-117	0.860303323550692	0.862	0.632	4.40471902766805e-114	"5"	"Ccdc80"
"Rbp1.3"	1.13685839060425e-116	0.869221292162978	0.755	0.52	2.27371678120851e-113	"5"	"Rbp1"
"Bmp5.4"	1.3586869304111e-116	0.555191531051987	0.855	0.628	2.7173738608222e-113	"5"	"Bmp5"
"Igf1.4"	4.40545737269854e-112	0.559350189900253	0.887	0.575	8.81091474539708e-109	"5"	"Igf1"
"Ogn.5"	4.89421033138262e-104	0.756147603728041	0.929	0.782	9.78842066276524e-101	"5"	"Ogn"
"Tmem119"	6.07497371849734e-104	0.584204486776826	0.639	0.377	1.21499474369947e-100	"5"	"Tmem119"
"Crip1.4"	1.4646281312558e-103	0.506559224377296	0.987	0.8	2.92925626251161e-100	"5"	"Crip1"
"Ctsk.4"	2.05589126074365e-102	0.501914946809501	0.913	0.708	4.1117825214873e-99	"5"	"Ctsk"
"AI607873.5"	6.76140129705323e-101	0.584336553838077	0.847	0.668	1.35228025941065e-97	"5"	"AI607873"
"Vit.2"	1.7888234494369e-99	0.668436100393927	0.564	0.22	3.5776468988738e-96	"5"	"Vit"
"Nrp1.4"	3.9202733820204e-96	0.632939230219479	0.91	0.624	7.84054676404079e-93	"5"	"Nrp1"
"Ctgf.5"	1.23366715806414e-95	0.59725159640822	0.743	0.57	2.46733431612828e-92	"5"	"Ctgf"
"Igfbp5.4"	1.86907897141871e-93	0.582781600925186	0.825	0.657	3.73815794283742e-90	"5"	"Igfbp5"
"Itm2a.4"	2.79557432650818e-92	0.650325883526218	0.884	0.741	5.59114865301636e-89	"5"	"Itm2a"
"Rbp4"	4.77724309140693e-88	0.544964431709093	0.509	0.2	9.55448618281386e-85	"5"	"Rbp4"
"Eln.3"	1.59739443534437e-86	0.871078705660554	0.757	0.556	3.19478887068873e-83	"5"	"Eln"
"Gpx3.4"	9.73749882340016e-85	0.955314652360373	0.731	0.437	1.94749976468003e-81	"5"	"Gpx3"
"Pam.2"	3.16022467386707e-84	0.556932367455446	0.92	0.711	6.32044934773415e-81	"5"	"Pam"
"Hmcn2.3"	3.6592513109233e-84	0.504061899487569	0.844	0.679	7.3185026218466e-81	"5"	"Hmcn2"
"Pid1.1"	1.56725603751539e-82	0.50352458277339	0.798	0.631	3.13451207503077e-79	"5"	"Pid1"
"Wisp2"	5.51273688125222e-81	0.696909170185941	0.486	0.2	1.10254737625044e-77	"5"	"Wisp2"
"Tmem176b.3"	1.69990021733454e-78	0.635841256985601	0.559	0.264	3.39980043466907e-75	"5"	"Tmem176b"
"Ifi205.4"	9.01285241189753e-74	0.53545584641863	0.843	0.703	1.80257048237951e-70	"5"	"Ifi205"
"Socs3.4"	4.64698434059993e-71	0.557160270352596	0.906	0.644	9.29396868119987e-68	"5"	"Socs3"
"Tsc22d1.2"	3.17278813860673e-69	0.550832709182318	0.837	0.568	6.34557627721345e-66	"5"	"Tsc22d1"
"Fos.4"	3.99718551199325e-67	0.578804163907948	0.966	0.806	7.99437102398649e-64	"5"	"Fos"
"Cpxm2.5"	1.89448361365727e-66	0.829672205173654	0.526	0.229	3.78896722731455e-63	"5"	"Cpxm2"
"Mt1.5"	1.69839755764268e-64	0.572532132217969	0.972	0.823	3.39679511528536e-61	"5"	"Mt1"
"Gadd45b.3"	5.02221445473772e-64	0.61776845750037	0.85	0.701	1.00444289094754e-60	"5"	"Gadd45b"
"C2"	4.99598871136301e-60	0.525582797826006	0.544	0.329	9.99197742272601e-57	"5"	"C2"
"Fgf7.1"	4.69971950725572e-57	0.612970784763562	0.621	0.466	9.39943901451143e-54	"5"	"Fgf7"
"Clec11a"	2.66169549005238e-50	0.519012988189718	0.528	0.29	5.32339098010476e-47	"5"	"Clec11a"
"Meox1.2"	7.07197028774795e-47	0.848372483344952	0.594	0.42	1.41439405754959e-43	"5"	"Meox1"
"Gadd45g.3"	1.33360177034363e-45	0.638617234794838	0.838	0.681	2.66720354068726e-42	"5"	"Gadd45g"
"Csrp2.2"	3.79846691639612e-31	0.530572589726496	0.586	0.433	7.59693383279224e-28	"5"	"Csrp2"
"Sfrp4.1"	2.44816220418309e-11	1.04936574304465	0.323	0.197	4.89632440836618e-08	"5"	"Sfrp4"
"Igfbp3.1"	2.31401371204903e-10	0.553909421922625	0.267	0.152	4.62802742409807e-07	"5"	"Igfbp3"
"Myh4.6"	0	2.88515909946765	0.999	0.514	0	"6"	"Myh4"
"Tpm1.5"	0	2.76719176910204	1	0.862	0	"6"	"Tpm1"
"Pvalb.6"	0	2.71287703750896	0.999	0.433	0	"6"	"Pvalb"
"Myl1.5"	0	2.63209017170333	0.999	0.711	0	"6"	"Myl1"
"Ckm.6"	0	2.54438781776402	1	0.675	0	"6"	"Ckm"
"Mylpf.6"	0	2.5325601739807	1	0.826	0	"6"	"Mylpf"
"Actn3.6"	0	2.51456217945018	0.999	0.289	0	"6"	"Actn3"
"Tnnc2.6"	0	2.51353774222038	1	0.772	0	"6"	"Tnnc2"
"Car3.6"	0	2.44415508681984	0.995	0.456	0	"6"	"Car3"
"Tnnt3.6"	0	2.40553542033788	1	0.796	0	"6"	"Tnnt3"
"Tnni2.4"	0	2.37808687824069	0.999	0.756	0	"6"	"Tnni2"
"Acta1.5"	0	2.35994273261657	1	0.83	0	"6"	"Acta1"
"Myoz1.6"	0	2.24212656071694	1	0.442	0	"6"	"Myoz1"
"Aldoa.6"	0	2.20205100322447	1	0.924	0	"6"	"Aldoa"
"Eno3.6"	0	2.20158521725472	0.999	0.422	0	"6"	"Eno3"
"Amd1.4"	0	2.19070451046719	0.988	0.699	0	"6"	"Amd1"
"Mybpc2.6"	0	2.11113229001655	0.983	0.407	0	"6"	"Mybpc2"
"Pgam2.6"	0	2.08545385462221	0.999	0.322	0	"6"	"Pgam2"
"Pygm.5"	0	2.0125119162881	0.977	0.307	0	"6"	"Pygm"
"Atp2a1.6"	0	1.97593652621363	0.994	0.454	0	"6"	"Atp2a1"
"Tcap.6"	0	1.94260612313463	1	0.348	0	"6"	"Tcap"
"Tpi1.6"	0	1.87625054757846	1	0.761	0	"6"	"Tpi1"
"Tpm2.6"	0	1.8731909347364	1	0.484	0	"6"	"Tpm2"
"Gapdh.6"	0	1.83782265167215	0.999	0.981	0	"6"	"Gapdh"
"Sh3bgr.6"	0	1.83679608050919	0.99	0.519	0	"6"	"Sh3bgr"
"Ldha.5"	0	1.83295631332759	0.999	0.813	0	"6"	"Ldha"
"Des.6"	0	1.81818607989817	0.996	0.605	0	"6"	"Des"
"Mylk4.6"	0	1.81083906996103	0.947	0.532	0	"6"	"Mylk4"
"Chchd10.5"	0	1.79238906831097	0.995	0.302	0	"6"	"Chchd10"
"Neb.6"	0	1.78930351171032	0.97	0.553	0	"6"	"Neb"
"Cox6a2.6"	0	1.75479596111765	0.999	0.478	0	"6"	"Cox6a2"
"Ddit4l.5"	0	1.74435477393792	0.916	0.346	0	"6"	"Ddit4l"
"Ak1.3"	0	1.72720365516832	0.981	0.271	0	"6"	"Ak1"
"Cox8b.4"	0	1.71571371848713	1	0.304	0	"6"	"Cox8b"
"Trim54.6"	0	1.68079244358266	0.949	0.461	0	"6"	"Trim54"
"Pkm.6"	0	1.67696741857702	0.996	0.732	0	"6"	"Pkm"
"Pgm2.5"	0	1.66964687721345	0.947	0.377	0	"6"	"Pgm2"
"Tmod4.6"	0	1.65128720609302	0.97	0.464	0	"6"	"Tmod4"
"Pfkm.6"	0	1.64074650865725	0.954	0.479	0	"6"	"Pfkm"
"Smpx.6"	0	1.59784552563422	0.955	0.416	0	"6"	"Smpx"
"Asb2.4"	0	1.58849572494921	0.86	0.23	0	"6"	"Asb2"
"Apobec2.6"	0	1.55804708564865	0.958	0.401	0	"6"	"Apobec2"
"Ankrd23.6"	0	1.53595277770305	0.977	0.566	0	"6"	"Ankrd23"
"Trim63.4"	0	1.52770634259016	0.853	0.184	0	"6"	"Trim63"
"2310040G24Rik.4"	0	1.52729994081237	0.932	0.256	0	"6"	"2310040G24Rik"
"Slc25a4.6"	0	1.51481774038631	1	0.871	0	"6"	"Slc25a4"
"2310065F04Rik.5"	0	1.49965098951437	0.884	0.258	0	"6"	"2310065F04Rik"
"Tuba4a.6"	0	1.48679487242775	0.967	0.268	0	"6"	"Tuba4a"
"Casq1.5"	0	1.48054737008625	0.855	0.276	0	"6"	"Casq1"
"Adssl1.6"	0	1.47435634128675	0.964	0.424	0	"6"	"Adssl1"
"Tmem38a.6"	0	1.46889435303505	0.895	0.335	0	"6"	"Tmem38a"
"Tcea3.5"	0	1.45996199439089	0.964	0.609	0	"6"	"Tcea3"
"Vdac1.6"	0	1.45523117460114	0.996	0.838	0	"6"	"Vdac1"
"Pdlim3.6"	0	1.45468540006784	0.904	0.439	0	"6"	"Pdlim3"
"Mlf1.6"	0	1.42230837270748	0.928	0.469	0	"6"	"Mlf1"
"Jsrp1.6"	0	1.41862085695815	0.938	0.291	0	"6"	"Jsrp1"
"Eef1a2.6"	0	1.41429628827391	0.928	0.465	0	"6"	"Eef1a2"
"Xirp2.5"	0	1.41008286437253	0.919	0.547	0	"6"	"Xirp2"
"Sar1b.5"	0	1.40975409134013	0.946	0.57	0	"6"	"Sar1b"
"Ank1.6"	0	1.39890227440789	0.871	0.279	0	"6"	"Ank1"
"Mrpl42.5"	0	1.36142979739013	0.978	0.578	0	"6"	"Mrpl42"
"Cox5a.6"	0	1.3472380929597	1	0.781	0	"6"	"Cox5a"
"Mettl21c.5"	0	1.33882773232642	0.841	0.295	0	"6"	"Mettl21c"
"Pdlim7.5"	0	1.32900097614371	0.934	0.491	0	"6"	"Pdlim7"
"Ndrg2.5"	0	1.32891202700817	0.945	0.397	0	"6"	"Ndrg2"
"Rpl3l.6"	0	1.2888793273484	0.925	0.404	0	"6"	"Rpl3l"
"Ndufc1.6"	0	1.28529323499216	0.992	0.726	0	"6"	"Ndufc1"
"Atcayos.5"	0	1.20948075806963	0.833	0.206	0	"6"	"Atcayos"
"Atp5g1.6"	0	1.13283792754961	1	0.813	0	"6"	"Atp5g1"
"Ndufa4.5"	0	1.13129758642946	0.996	0.866	0	"6"	"Ndufa4"
"Gm12224.6"	0	1.11422213430173	0.788	0.261	0	"6"	"Gm12224"
"Gm12300.1"	0	1.00361034639319	0.697	0.128	0	"6"	"Gm12300"
"Mpc1.6"	1.34291607804369e-307	1.19092569305291	0.987	0.697	2.68583215608738e-304	"6"	"Mpc1"
"Ttn.6"	6.15022203229172e-307	1.48238103619044	0.919	0.557	1.23004440645834e-303	"6"	"Ttn"
"Acyp2.4"	7.22568327598816e-307	1.36912541307833	0.932	0.398	1.44513665519763e-303	"6"	"Acyp2"
"Ndufa12.6"	1.97737015256861e-306	1.21202648083977	0.976	0.613	3.95474030513722e-303	"6"	"Ndufa12"
"Cox6c.5"	8.95531128570308e-306	0.917591656285368	1	0.92	1.79106225714062e-302	"6"	"Cox6c"
"Cystm1.6"	1.09658035153677e-305	1.3068886177553	0.942	0.539	2.19316070307354e-302	"6"	"Cystm1"
"Uqcr10.6"	4.53862029234364e-305	1.10295188531184	0.994	0.809	9.07724058468728e-302	"6"	"Uqcr10"
"Cox7a1.6"	6.0455072457867e-305	1.18002676565861	0.961	0.277	1.20910144915734e-301	"6"	"Cox7a1"
"Atp5e.6"	7.0322556462929e-305	1.0138867865878	0.997	0.967	1.40645112925858e-301	"6"	"Atp5e"
"Mylk2.6"	1.01815001324127e-304	1.5468934651946	0.853	0.42	2.03630002648254e-301	"6"	"Mylk2"
"Cycs.6"	2.94397313050431e-303	1.16248740745799	0.999	0.749	5.88794626100863e-300	"6"	"Cycs"
"2010107E04Rik.6"	2.0988699613157e-302	1.11637680711597	0.987	0.768	4.19773992263141e-299	"6"	"2010107E04Rik"
"Cox7c.6"	1.31925847848626e-300	0.992678951277439	1	0.954	2.63851695697251e-297	"6"	"Cox7c"
"Nexn.6"	3.61295952875706e-300	1.39433326838039	0.92	0.581	7.22591905751413e-297	"6"	"Nexn"
"Jph1.6"	2.20473660455591e-296	1.38198560534566	0.866	0.536	4.40947320911182e-293	"6"	"Jph1"
"Atp5o.5"	1.24754803540254e-291	1.09338645438894	0.99	0.77	2.49509607080509e-288	"6"	"Atp5o"
"Fitm1.5"	5.5363243387952e-290	1.08185022671896	0.859	0.266	1.10726486775904e-286	"6"	"Fitm1"
"Uqcr11.6"	1.95104770189687e-288	1.02879265718084	0.992	0.814	3.90209540379373e-285	"6"	"Uqcr11"
"Usmg5.6"	4.53129552148106e-285	1.01100921891772	0.981	0.745	9.06259104296213e-282	"6"	"Usmg5"
"Cox7b.6"	2.79025323170045e-283	1.0078125510035	0.994	0.787	5.58050646340091e-280	"6"	"Cox7b"
"1500011K16Rik.4"	3.73909090987593e-282	1.23785048619499	0.913	0.424	7.47818181975186e-279	"6"	"1500011K16Rik"
"Mpc2.5"	1.19310368952993e-281	1.03936674549571	0.991	0.749	2.38620737905986e-278	"6"	"Mpc2"
"Ampd1.6"	2.42981087020146e-281	1.45587965865465	0.829	0.455	4.85962174040292e-278	"6"	"Ampd1"
"Ndufb8.6"	1.13157940848067e-280	1.02914276018403	0.986	0.733	2.26315881696134e-277	"6"	"Ndufb8"
"Atp5j2.6"	5.6693923306906e-279	0.905975505687171	0.999	0.881	1.13387846613812e-275	"6"	"Atp5j2"
"Ndufb2.5"	1.75459728784565e-278	1.09591095250602	0.985	0.658	3.5091945756913e-275	"6"	"Ndufb2"
"Ndufb9.6"	1.77679729018876e-278	0.992504577616892	0.992	0.814	3.55359458037753e-275	"6"	"Ndufb9"
"Fam213b.4"	5.57042044606882e-278	1.27828826253895	0.853	0.458	1.11408408921376e-274	"6"	"Fam213b"
"Uqcrq.6"	1.01585306281917e-277	0.918778989596783	0.994	0.804	2.03170612563834e-274	"6"	"Uqcrq"
"Cisd1.6"	1.90828921941346e-277	1.20834495499799	0.95	0.671	3.81657843882692e-274	"6"	"Cisd1"
"Scn1b.5"	3.28385273245974e-275	1.25169869790137	0.932	0.694	6.56770546491948e-272	"6"	"Scn1b"
"Atp5c1.6"	8.8981696042766e-274	0.925736222866739	0.996	0.816	1.77963392085532e-270	"6"	"Atp5c1"
"Hfe2.1"	1.06735414607965e-273	0.965441549992431	0.73	0.181	2.1347082921593e-270	"6"	"Hfe2"
"Atp5k.6"	7.4435979964625e-271	1.00407106278349	0.992	0.899	1.4887195992925e-267	"6"	"Atp5k"
"Txlnb.6"	2.75758322978677e-269	1.0537424917802	0.78	0.244	5.51516645957354e-266	"6"	"Txlnb"
"Ube2d1.6"	6.93563738076075e-269	1.26002894266475	0.857	0.408	1.38712747615215e-265	"6"	"Ube2d1"
"B230312C02Rik"	4.84253193689265e-268	0.583004400157006	0.474	0.08	9.6850638737853e-265	"6"	"B230312C02Rik"
"Cox5b.6"	8.18536647893896e-266	0.904800608862204	0.995	0.833	1.63707329578779e-262	"6"	"Cox5b"
"Smyd2.6"	4.9786818713886e-265	1.14310944202396	0.846	0.359	9.9573637427772e-262	"6"	"Smyd2"
"Klhl31.6"	7.34844295532173e-265	1.35775834194835	0.825	0.458	1.46968859106435e-261	"6"	"Klhl31"
"Coq10a.4"	8.05145416131443e-264	1.09894727912339	0.889	0.359	1.61029083226289e-260	"6"	"Coq10a"
"Trdn.6"	1.44001769452681e-263	1.36998557405076	0.843	0.438	2.88003538905363e-260	"6"	"Trdn"
"Myot.6"	6.59083561304499e-263	1.25205591175914	0.878	0.402	1.318167122609e-259	"6"	"Myot"
"Ldb3.6"	3.38428882977554e-260	1.27603813171222	0.859	0.432	6.76857765955107e-257	"6"	"Ldb3"
"Phlda3.4"	3.93780375775097e-257	1.20113892618744	0.945	0.665	7.87560751550193e-254	"6"	"Phlda3"
"Ndufa5.6"	2.91535291624423e-256	0.957419753292277	0.986	0.745	5.83070583248845e-253	"6"	"Ndufa5"
"Cacng1.5"	4.05925117607297e-256	1.25092386384479	0.776	0.367	8.11850235214594e-253	"6"	"Cacng1"
"Cdc34.5"	2.61295419975244e-255	1.12258524823302	0.841	0.367	5.22590839950487e-252	"6"	"Cdc34"
"Ppp1r3a.6"	3.30286701783859e-254	1.39556834855926	0.835	0.508	6.60573403567718e-251	"6"	"Ppp1r3a"
"Mrpl51.4"	1.44083209296489e-251	1.08438305169479	0.927	0.546	2.88166418592979e-248	"6"	"Mrpl51"
"Ckmt2.4"	1.39806843144551e-250	0.737791089818533	0.843	0.249	2.79613686289103e-247	"6"	"Ckmt2"
"Atp5f1.6"	1.08106135316751e-249	0.877827410304995	0.992	0.812	2.16212270633502e-246	"6"	"Atp5f1"
"Bin1.3"	4.3387154835027e-249	1.15018730999349	0.915	0.63	8.67743096700541e-246	"6"	"Bin1"
"Cib2.6"	7.23127310236182e-249	1.33093663917712	0.835	0.483	1.44625462047236e-245	"6"	"Cib2"
"Gmpr.4"	3.29079128697193e-244	0.9492719005038	0.769	0.234	6.58158257394385e-241	"6"	"Gmpr"
"Murc.6"	1.43011834200775e-241	0.932928937062556	0.698	0.242	2.8602366840155e-238	"6"	"Murc"
"Msrb1.6"	3.6474257667806e-240	0.907389517852184	0.883	0.456	7.29485153356119e-237	"6"	"Msrb1"
"Ndufb5.6"	2.82146363602999e-239	0.899201677835698	0.97	0.714	5.64292727205997e-236	"6"	"Ndufb5"
"Idh3a.6"	1.1543570063316e-238	0.999461256691224	0.927	0.614	2.30871401266319e-235	"6"	"Idh3a"
"Gyg.3"	1.23644081238497e-238	1.05892616183896	0.803	0.294	2.47288162476994e-235	"6"	"Gyg"
"Ndufs3.4"	2.31012549216166e-238	1.02182318246746	0.929	0.555	4.62025098432331e-235	"6"	"Ndufs3"
"Prkag3"	5.3577083336294e-237	0.618913064550154	0.519	0.124	1.07154166672588e-233	"6"	"Prkag3"
"Mef2c.4"	2.49517611060831e-232	1.09677603719931	0.933	0.626	4.99035222121662e-229	"6"	"Mef2c"
"Sypl2.1"	5.32208127961418e-232	0.658875448080781	0.549	0.116	1.06441625592284e-228	"6"	"Sypl2"
"Ndufs7.6"	7.21057784832973e-232	0.880850430198457	0.95	0.678	1.44211556966595e-228	"6"	"Ndufs7"
"Ndufab1.6"	6.35174883002476e-230	0.944231578467216	0.959	0.683	1.27034976600495e-226	"6"	"Ndufab1"
"Hspb6.5"	1.26868732160325e-229	0.937757698094901	0.823	0.243	2.5373746432065e-226	"6"	"Hspb6"
"Uqcrfs1.6"	4.54862491441388e-228	0.899508612569941	0.952	0.603	9.09724982882776e-225	"6"	"Uqcrfs1"
"Tmem233.4"	4.268314660866e-227	1.11635264680384	0.746	0.391	8.536629321732e-224	"6"	"Tmem233"
"Gpd1.1"	1.29861555130857e-225	1.02772552186217	0.671	0.159	2.59723110261715e-222	"6"	"Gpd1"
"Mgst3.4"	2.87855318211073e-225	1.00806920181866	0.879	0.416	5.75710636422145e-222	"6"	"Mgst3"
"Ndufv2.6"	6.11881632905093e-225	0.883452435225881	0.941	0.639	1.22376326581019e-221	"6"	"Ndufv2"
"Cmya5.5"	1.96734857856738e-223	1.20475434493738	0.817	0.555	3.93469715713476e-220	"6"	"Cmya5"
"Carnmt1.6"	6.275281860017e-223	1.12603740528607	0.883	0.643	1.2550563720034e-219	"6"	"Carnmt1"
"Fabp3.6"	6.96276272798463e-221	0.531699599414778	0.816	0.282	1.39255254559693e-217	"6"	"Fabp3"
"Smtnl2.1"	2.48677687772033e-220	0.975904795466383	0.683	0.254	4.97355375544067e-217	"6"	"Smtnl2"
"Chchd3.4"	1.43834787896191e-216	0.944321921438705	0.892	0.488	2.87669575792381e-213	"6"	"Chchd3"
"Cyc1.6"	1.90282671843026e-216	0.867230501526519	0.934	0.58	3.80565343686052e-213	"6"	"Cyc1"
"Vamp5.3"	1.51938769473751e-214	0.94536382455531	0.852	0.394	3.03877538947503e-211	"6"	"Vamp5"
"Phkg1.5"	5.16150626812611e-212	1.03680897488628	0.746	0.371	1.03230125362522e-208	"6"	"Phkg1"
"Pde4dip.5"	5.84738970107781e-211	1.09428770557051	0.821	0.567	1.16947794021556e-207	"6"	"Pde4dip"
"Ttll7.1"	3.69514644797883e-210	0.931588989863058	0.686	0.271	7.39029289595765e-207	"6"	"Ttll7"
"Ppp1r27.6"	1.13125944837659e-209	1.18765982162142	0.781	0.437	2.26251889675319e-206	"6"	"Ppp1r27"
"Aimp2.5"	6.80287979692218e-209	1.01979246068604	0.735	0.291	1.36057595938444e-205	"6"	"Aimp2"
"Fbxo32.4"	6.13965472567629e-207	1.14293815505141	0.772	0.47	1.22793094513526e-203	"6"	"Fbxo32"
"Pfn2.5"	1.19563646644517e-206	1.08555978573615	0.829	0.54	2.39127293289035e-203	"6"	"Pfn2"
"Suclg1.3"	5.96987510338947e-203	0.898881346999251	0.893	0.58	1.19397502067789e-199	"6"	"Suclg1"
"Atp5a1.6"	1.08353391606596e-201	0.76406185561075	0.974	0.808	2.16706783213192e-198	"6"	"Atp5a1"
"Deb1.5"	2.4842621838651e-201	0.903745907395177	0.79	0.349	4.9685243677302e-198	"6"	"Deb1"
"Coq9.5"	1.21290191263503e-200	0.856407808433907	0.771	0.312	2.42580382527006e-197	"6"	"Coq9"
"Ankrd9.4"	1.55475657480691e-196	1.10430176172305	0.769	0.48	3.10951314961382e-193	"6"	"Ankrd9"
"Jph2.3"	1.33022472984161e-195	0.947911052689576	0.683	0.317	2.66044945968322e-192	"6"	"Jph2"
"Mdh2.6"	5.52740988878869e-194	0.787655606188835	0.947	0.701	1.10548197775774e-190	"6"	"Mdh2"
"Mllt11.3"	9.08515403485039e-194	0.933216444038297	0.676	0.273	1.81703080697008e-190	"6"	"Mllt11"
"F830016B08Rik"	6.51699777400477e-191	0.69956155166905	0.535	0.169	1.30339955480095e-187	"6"	"F830016B08Rik"
"Rtn2.3"	7.98741227698018e-191	0.874710534074809	0.653	0.203	1.59748245539604e-187	"6"	"Rtn2"
"Nmrk2.1"	1.3362796111408e-190	0.917937710619136	0.632	0.151	2.6725592222816e-187	"6"	"Nmrk2"
"Apoo.5"	4.0334024927004e-190	0.870739680154984	0.69	0.249	8.0668049854008e-187	"6"	"Apoo"
"Macrod1.6"	6.61602670169772e-190	0.91848483517611	0.742	0.333	1.32320534033954e-186	"6"	"Macrod1"
