"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Coro1a" 1.73804400219166e-306 0.795296859348987 0.674 0.249 2.58499284445965e-302 "0" "Coro1a"
"Rpl4" 1.90372893052678e-304 0.526762081300753 0.99 0.878 2.83141603837248e-300 "0" "Rpl4"
"Rpl34" 5.79127629520952e-303 0.494079512434227 0.993 0.916 8.61336523386513e-299 "0" "Rpl34"
"Rpl35a" 7.57498621473452e-301 0.449867846870875 0.998 0.947 1.12662769971747e-296 "0" "Rpl35a"
"Ms4a4c" 2.57296514434158e-298 0.943715391043462 0.301 0.047 3.82677105917924e-294 "0" "Ms4a4c"
"Rpl19" 3.55453183218016e-296 0.467756628100096 0.996 0.926 5.28665519400156e-292 "0" "Rpl19"
"Rpl27a" 7.11164987318002e-295 0.49731054492303 0.991 0.918 1.05771568563806e-290 "0" "Rpl27a"
"Rps25" 4.83053756685053e-294 0.499451711259502 0.99 0.9 7.1844585231768e-290 "0" "Rps25"
"Rpsa" 5.19675890342998e-289 0.569050285864282 0.969 0.785 7.72913951707141e-285 "0" "Rpsa"
"Rpl11" 9.73527560238682e-288 0.49187574756662 0.987 0.889 1.44792754034299e-283 "0" "Rpl11"
"Rpl27" 6.8044799950307e-286 0.550906688484909 0.969 0.823 1.01203030966092e-281 "0" "Rpl27"
"Rps5" 3.12323465041956e-280 0.447491177447945 0.996 0.936 4.64518689556901e-276 "0" "Rps5"
"Rplp2" 1.65258437944813e-278 0.444252036580944 0.994 0.925 2.45788874755321e-274 "0" "Rplp2"
"Lamb3" 4.24243729763043e-277 0.820468826801188 0.276 0.042 6.30977699276573e-273 "0" "Lamb3"
"Rpl6" 9.00758070660135e-275 0.448565497886436 0.994 0.933 1.33969747849282e-270 "0" "Rpl6"
"Sh3bgrl3" 1.57358596591861e-274 0.776425387910483 0.799 0.486 2.34039440711075e-270 "0" "Sh3bgrl3"
"Rpl23a" 8.59631271167962e-273 0.434296834817177 0.995 0.931 1.27852958960811e-268 "0" "Rpl23a"
"Rps11" 6.48770586055308e-272 0.460474268062266 0.993 0.922 9.6491649264006e-268 "0" "Rps11"
"Rpl9" 1.36350776955307e-269 0.438211722203469 0.993 0.94 2.02794510565629e-265 "0" "Rpl9"
"Vps37b" 2.65729057765513e-269 0.887378195036846 0.546 0.2 3.95218827614648e-265 "0" "Vps37b"
"Rps6" 7.14678465672276e-267 0.429358455253963 0.994 0.934 1.06294128199438e-262 "0" "Rps6"
"Rps3a1" 4.95607853148839e-265 0.452902715608969 0.995 0.916 7.37117559988269e-261 "0" "Rps3a1"
"Siglecg" 5.12046435146947e-265 0.824617828447992 0.254 0.036 7.61566662994054e-261 "0" "Siglecg"
"Cd86" 2.74871890467459e-263 0.891053842579089 0.278 0.047 4.08816962692251e-259 "0" "Cd86"
"Rpl23" 1.00182640195107e-258 0.460459332768252 0.985 0.901 1.49001640762182e-254 "0" "Rpl23"
"Arhgdib" 2.04689557023802e-257 0.812210880518848 0.624 0.266 3.04434778161501e-253 "0" "Arhgdib"
"Rel" 1.02735946380627e-255 0.997815644465437 0.53 0.209 1.52799173051906e-251 "0" "Rel"
"Rps18-ps3" 1.38337894034197e-255 0.517839039962836 0.972 0.844 2.05749949797061e-251 "0" "Rps18-ps3"
"Rpl23a-ps3" 6.47188053322012e-252 0.462270364353343 0.99 0.895 9.62562791705829e-248 "0" "Rpl23a-ps3"
"Rpl14" 4.70521181674375e-251 0.447677621099114 0.991 0.908 6.99806153504298e-247 "0" "Rpl14"
"Rpl26" 1.59240672728852e-249 0.44087926748421 0.993 0.925 2.36838652549621e-245 "0" "Rpl26"
"Gm43603" 3.45745231460812e-248 0.814517999745269 0.252 0.037 5.14226882751665e-244 "0" "Gm43603"
"Rps8" 4.25687185256584e-248 0.410103408795014 0.997 0.944 6.33124550632117e-244 "0" "Rps8"
"Rpl9-ps6" 4.02484360396935e-247 0.462173139124036 0.978 0.9 5.98614989218362e-243 "0" "Rpl9-ps6"
"Rps3" 7.59061053672874e-246 0.425482466347554 0.992 0.912 1.12895150512766e-241 "0" "Rps3"
"Gm11808" 4.84466517525259e-243 0.593389119026478 0.928 0.76 7.20547051515318e-239 "0" "Gm11808"
"Ltb" 1.59307165590731e-240 0.895671426795002 0.487 0.165 2.36937547383094e-236 "0" "Ltb"
"Rpl36a" 3.48030843572722e-233 0.502149728271953 0.962 0.813 5.1762627364571e-229 "0" "Rpl36a"
"Ralgps2" 5.74591025723837e-233 0.788135699071323 0.29 0.059 8.54589232559062e-229 "0" "Ralgps2"
"Pou2f2" 1.59089129154e-231 0.859327057811669 0.267 0.05 2.36613261790745e-227 "0" "Pou2f2"
"Rps10" 2.37116705796223e-229 0.483758162538163 0.962 0.802 3.52663676530723e-225 "0" "Rps10"
"Dusp2" 3.44064131728341e-228 0.813156219095139 0.45 0.15 5.11726583119561e-224 "0" "Dusp2"
"Rps28" 3.58365417820771e-228 0.443732802713934 0.997 0.896 5.32996885924833e-224 "0" "Rps28"
"Cirbp" 1.75147689254687e-227 0.887149917554311 0.466 0.177 2.60497158228497e-223 "0" "Cirbp"
"Wdr89" 4.0054903224298e-227 0.465589766222273 0.967 0.855 5.95736575654984e-223 "0" "Wdr89"
"Rpl36" 7.27785404515416e-225 0.418991871692884 0.992 0.903 1.08243523213578e-220 "0" "Rpl36"
"mt-Co3" 4.44164557320849e-224 0.35025828092669 0.999 0.982 6.60605946103299e-220 "0" "mt-Co3"
"Rpl6l" 1.36805459552259e-222 0.502321254634527 0.949 0.808 2.03470759992075e-218 "0" "Rpl6l"
"Rpl35" 5.23595385803184e-218 0.464451043649077 0.99 0.877 7.78743417305076e-214 "0" "Rpl35"
"Cyth1" 1.44446423821185e-217 0.854268028008602 0.441 0.159 2.14835166149249e-213 "0" "Cyth1"
"mt-Co1" 6.04011846983784e-216 0.355760527209519 0.998 0.973 8.98346820018981e-212 "0" "mt-Co1"
"Rpl27-ps3" 1.08389236375542e-214 0.541583473235097 0.908 0.753 1.61207311261343e-210 "0" "Rpl27-ps3"
"Chchd10" 1.71199987786418e-213 0.747809197920534 0.315 0.077 2.54625741834739e-209 "0" "Chchd10"
"Rps23" 3.69255939211796e-213 0.345782074604474 0.998 0.96 5.49194358389704e-209 "0" "Rps23"
"Rps14" 2.07254513616448e-211 0.326653395508101 0.999 0.971 3.08249638101743e-207 "0" "Rps14"
"Rps4x" 1.98792262888408e-208 0.386982807623597 0.994 0.91 2.9566373259393e-204 "0" "Rps4x"
"Fcer2a" 2.83605645551028e-208 0.745062492168435 0.252 0.046 4.21806676628044e-204 "0" "Fcer2a"
"Rpl38" 7.61306162413314e-208 0.466454308614362 0.973 0.841 1.13229065535732e-203 "0" "Rpl38"
"Snx5" 8.20958150413184e-208 0.888688735179241 0.438 0.169 1.22101105710953e-203 "0" "Snx5"
"Gm2000" 2.24484885381613e-207 0.505597360810583 0.941 0.791 3.33876370028073e-203 "0" "Gm2000"
"Rps27a" 1.24841459086326e-206 0.368743194084742 0.994 0.933 1.85676702099093e-202 "0" "Rps27a"
"Rhoh" 3.13297015715273e-204 0.820890745500816 0.42 0.144 4.65966651473325e-200 "0" "Rhoh"
"Hmha1" 6.77381288014443e-204 0.789347633418895 0.409 0.138 1.00746918966388e-199 "0" "Hmha1"
"Cerk" 3.47109608949796e-197 0.80681365293068 0.278 0.067 5.16256121391032e-193 "0" "Cerk"
"Nsf" 6.53612090532489e-193 0.774006736059879 0.287 0.073 9.72117262248971e-189 "0" "Nsf"
"Lyn" 8.15084576301265e-193 0.734568145190183 0.339 0.098 1.21227529033287e-188 "0" "Lyn"
"Gm8369" 1.00317951802422e-192 0.822773090084804 0.39 0.13 1.49202889715742e-188 "0" "Gm8369"
"Rpl3" 1.29945176063931e-191 0.38154245957163 0.987 0.893 1.93267460359884e-187 "0" "Rpl3"
"Rpl30" 2.10380728044723e-188 0.465741739174935 0.926 0.79 3.12899256820916e-184 "0" "Rpl30"
"Rpl18" 8.18336231784158e-188 0.393652537425613 0.978 0.893 1.21711147753258e-183 "0" "Rpl18"
"Il2rg" 6.83283353715447e-187 0.771858358499201 0.437 0.168 1.01624733198098e-182 "0" "Il2rg"
"Rps21" 1.5305667892593e-186 0.448940308336135 0.948 0.828 2.27641198566536e-182 "0" "Rps21"
"Apobec3" 3.37495425646e-185 0.79160613773245 0.44 0.174 5.01956946563296e-181 "0" "Apobec3"
"mt-Co2" 1.01041606786627e-184 0.422525536806694 0.973 0.918 1.5027918177375e-180 "0" "mt-Co2"
"Rpl10a" 1.54853617956332e-184 0.443334113546847 0.949 0.799 2.30313785986453e-180 "0" "Rpl10a"
"Rps26" 7.54170993513055e-181 0.480681777751677 0.931 0.795 1.12167851865197e-176 "0" "Rps26"
"Rac2" 7.43048131292155e-178 0.604775667921075 0.544 0.232 1.10513548567082e-173 "0" "Rac2"
"Syngr2" 8.67964749496925e-177 0.851320418241916 0.372 0.135 1.29092397192678e-172 "0" "Syngr2"
"Hmgb2" 8.33390654953504e-175 0.734610684810753 0.531 0.264 1.23950192111235e-170 "0" "Hmgb2"
"mt-Atp6" 3.6769119408987e-173 0.283699710578373 0.999 0.99 5.46867112969863e-169 "0" "mt-Atp6"
"H3f3b" 1.10852155931915e-170 0.383651346195648 0.988 0.959 1.64870411517537e-166 "0" "H3f3b"
"Gmfg" 1.8976632849279e-165 0.735425848302679 0.426 0.172 2.82239460367326e-161 "0" "Gmfg"
"Foxp1" 4.33533521489811e-164 0.756824983462154 0.564 0.319 6.44794406511796e-160 "0" "Foxp1"
"Rpl41" 1.06836943836109e-162 0.281998803133802 1 0.987 1.58898586567444e-158 "0" "Rpl41"
"Rpl37" 1.67126138951101e-162 0.367259886061623 0.992 0.922 2.48566706461973e-158 "0" "Rpl37"
"Cnp" 8.98810180978931e-162 0.701649268954173 0.296 0.089 1.33680038216996e-157 "0" "Cnp"
"Plekha2" 1.24431765398669e-161 0.737167600183812 0.271 0.075 1.85067364677441e-157 "0" "Plekha2"
"Mif4gd" 2.35357563084833e-161 0.784950355604049 0.362 0.136 3.50047303576072e-157 "0" "Mif4gd"
"Cd53" 1.45022031554601e-159 0.574337471803319 0.55 0.258 2.15691267531158e-155 "0" "Cd53"
"Tmem123" 2.07532062203094e-158 0.773201043291854 0.518 0.276 3.08662436114662e-154 "0" "Tmem123"
"Rpl7" 4.41239339430226e-156 0.375575928376486 0.964 0.881 6.56255269534576e-152 "0" "Rpl7"
"Fam69a" 1.44256101640598e-154 0.718454280702076 0.252 0.069 2.14552099970062e-150 "0" "Fam69a"
"Fam134b" 4.57909832028071e-152 0.726469812792629 0.277 0.084 6.81049293175351e-148 "0" "Fam134b"
"Crem" 1.95655957853528e-149 0.684696054933497 0.506 0.255 2.90999106115552e-145 "0" "Crem"
"Eef1a1" 3.37461351691968e-149 0.300304026162177 0.993 0.961 5.01906268371464e-145 "0" "Eef1a1"
"Eef1g" 1.29374951107266e-146 0.491546435155669 0.832 0.679 1.92419364781836e-142 "0" "Eef1g"
"Rpl22" 3.87043263380494e-146 0.450848466595029 0.877 0.737 5.75649445625809e-142 "0" "Rpl22"
"Pkig" 1.94733158394956e-144 0.712570234122534 0.406 0.18 2.89626626480819e-140 "0" "Pkig"
"Snrpg" 1.40872130563987e-142 0.574773142302007 0.733 0.562 2.09519119787819e-138 "0" "Snrpg"
"Gm26740" 2.87915668964224e-141 0.679039638731904 0.276 0.086 4.28216974450491e-137 "0" "Gm26740"
"Sub1" 1.13178182193221e-138 0.492707268163613 0.807 0.662 1.68329910375978e-134 "0" "Sub1"
"Cenpa" 3.36251102057267e-138 0.675367172309098 0.262 0.079 5.00106264089774e-134 "0" "Cenpa"
"Uba52" 2.02392331081499e-137 0.558016671717496 0.767 0.597 3.01018114017513e-133 "0" "Uba52"
"Gdi2" 1.36725498107231e-136 0.675085563986121 0.61 0.415 2.03351833334885e-132 "0" "Gdi2"
"mt-Nd1" 2.8660359316175e-136 0.346572092425874 0.987 0.952 4.26265524109471e-132 "0" "mt-Nd1"
"Gimap1" 2.85680858314707e-135 0.681658226664514 0.364 0.147 4.24893140571463e-131 "0" "Gimap1"
"Rpl10" 1.52235614725956e-134 0.327011656306743 0.99 0.919 2.26420029781914e-130 "0" "Rpl10"
"Unc93b1" 7.58923581548496e-134 0.643261006087343 0.319 0.117 1.12874704283708e-129 "0" "Unc93b1"
"Rpl31" 9.96937556028194e-133 0.337342792940368 0.969 0.882 1.48274522708073e-128 "0" "Rpl31"
"Rps17" 7.01108555213807e-132 0.322890610379653 0.968 0.889 1.04275875416949e-127 "0" "Rps17"
"Rps2" 4.82282770838068e-129 0.334730592012792 0.988 0.92 7.17299165067458e-125 "0" "Rps2"
"Cd24a" 7.93683737123836e-128 0.561060157656219 0.318 0.114 1.18044582222428e-123 "0" "Cd24a"
"Pfn1" 2.37538332219643e-127 0.436329673838358 0.87 0.726 3.53290761510275e-123 "0" "Pfn1"
"Eif3f" 8.02775157108312e-125 0.498313677443661 0.763 0.608 1.19396749116719e-120 "0" "Eif3f"
"Il21r" 2.41321391245346e-124 0.682473493190741 0.258 0.084 3.58917305199203e-120 "0" "Il21r"
"Irf8" 4.39130296852563e-120 0.602179080796339 0.413 0.188 6.53118490508818e-116 "0" "Irf8"
"Slfn2" 6.93985444318745e-115 0.633697040587632 0.363 0.16 1.03216455133527e-110 "0" "Slfn2"
"Sp110" 5.5408202075336e-114 0.619544748340151 0.273 0.099 8.24086189466473e-110 "0" "Sp110"
"Rps12" 1.08358752112006e-109 0.359584114683391 0.924 0.837 1.61161972016187e-105 "0" "Rps12"
"Smim14" 3.37408247162327e-107 0.615520405132239 0.545 0.368 5.01827286004529e-103 "0" "Smim14"
"Supt4a" 2.935175876573e-105 0.636511949739762 0.405 0.217 4.36548708122703e-101 "0" "Supt4a"
"Fam49b" 6.43233052858254e-104 0.606931461496847 0.349 0.165 9.56680519516081e-100 "0" "Fam49b"
"Ptpn18" 2.14065227457791e-102 0.516096444224069 0.432 0.216 3.18379212797973e-98 "0" "Ptpn18"
"Rpl13-ps3" 8.87120415102206e-101 0.429905508191275 0.818 0.671 1.31941419338151e-96 "0" "Rpl13-ps3"
"Hmgn1" 2.43099261184782e-99 0.59844957478264 0.553 0.389 3.61561531160126e-95 "0" "Hmgn1"
"Rpl29" 7.91779086937556e-96 0.324970452540613 0.912 0.84 1.17761303600223e-91 "0" "Rpl29"
"Crlf3" 1.86239165618176e-95 0.574196041739647 0.329 0.153 2.76993511023913e-91 "0" "Crlf3"
"Rps12-ps3" 3.96824847589172e-95 0.392716051398075 0.844 0.754 5.90197595819375e-91 "0" "Rps12-ps3"
"Rpl5" 4.279815863717e-95 0.329522789533183 0.871 0.734 6.36537013410629e-91 "0" "Rpl5"
"Rps26-ps1" 3.93017641836243e-94 0.455126851122464 0.713 0.581 5.84535138703044e-90 "0" "Rps26-ps1"
"Tma7" 3.41366322380276e-93 0.540344454703142 0.584 0.431 5.07714131276185e-89 "0" "Tma7"
"Ctsh" 2.49588042364231e-92 0.56730030876733 0.353 0.175 3.71212295408321e-88 "0" "Ctsh"
"Cyba" 4.0366505902802e-92 0.504379293133696 0.595 0.417 6.00371042292374e-88 "0" "Cyba"
"Rpl10-ps3" 9.52915826112739e-92 0.308326144517691 0.946 0.841 1.41727170817748e-87 "0" "Rpl10-ps3"
"Sp100" 2.48835928643929e-89 0.56872131823157 0.383 0.2 3.70093676672116e-85 "0" "Sp100"
"Ppdpf" 4.23933056713218e-89 0.627485488700922 0.313 0.153 6.3051563524957e-85 "0" "Ppdpf"
"Rpl15" 1.47382539855519e-88 0.273825085180331 0.942 0.87 2.19202051527113e-84 "0" "Rpl15"
"Cd69" 6.26726509835425e-88 0.532945680108697 0.267 0.107 9.32130338078227e-84 "0" "Cd69"
"Nop10" 1.8692259215321e-86 0.598937644070381 0.557 0.412 2.78009971309469e-82 "0" "Nop10"
"Tpd52" 2.97759882809516e-85 0.56113955059711 0.261 0.11 4.42858273702593e-81 "0" "Tpd52"
"Rpl22l1" 1.32972208006378e-84 0.347877724296772 0.857 0.741 1.97769564967886e-80 "0" "Rpl22l1"
"Ptprc" 1.12296629449389e-82 0.480578334840465 0.391 0.203 1.67018776980077e-78 "0" "Ptprc"
"Ypel3" 4.46701346365429e-79 0.574393610568761 0.441 0.281 6.64378912449302e-75 "0" "Ypel3"
"Rpl28" 7.66613326236334e-78 0.291904583543655 0.924 0.841 1.1401840001113e-73 "0" "Rpl28"
"Tsc22d3" 2.81520904743427e-77 0.490789472800894 0.522 0.345 4.18706041624899e-73 "0" "Tsc22d3"
"Ubl5" 3.09996786917594e-73 0.513670186265084 0.515 0.383 4.61058221182537e-69 "0" "Ubl5"
"Srgn" 4.00187115861144e-72 0.272335207835829 0.715 0.508 5.9519829742028e-68 "0" "Srgn"
"Gramd3" 5.61851075301523e-72 0.488036263367473 0.261 0.119 8.35641104295956e-68 "0" "Gramd3"
"Trim25" 6.29225490203249e-71 0.450228266602813 0.297 0.143 9.35847071579293e-67 "0" "Trim25"
"Lcp1" 1.07045810501928e-70 0.437164124897572 0.345 0.178 1.59209233959518e-66 "0" "Lcp1"
"Tgfb1" 2.35214305451747e-70 0.505845813197267 0.417 0.252 3.49834236498383e-66 "0" "Tgfb1"
"Kmt2e" 1.2082674214916e-69 0.512022121833477 0.455 0.305 1.79705613598445e-65 "0" "Kmt2e"
"Arpc3" 9.91295380883026e-69 0.363404935003617 0.721 0.615 1.47435361998733e-64 "0" "Arpc3"
"Pxk" 1.0515910570389e-67 0.529957081651466 0.251 0.119 1.56403137913395e-63 "0" "Pxk"
"Rpl36al" 3.63569621244488e-65 0.336341158459413 0.752 0.649 5.40737097676927e-61 "0" "Rpl36al"
"Krit1" 1.27227128033195e-61 0.506852672802218 0.358 0.221 1.89224907523772e-57 "0" "Krit1"
"Gltscr2" 4.20132828094272e-61 0.395708407057395 0.626 0.526 6.2486355522461e-57 "0" "Gltscr2"
"Ssh2" 5.61547881805733e-61 0.496574522254665 0.319 0.178 8.35190164609667e-57 "0" "Ssh2"
"Gimap6" 9.92091156648316e-61 0.346567462434878 0.506 0.322 1.47553717728304e-56 "0" "Gimap6"
"Arhgef1" 2.26407332134955e-60 0.50004373914364 0.355 0.214 3.36735625084318e-56 "0" "Arhgef1"
"Eno1" 2.89668442652036e-60 0.527174817964574 0.4 0.27 4.30823874756373e-56 "0" "Eno1"
"Pfdn5" 5.38359500434051e-57 0.320632629340905 0.742 0.674 8.00702084995565e-53 "0" "Pfdn5"
"Pold4" 1.75422864644006e-55 0.478441187347085 0.29 0.16 2.6090642658503e-51 "0" "Pold4"
"Tmem243" 2.01649963118306e-54 0.488939031024345 0.295 0.168 2.99913990145857e-50 "0" "Tmem243"
"Snx2" 2.2015985833383e-54 0.483420748191579 0.29 0.165 3.27443757299905e-50 "0" "Snx2"
"Rbm3" 8.02612538324662e-51 0.361778315216194 0.668 0.583 1.19372562825027e-46 "0" "Rbm3"
"Arl6ip1" 1.15429253069409e-48 0.388998574810563 0.507 0.388 1.71677928090131e-44 "0" "Arl6ip1"
"Ttc14" 2.2728332795077e-48 0.456441112993462 0.294 0.176 3.3803849366118e-44 "0" "Ttc14"
"Gm10263" 3.6346131522734e-48 0.386190864192157 0.543 0.446 5.40576014137623e-44 "0" "Gm10263"
"Lsm5" 5.9092918023014e-46 0.458924036648599 0.335 0.223 8.78888969756287e-42 "0" "Lsm5"
"Gm26699" 2.17391340327594e-45 0.425298463241443 0.276 0.161 3.23326140469231e-41 "0" "Gm26699"
"Ets1" 3.03525721098103e-44 0.319657001568944 0.582 0.457 4.51433804989208e-40 "0" "Ets1"
"Mif" 4.73436710524833e-44 0.452616129423891 0.449 0.346 7.04142419563585e-40 "0" "Mif"
"Hmgn2" 5.80027513745281e-44 0.475119055012741 0.299 0.189 8.62674921193356e-40 "0" "Hmgn2"
"Pgls" 1.3690989777121e-43 0.468266312189825 0.292 0.185 2.0362609095512e-39 "0" "Pgls"
"Psma1" 2.31642142122832e-43 0.468003161858207 0.379 0.275 3.44521357979288e-39 "0" "Psma1"
"Nsmce4a" 1.56011905476173e-42 0.423796998981682 0.259 0.152 2.32036507014712e-38 "0" "Nsmce4a"
"Gm8186" 2.3767824114483e-42 0.468378465266446 0.398 0.299 3.53498848054706e-38 "0" "Gm8186"
"Scaf11" 1.66378754268152e-40 0.456476799417049 0.286 0.181 2.47455121223022e-36 "0" "Scaf11"
"Polr2e" 1.77356856425458e-40 0.474092405309043 0.259 0.158 2.63782852561584e-36 "0" "Polr2e"
"Smchd1" 1.4595861258848e-39 0.437631438078156 0.31 0.203 2.17084244502846e-35 "0" "Smchd1"
"Rp9" 5.05893476847681e-39 0.458912601396136 0.263 0.162 7.52415368115556e-35 "0" "Rp9"
"Dad1" 7.52397745125654e-39 0.388376431721907 0.562 0.501 1.11904116632538e-34 "0" "Dad1"
"Mpc1" 4.92237164736892e-38 0.465625750150481 0.347 0.252 7.3210433511318e-34 "0" "Mpc1"
"Kras" 3.35709523612978e-37 0.462676416432243 0.359 0.262 4.99300774469582e-33 "0" "Kras"
"Ifi27l2a" 5.51647671615454e-37 0.381364930834104 0.355 0.231 8.20465581993664e-33 "0" "Ifi27l2a"
"Lsp1" 1.25898019750104e-36 0.355335971054893 0.356 0.247 1.8724812477433e-32 "0" "Lsp1"
"Paip2" 1.98235026985987e-36 0.393648274972405 0.477 0.403 2.94834955636258e-32 "0" "Paip2"
"Dnajc8" 4.61935761034735e-36 0.396875816546882 0.405 0.314 6.87037057386961e-32 "0" "Dnajc8"
