"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Tmeff2" 0 0.66046990261943 0.763 0.146 0 "0" "Tmeff2"
"Dact2" 0 0.63765998535586 0.441 0.012 0 "0" "Dact2"
"Gpc6" 0 0.636431836479298 0.66 0.1 0 "0" "Gpc6"
"Opcml" 0 0.63167498300083 0.608 0.055 0 "0" "Opcml"
"Aif1l" 0 0.626806199118481 0.585 0.062 0 "0" "Aif1l"
"Uchl1" 0 0.590144509874196 0.498 0.044 0 "0" "Uchl1"
"Mgll" 0 0.561494561587542 0.636 0.111 0 "0" "Mgll"
"Galnt16" 0 0.549421598771586 0.615 0.097 0 "0" "Galnt16"
"Wnt2" 0 0.538920218726857 0.449 0.013 0 "0" "Wnt2"
"Ildr2" 0 0.528427755255596 0.433 0.019 0 "0" "Ildr2"
"Fam167a" 0 0.525966422870326 0.462 0.008 0 "0" "Fam167a"
"Chst1" 0 0.510793337738427 0.459 0.018 0 "0" "Chst1"
"Sytl2" 0 0.497122769606484 0.568 0.072 0 "0" "Sytl2"
"Npr1" 0 0.469450519380184 0.508 0.045 0 "0" "Npr1"
"Kcnk5" 0 0.460826906844055 0.458 0.028 0 "0" "Kcnk5"
"Duox1" 0 0.375767934368945 0.361 0.009 0 "0" "Duox1"
"Duoxa1" 0 0.362765127501524 0.361 0.011 0 "0" "Duoxa1"
"Ackr1" 3.91485955833532e-307 0.475256254937697 0.517 0.061 6.65526124917004e-303 "0" "Ackr1"
"Clec3b" 5.34356101440472e-305 0.932778524255942 1 0.57 9.08405372448802e-301 "0" "Clec3b"
"Serpinb6a" 8.24804675448999e-302 0.781161933525107 0.998 0.82 1.4021679482633e-297 "0" "Serpinb6a"
"Olfml2a" 1.42342422752239e-301 0.591096318401717 0.496 0.055 2.41982118678805e-297 "0" "Olfml2a"
"Dpt" 9.81460484338434e-299 0.990854869401483 0.998 0.562 1.66848282337534e-294 "0" "Dpt"
"Gpr1" 6.90586106152842e-296 0.339295428933985 0.318 0.007 1.17399638045983e-291 "0" "Gpr1"
"Adamts5" 1.22998665492685e-293 0.998413225054897 0.997 0.563 2.09097731337565e-289 "0" "Adamts5"
"Smpd3" 7.96436850942168e-289 0.642088689847288 0.437 0.04 1.35394264660169e-284 "0" "Smpd3"
"Arl4d" 1.40485102212764e-287 0.559972257351698 0.53 0.072 2.38824673761699e-283 "0" "Arl4d"
"Ablim1" 4.48085305584715e-286 0.798426975244923 0.907 0.365 7.61745019494015e-282 "0" "Ablim1"
"Ahnak" 3.2198788489838e-282 0.920289119217732 1 0.72 5.47379404327247e-278 "0" "Ahnak"
"Atox1" 1.37788813933666e-281 0.821622087179755 0.98 0.69 2.34240983687232e-277 "0" "Atox1"
"Gap43" 1.85390079583381e-279 0.403013686410778 0.294 0.005 3.15163135291747e-275 "0" "Gap43"
"Ddr2" 2.15122403690975e-278 0.817685506291983 0.925 0.43 3.65708086274657e-274 "0" "Ddr2"
"Aspn" 1.50379052726018e-277 0.959531370625996 0.9 0.309 2.5564438963423e-273 "0" "Aspn"
"Klf4" 5.84306872511421e-276 1.10246727711904 0.996 0.597 9.93321683269416e-272 "0" "Klf4"
"Tgfbr2" 3.93879343721134e-274 0.862124944005097 0.927 0.468 6.69594884325927e-270 "0" "Tgfbr2"
"D630033O11Rik" 6.61526077206527e-273 0.741538700949712 0.67 0.157 1.1245943312511e-268 "0" "D630033O11Rik"
"Efna5" 1.01341278882219e-270 0.370183441351387 0.355 0.021 1.72280174099772e-266 "0" "Efna5"
"Adgrg2" 2.13723163094863e-269 0.350857241587093 0.367 0.024 3.63329377261267e-265 "0" "Adgrg2"
"S100a13" 2.41014825840302e-268 0.802199342742075 0.99 0.638 4.09725203928513e-264 "0" "S100a13"
"Lims2" 2.89810146873747e-268 0.58206546923398 0.708 0.18 4.9267724968537e-264 "0" "Lims2"
"Slc4a4" 1.77577853812943e-266 0.54761463143791 0.508 0.074 3.01882351482003e-262 "0" "Slc4a4"
"Ptgs2" 8.65690969528873e-264 1.23071469366656 0.685 0.175 1.47167464819908e-259 "0" "Ptgs2"
"Adamts16" 1.18394161149533e-262 0.264424635494303 0.276 0.004 2.01270073954207e-258 "0" "Adamts16"
"Islr2" 3.23526987320036e-261 0.387908479974725 0.412 0.04 5.49995878444061e-257 "0" "Islr2"
"Gnpnat1" 4.92677423644472e-261 0.657108145946987 0.743 0.232 8.37551620195602e-257 "0" "Gnpnat1"
"Vcan" 1.0826974895803e-260 0.889281986597199 0.921 0.401 1.84058573228651e-256 "0" "Vcan"
"Eef1a1" 1.70835326539395e-260 0.668117014570696 1 0.758 2.90420055116971e-256 "0" "Eef1a1"
"Mustn1" 1.97910249646277e-260 0.470798050621346 0.828 0.252 3.36447424398671e-256 "0" "Mustn1"
"Ebf1" 8.66152957311963e-260 0.881022924867926 0.986 0.582 1.47246002743034e-255 "0" "Ebf1"
"Rock2" 1.61513248979848e-259 0.79868163976945 0.968 0.6 2.74572523265742e-255 "0" "Rock2"
"Myof" 4.35847722914413e-259 0.607627029639731 0.715 0.195 7.40941128954503e-255 "0" "Myof"
"Dact1" 1.00231180320583e-258 0.788382258397812 0.744 0.237 1.70393006544992e-254 "0" "Dact1"
"Ppp2r2b" 2.88328022126148e-258 0.384340552235947 0.44 0.051 4.90157637614451e-254 "0" "Ppp2r2b"
"Gngt2" 3.00603725190534e-258 0.431304531267355 0.487 0.065 5.11026332823907e-254 "0" "Gngt2"
"Flnb" 7.79530378488617e-258 0.439753758355741 0.505 0.077 1.32520164343065e-253 "0" "Flnb"
"Fgf2" 1.04282230913592e-257 0.477430488845075 0.526 0.086 1.77279792553107e-253 "0" "Fgf2"
"Ppp1r14b" 6.55233203980482e-257 0.839315246800804 0.972 0.72 1.11389644676682e-252 "0" "Ppp1r14b"
"Ntn4" 8.41838734196195e-257 0.751500345226974 0.767 0.258 1.43112584813353e-252 "0" "Ntn4"
"Plpp3" 1.72299418728406e-255 0.997709635264893 0.996 0.607 2.9290901183829e-251 "0" "Plpp3"
"Il33" 2.59473786340181e-254 0.943719697598859 0.769 0.253 4.41105436778309e-250 "0" "Il33"
"Krtdap" 3.7945884123868e-254 0.89482748387084 0.261 0.003 6.45080030105756e-250 "0" "Krtdap"
"Pvr" 4.34861522503112e-252 0.618165196440608 0.589 0.122 7.3926458825529e-248 "0" "Pvr"
"Rps12" 6.07184507624599e-252 0.571582543476756 0.999 0.981 1.03221366296182e-247 "0" "Rps12"
"Ahnak2" 7.72606036620558e-252 0.743018964672094 0.854 0.33 1.31343026225495e-247 "0" "Ahnak2"
"Adamtsl3" 1.3844423935063e-251 0.651152144021674 0.713 0.195 2.35355206896072e-247 "0" "Adamtsl3"
"Fyn" 1.96014650107838e-251 0.671441530154384 0.907 0.403 3.33224905183324e-247 "0" "Fyn"
"Pdgfc" 8.50176747935713e-250 0.310194474427103 0.3 0.012 1.44530047149071e-245 "0" "Pdgfc"
"Ackr2" 1.36800216863894e-249 0.372628840843124 0.365 0.029 2.3256036866862e-245 "0" "Ackr2"
"Has2" 2.07147247560737e-247 0.766443326955213 0.63 0.147 3.52150320853252e-243 "0" "Has2"
"Thbd" 1.67846877981017e-246 0.738081970136784 0.745 0.232 2.85339692567729e-242 "0" "Thbd"
"Basp1" 3.62846362462015e-246 0.873972451924585 0.841 0.354 6.16838816185425e-242 "0" "Basp1"
"Tek" 4.98875620839232e-245 0.585237618510121 0.779 0.243 8.48088555426694e-241 "0" "Tek"
"Timp3" 6.39835512236062e-243 0.795961644220578 0.99 0.541 1.08772037080131e-238 "0" "Timp3"
"Ptgs1" 8.88954430571075e-243 0.495572723655799 0.425 0.052 1.51122253197083e-238 "0" "Ptgs1"
"Slc43a3" 2.24379301094821e-242 0.831852936410122 0.922 0.453 3.81444811861195e-238 "0" "Slc43a3"
"Cd47" 4.31123506098117e-241 0.692167851257531 0.998 0.688 7.32909960366798e-237 "0" "Cd47"
"Cldn3" 4.35634074594915e-239 0.312422326369167 0.258 0.005 7.40577926811355e-235 "0" "Cldn3"
"Gan" 7.28261383898096e-238 0.677397205516633 0.552 0.114 1.23804435262676e-233 "0" "Gan"
"Adamtsl4" 7.61473047732072e-236 0.414032960741491 0.459 0.069 1.29450418114452e-231 "0" "Adamtsl4"
"Arl4a" 3.92530092202461e-234 0.854350630592789 0.925 0.502 6.67301156744184e-230 "0" "Arl4a"
"Fgf18" 4.19423802939892e-233 0.511661591380763 0.633 0.15 7.13020464997816e-229 "0" "Fgf18"
"Tnxb" 8.59840475876516e-232 0.80723621573676 0.996 0.57 1.46172880899008e-227 "0" "Tnxb"
"Rps3a1" 5.98679180326143e-231 0.484879851178265 0.999 0.981 1.01775460655444e-226 "0" "Rps3a1"
"Flrt2" 1.0762672490102e-229 0.58824535187621 0.608 0.146 1.82965432331733e-225 "0" "Flrt2"
"Tnfsf9" 1.12535522105058e-229 0.887186565653775 0.598 0.14 1.91310387578599e-225 "0" "Tnfsf9"
"Zyx" 6.61461980512637e-227 0.557670445334152 0.845 0.33 1.12448536687148e-222 "0" "Zyx"
"Rps11" 1.28034980645698e-226 0.459034844907453 0.997 0.972 2.17659467097687e-222 "0" "Rps11"
"Ddah2" 1.61917693210682e-226 0.697347940352255 0.962 0.542 2.7526007845816e-222 "0" "Ddah2"
"Rpl13" 1.974737948309e-226 0.450435388641028 0.998 0.984 3.3570545121253e-222 "0" "Rpl13"
"Sfrp4" 4.12853603841183e-226 0.382328633654309 0.437 0.058 7.01851126530012e-222 "0" "Sfrp4"
"Loxl1" 5.48032352673058e-225 0.702604855957941 0.962 0.499 9.31654999544198e-221 "0" "Loxl1"
"Rpl41" 2.06499971985231e-223 0.428454557360956 1 0.992 3.51049952374893e-219 "0" "Rpl41"
"Tubb4a" 3.73314678433973e-223 0.330192692947771 0.365 0.037 6.34634953337755e-219 "0" "Tubb4a"
"Rpl21" 8.25399541366148e-223 0.506716155146435 0.997 0.976 1.40317922032245e-218 "0" "Rpl21"
"Lgi2" 9.31170784829915e-221 0.701107306746113 0.811 0.309 1.58299033421086e-216 "0" "Lgi2"
"Smim14" 2.00342632422423e-220 0.646615408577976 0.97 0.623 3.40582475118118e-216 "0" "Smim14"
"Ptrf" 1.41217335149632e-218 0.704209821808144 0.962 0.553 2.40069469754375e-214 "0" "Ptrf"
"Vat1" 4.77748441607301e-216 0.620226168299567 0.865 0.378 8.12172350732412e-212 "0" "Vat1"
"Ramp2" 6.87498149963915e-216 0.715734450302508 0.948 0.508 1.16874685493865e-211 "0" "Ramp2"
"Ebf2" 2.27677346296555e-213 0.650516595810722 0.868 0.375 3.87051488704143e-209 "0" "Ebf2"
"Glud1" 6.29919200671899e-213 0.667341175290234 0.943 0.582 1.07086264114223e-208 "0" "Glud1"
"Bmp1" 3.16420934609242e-212 0.649284571885018 0.918 0.459 5.37915588835712e-208 "0" "Bmp1"
"Anxa8" 4.3447146466838e-212 0.47953302942376 0.325 0.028 7.38601489936247e-208 "0" "Anxa8"
"S100a16" 1.13894651688477e-211 0.703304696231387 0.959 0.631 1.9362090787041e-207 "0" "S100a16"
"Trio" 4.53510705135416e-211 0.514089223222367 0.634 0.175 7.70968198730206e-207 "0" "Trio"
"Tnfaip6" 1.3711314962032e-209 1.60238230587715 0.789 0.344 2.33092354354543e-205 "0" "Tnfaip6"
"Antxr1" 1.60842368471607e-209 0.614743375928696 0.791 0.305 2.73432026401733e-205 "0" "Antxr1"
"Man1a" 7.77863533469042e-206 0.676124175286565 0.953 0.509 1.32236800689737e-201 "0" "Man1a"
"Rps4x" 2.43216646157096e-204 0.49833620916068 1 0.966 4.13468298467064e-200 "0" "Rps4x"
"Sulf1" 5.38583475434079e-204 0.637998403970083 0.817 0.336 9.15591908237935e-200 "0" "Sulf1"
"Mmp23" 3.41403482151452e-203 0.553397904678402 0.651 0.195 5.80385919657469e-199 "0" "Mmp23"
"Stxbp6" 6.78932997426046e-203 0.458645960418247 0.66 0.189 1.15418609562428e-198 "0" "Stxbp6"
"Triobp" 4.67827137360201e-200 0.562080223177732 0.798 0.331 7.95306133512341e-196 "0" "Triobp"
"Dcbld2" 1.36689239289284e-199 0.557350067654651 0.739 0.266 2.32371706791784e-195 "0" "Dcbld2"
"Nid1" 3.6893371769542e-199 0.768330978614558 0.997 0.588 6.27187320082214e-195 "0" "Nid1"
"Thy1" 7.77130203058594e-198 0.751472482461365 0.8 0.343 1.32112134519961e-193 "0" "Thy1"
"Anxa2" 1.04967788491114e-196 0.699503743272897 0.995 0.679 1.78445240434894e-192 "0" "Anxa2"
"Adamts2" 1.71392256556449e-196 0.639893288745268 0.927 0.463 2.91366836145964e-192 "0" "Adamts2"
"Sfrp2" 1.02211027821972e-195 0.439845934217825 0.309 0.027 1.73758747297352e-191 "0" "Sfrp2"
"Rpl7" 2.44920726687733e-195 0.433202165143943 0.998 0.966 4.16365235369145e-191 "0" "Rpl7"
"Ptx3" 4.58700048258737e-195 1.24125106558699 0.389 0.059 7.79790082039853e-191 "0" "Ptx3"
"Kif2a" 7.56263888192933e-195 0.619415292775102 0.849 0.403 1.28564860992799e-190 "0" "Kif2a"
"Sptbn1" 1.79205961745448e-194 0.643113042178851 0.995 0.639 3.04650134967262e-190 "0" "Sptbn1"
"Prkcdbp" 2.07055403296739e-194 0.718614721246458 0.941 0.546 3.51994185604456e-190 "0" "Prkcdbp"
"Mt2" 2.63307713344428e-192 1.12886298139528 0.92 0.482 4.47623112685527e-188 "0" "Mt2"
"Kdelc2" 2.29125798620004e-191 0.548269148873445 0.747 0.287 3.89513857654007e-187 "0" "Kdelc2"
"Sdk1" 2.14971737123579e-189 0.302870651464965 0.365 0.049 3.65451953110085e-185 "0" "Sdk1"
"S100a11" 2.13962434325949e-188 0.598737147035457 0.99 0.682 3.63736138354113e-184 "0" "S100a11"
"Calcrl" 2.28123077097329e-188 0.632744813645658 0.653 0.211 3.87809231065459e-184 "0" "Calcrl"
"Nova1" 3.77651097634012e-188 0.477076867831045 0.666 0.209 6.42006865977821e-184 "0" "Nova1"
"Rpl23" 4.25839135031765e-188 0.393801670779819 0.999 0.988 7.23926529554001e-184 "0" "Rpl23"
"Ace" 4.61976721877492e-188 0.710913693222867 0.962 0.504 7.85360427191736e-184 "0" "Ace"
"Smurf2" 7.98760707509592e-188 0.520202318302275 0.659 0.218 1.35789320276631e-183 "0" "Smurf2"
"Robo1" 5.68622261307834e-187 0.432255429804904 0.503 0.114 9.66657844223317e-183 "0" "Robo1"
"Rpl5" 6.91621128328562e-187 0.479217852450769 0.997 0.935 1.17575591815856e-182 "0" "Rpl5"
"Cdon" 1.18511680529033e-185 0.467560195373861 0.659 0.205 2.01469856899356e-181 "0" "Cdon"
"Clic4" 9.92644669181827e-185 0.720257424522198 0.89 0.454 1.68749593760911e-180 "0" "Clic4"
"Prrx1" 1.82807829385845e-184 0.614375815955263 0.923 0.514 3.10773309955936e-180 "0" "Prrx1"
"Ptprj" 3.97439819891264e-184 0.330572840146551 0.458 0.088 6.75647693815148e-180 "0" "Ptprj"
"Tns1" 1.13766706063638e-183 0.546942702614172 0.842 0.39 1.93403400308185e-179 "0" "Tns1"
"Ptgis" 8.61757498622007e-183 0.441028972486485 0.494 0.108 1.46498774765741e-178 "0" "Ptgis"
"Rpl30" 3.72304802415018e-182 0.360549432517611 0.998 0.986 6.3291816410553e-178 "0" "Rpl30"
"Irak3" 5.31221752340954e-182 0.537996259196376 0.667 0.223 9.03076978979622e-178 "0" "Irak3"
"Abca5" 5.57901794720516e-182 0.454563318927145 0.609 0.176 9.48433051024878e-178 "0" "Abca5"
"Rpl3" 7.96980805944354e-182 0.530871562528561 0.996 0.714 1.3548673701054e-177 "0" "Rpl3"
"Rhoc" 3.36549424075886e-181 0.618285470748491 0.938 0.572 5.72134020929006e-177 "0" "Rhoc"
"Nptn" 7.68835560418313e-180 0.591093189267709 0.937 0.594 1.30702045271113e-175 "0" "Nptn"
"Rps26" 1.58480545945073e-179 0.393789205977946 1 0.971 2.69416928106625e-175 "0" "Rps26"
"Rab32" 2.83587412153642e-179 0.28540931068225 0.357 0.049 4.82098600661191e-175 "0" "Rab32"
"Rps24" 3.13037588064519e-178 0.351082018976919 0.999 0.986 5.32163899709682e-174 "0" "Rps24"
"Bmp7" 4.91862006283683e-177 0.292939206663927 0.318 0.036 8.36165410682261e-173 "0" "Bmp7"
"4930523C07Rik" 9.38823365267968e-175 0.521792339839379 0.761 0.301 1.59599972095555e-170 "0" "4930523C07Rik"
"Rpl37a" 2.8216029704561e-174 0.371639857006962 1 0.989 4.79672504977537e-170 "0" "Rpl37a"
"Klf3" 3.48127851584417e-174 0.640293446461335 0.856 0.437 5.91817347693508e-170 "0" "Klf3"
"Edem2" 7.18896687663542e-174 0.37053803528206 0.508 0.121 1.22212436902802e-169 "0" "Edem2"
"Arhgap29" 1.39492859304472e-171 0.548137749886357 0.723 0.283 2.37137860817603e-167 "0" "Arhgap29"
"Rps15" 1.80670733188779e-170 0.412294087354236 1 0.956 3.07140246420924e-166 "0" "Rps15"
"Carhsp1" 5.92261856951075e-170 0.501968903541531 0.786 0.341 1.00684515681683e-165 "0" "Carhsp1"
"Cd200" 3.30062918739921e-168 0.357849875321234 0.406 0.071 5.61106961857866e-164 "0" "Cd200"
"Naca" 5.19934580003367e-168 0.510923609211822 0.987 0.76 8.83888786005724e-164 "0" "Naca"
"S100a10" 7.57807025638844e-168 0.647199556381093 0.994 0.684 1.28827194358603e-163 "0" "S100a10"
"Rps20" 9.18379545397436e-168 0.381626364632385 1 0.974 1.56124522717564e-163 "0" "Rps20"
"Sema3b" 1.4526322678153e-167 0.285450680229784 0.368 0.06 2.46947485528602e-163 "0" "Sema3b"
"Lpar1" 2.59227174288091e-167 0.548076680912203 0.894 0.464 4.40686196289756e-163 "0" "Lpar1"
"Gstm1" 3.15273011253618e-167 0.614360261071467 0.996 0.694 5.3596411913115e-163 "0" "Gstm1"
"Nckap1" 1.42611265795649e-166 0.520095851293567 0.767 0.343 2.42439151852603e-162 "0" "Nckap1"
"Myh10" 1.45830377139649e-166 0.42444985568087 0.568 0.165 2.47911641137403e-162 "0" "Myh10"
"Rps29" 1.49277083609917e-166 0.307194019002324 0.999 0.995 2.53771042136858e-162 "0" "Rps29"
"Srgap1" 1.17988034059752e-165 0.35425990403297 0.44 0.094 2.00579657901579e-161 "0" "Srgap1"
"Rps10" 1.66290771865202e-165 0.385681136732414 0.999 0.975 2.82694312170843e-161 "0" "Rps10"
"Scara3" 1.73098737641323e-165 0.478192113750551 0.768 0.297 2.94267853990249e-161 "0" "Scara3"
"Dnm1" 1.79956923732026e-165 0.449083674836602 0.65 0.226 3.05926770344443e-161 "0" "Dnm1"
"Rpl35" 3.09693078570512e-165 0.392992790100437 0.997 0.957 5.26478233569871e-161 "0" "Rpl35"
"Aig1" 7.14791496245786e-165 0.412465190050666 0.631 0.201 1.21514554361784e-160 "0" "Aig1"
"C1galt1" 1.63359415274331e-164 0.436742213965615 0.638 0.212 2.77711005966363e-160 "0" "C1galt1"
"Eef1b2" 7.98394410327901e-163 0.465067966657159 0.989 0.904 1.35727049755743e-158 "0" "Eef1b2"
"Rps28" 8.27341705190346e-163 0.412791854619941 0.999 0.967 1.40648089882359e-158 "0" "Rps28"
"Rpl27a" 9.43389502055142e-163 0.361464693066451 1 0.982 1.60376215349374e-158 "0" "Rpl27a"
"Rhoq" 1.03463000395875e-162 0.560968540950787 0.863 0.448 1.75887100672987e-158 "0" "Rhoq"
"Cpne8" 2.17697028815555e-162 0.381383931865643 0.566 0.163 3.70084948986443e-158 "0" "Cpne8"
"Csf1" 4.1828817065257e-162 0.467905532963234 0.84 0.389 7.1108989010937e-158 "0" "Csf1"
"Rps8" 4.4602582699428e-162 0.33787023366374 1 0.988 7.58243905890276e-158 "0" "Rps8"
"Hs3st1" 7.00395036823074e-162 0.256827722688278 0.288 0.032 1.19067156259923e-157 "0" "Hs3st1"
"Utrn" 7.8486837807819e-161 0.454369169236185 0.724 0.291 1.33427624273292e-156 "0" "Utrn"
"Arhgef28" 9.61823325622309e-161 0.2765490104103 0.341 0.052 1.63509965355793e-156 "0" "Arhgef28"
"Ckb" 2.22961029742197e-160 0.58947816826629 0.901 0.477 3.79033750561736e-156 "0" "Ckb"
"Rpl39" 5.22185296719263e-160 0.360251061875272 0.999 0.982 8.87715004422748e-156 "0" "Rpl39"
"Pdlim1" 1.04233018343187e-159 0.414949367803015 0.67 0.23 1.77196131183418e-155 "0" "Pdlim1"
"Nbl1" 3.85757310878396e-159 0.489262243362295 0.91 0.465 6.55787428493274e-155 "0" "Nbl1"
"Gm12840" 8.40193773897886e-159 0.831816896156808 0.327 0.049 1.42832941562641e-154 "0" "Gm12840"
"Tmsb10" 1.15639816868481e-157 0.569964334736096 0.998 0.694 1.96587688676418e-153 "0" "Tmsb10"
"Pmepa1" 1.4347427052315e-157 0.576292871288146 0.919 0.515 2.43906259889356e-153 "0" "Pmepa1"
"Pygl" 2.71824730723075e-156 0.306807811852767 0.515 0.136 4.62102042229227e-152 "0" "Pygl"
"Spsb1" 3.15443074973102e-156 0.4290402568462 0.628 0.213 5.36253227454273e-152 "0" "Spsb1"
"Rpl10" 6.74969637870691e-156 0.39411493316163 0.999 0.976 1.14744838438017e-151 "0" "Rpl10"
"Rpl35a" 2.83587354395953e-155 0.364211822894315 0.999 0.983 4.8209850247312e-151 "0" "Rpl35a"
"Pla2g4a" 6.83854549928978e-155 0.401573077938636 0.569 0.176 1.16255273487926e-150 "0" "Pla2g4a"
"Rpl19" 1.42374369326302e-154 0.379418750887262 0.998 0.97 2.42036427854713e-150 "0" "Rpl19"
"Rpl13a" 5.82924483181323e-154 0.35978809584157 1 0.961 9.90971621408249e-150 "0" "Rpl13a"
"Plat" 2.82415573105464e-153 0.564311638150243 0.848 0.406 4.80106474279289e-149 "0" "Plat"
"S100a6" 8.24362782840182e-153 0.616598756971289 1 0.731 1.40141673082831e-148 "0" "S100a6"
"Adam33" 2.28078860548861e-151 0.516455305199024 0.642 0.23 3.87734062933064e-147 "0" "Adam33"
"Plce1" 2.80719042043136e-151 0.342565714460657 0.462 0.113 4.77222371473332e-147 "0" "Plce1"
"Itgb7" 7.24823505505915e-151 0.447730816211145 0.336 0.052 1.23219995936006e-146 "0" "Itgb7"
"Pi15" 1.31120223584257e-150 0.282711051566378 0.323 0.049 2.22904380093238e-146 "0" "Pi15"
"Ltbp1" 1.44764715916399e-150 0.473195166562429 0.771 0.332 2.46100017057878e-146 "0" "Ltbp1"
