"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Ikzf3"	2.87218548151642e-112	0.549556168611264	0.301	0.175	5.74437096303284e-109	"0"	"Ikzf3"
"Gpr171"	3.21457524316807e-108	1.12435364115565	0.433	0.356	6.42915048633614e-105	"0"	"Gpr171"
"Cyp4f18"	1.54871887105185e-105	0.582280307578801	0.308	0.204	3.09743774210371e-102	"0"	"Cyp4f18"
"H2-DMb1"	3.36870851888708e-99	0.741002053203062	0.355	0.257	6.73741703777415e-96	"0"	"H2-DMb1"
"Lat2"	8.81506434250016e-99	0.523177132355739	0.309	0.234	1.76301286850003e-95	"0"	"Lat2"
"Tmem123"	5.41412924389568e-91	0.696610416323791	0.51	0.474	1.08282584877914e-87	"0"	"Tmem123"
"Ifi27l2a"	5.2297893328332e-90	0.514348320203748	0.505	0.445	1.04595786656664e-86	"0"	"Ifi27l2a"
"Spib"	7.78849758660077e-88	0.700584307093511	0.325	0.225	1.55769951732015e-84	"0"	"Spib"
"Cd55"	4.4709745525914e-81	0.662319013908809	0.404	0.355	8.9419491051828e-78	"0"	"Cd55"
"Pou2f2"	6.71535232560211e-79	0.95743122465805	0.372	0.298	1.34307046512042e-75	"0"	"Pou2f2"
"Hist1h1c"	1.68532125455237e-77	0.584172938215603	0.352	0.313	3.37064250910473e-74	"0"	"Hist1h1c"
"Irf8"	2.73316908991684e-74	0.749883490806571	0.463	0.409	5.46633817983368e-71	"0"	"Irf8"
"Bcl11a"	4.65599292479925e-72	0.632288826217082	0.317	0.225	9.3119858495985e-69	"0"	"Bcl11a"
"Syngr2"	8.43031854281043e-62	0.772061052721565	0.391	0.363	1.68606370856209e-58	"0"	"Syngr2"
"Cybb"	1.2797001001474e-60	0.546144809196998	0.291	0.205	2.55940020029481e-57	"0"	"Cybb"
"Crem"	1.61017450312247e-57	0.615186738549417	0.482	0.481	3.22034900624493e-54	"0"	"Crem"
"Cd69"	7.1329016610259e-46	1.08196847867666	0.372	0.33	1.42658033220518e-42	"0"	"Cd69"
"Ncf2"	8.58379049298634e-45	0.598375793347772	0.284	0.215	1.71675809859727e-41	"0"	"Ncf2"
"Il21r"	1.49526484243811e-40	0.771752747531093	0.322	0.292	2.99052968487623e-37	"0"	"Il21r"
"Hist1h2bc"	2.3183615227547e-38	0.58787317494091	0.395	0.404	4.6367230455094e-35	"0"	"Hist1h2bc"
"Hspe1"	4.60617043968447e-34	0.515841951533813	0.671	0.715	9.21234087936895e-31	"0"	"Hspe1"
"P2ry10"	4.81358501220047e-32	0.936976609693479	0.347	0.291	9.62717002440095e-29	"0"	"P2ry10"
"Pmaip1"	1.04738980896812e-23	0.516373898465158	0.184	0.298	2.09477961793624e-20	"0"	"Pmaip1"
"Slfn2"	1.73325518790047e-23	0.725953003786464	0.386	0.408	3.46651037580093e-20	"0"	"Slfn2"
"Gpr132"	6.8391828435745e-16	0.687458893199672	0.293	0.287	1.3678365687149e-12	"0"	"Gpr132"
"Blk"	2.14036038223822e-12	0.599436709609077	0.267	0.226	4.28072076447643e-09	"0"	"Blk"
"Cenpa"	9.02637234686914e-12	0.684153751315056	0.334	0.376	1.80527446937383e-08	"0"	"Cenpa"
"Nrros"	5.56995647897598e-09	0.61360338795115	0.256	0.268	1.1139912957952e-05	"0"	"Nrros"
"Wfdc17"	1.11798593973519e-07	0.725141837347796	0.289	0.345	0.000223597187947037	"0"	"Wfdc17"
"Nfkbid"	1.32757164428329e-07	0.912895730580917	0.271	0.29	0.000265514328856659	"0"	"Nfkbid"
"Pou2af1"	5.37746715673354e-06	0.969877920224991	0.304	0.288	0.0107549343134671	"0"	"Pou2af1"
"Gpr183"	8.79245089823118e-06	0.725939127078269	0.298	0.33	0.0175849017964624	"0"	"Gpr183"
"Fcgr2b"	0.000534262541675766	0.517397799120968	0.262	0.256	1	"0"	"Fcgr2b"
"Sdpr.1"	0	2.16879080989906	0.939	0.338	0	"1"	"Sdpr"
"Fabp4.1"	0	2.10879152015383	1	0.599	0	"1"	"Fabp4"
"Cav2.1"	0	2.05668190177746	0.917	0.372	0	"1"	"Cav2"
"Timp4.1"	0	2.05295907374035	0.793	0.222	0	"1"	"Timp4"
"Gpihbp1.1"	0	2.0104065302841	0.887	0.294	0	"1"	"Gpihbp1"
"Aqp1.1"	0	1.99229372234724	0.922	0.41	0	"1"	"Aqp1"
"Cav1.1"	0	1.89337794741331	0.952	0.498	0	"1"	"Cav1"
"Kdr.1"	0	1.87955056631947	0.815	0.287	0	"1"	"Kdr"
"Egfl7.1"	0	1.85999093259279	0.867	0.29	0	"1"	"Egfl7"
"Slc9a3r2.1"	0	1.83211422319387	0.819	0.235	0	"1"	"Slc9a3r2"
"Cd36.1"	0	1.81744785866956	0.959	0.392	0	"1"	"Cd36"
"C1qtnf9.1"	0	1.75717364716915	0.786	0.259	0	"1"	"C1qtnf9"
"Ly6c1.1"	0	1.69564385618647	0.975	0.522	0	"1"	"Ly6c1"
"Gng11.1"	0	1.68087024249091	0.919	0.46	0	"1"	"Gng11"
"Hspb1.1"	0	1.67510845652681	0.977	0.657	0	"1"	"Hspb1"
"1810011O10Rik.1"	0	1.6736857630007	0.805	0.407	0	"1"	"1810011O10Rik"
"Cdh5.1"	0	1.67098986783458	0.886	0.38	0	"1"	"Cdh5"
"Tcf15.1"	0	1.62882088340082	0.797	0.273	0	"1"	"Tcf15"
"Fabp5.1"	0	1.59400126705126	0.708	0.315	0	"1"	"Fabp5"
"Cd300lg.1"	0	1.5907989932897	0.705	0.22	0	"1"	"Cd300lg"
"Id1.1"	0	1.58972020063287	0.873	0.441	0	"1"	"Id1"
"Flt1.1"	0	1.58644273203048	0.912	0.376	0	"1"	"Flt1"
"Klf2"	0	1.57121244639432	0.944	0.687	0	"1"	"Klf2"
"Emcn.1"	0	1.55517904239568	0.78	0.295	0	"1"	"Emcn"
"Cxcl12.1"	0	1.54691507922397	0.86	0.389	0	"1"	"Cxcl12"
"Sox18.1"	0	1.52167070325491	0.737	0.271	0	"1"	"Sox18"
"Mgll.1"	0	1.50479887374611	0.731	0.318	0	"1"	"Mgll"
"Car4.1"	0	1.46475134663247	0.57	0.182	0	"1"	"Car4"
"Lims2.1"	0	1.4523983489299	0.732	0.255	0	"1"	"Lims2"
"Cd200.1"	0	1.44871915197276	0.842	0.452	0	"1"	"Cd200"
"Hes1.1"	0	1.44454637026046	0.788	0.382	0	"1"	"Hes1"
"Adgrl4.1"	0	1.44297899540194	0.716	0.284	0	"1"	"Adgrl4"
"Esam.1"	0	1.43952384561246	0.844	0.343	0	"1"	"Esam"
"Aqp7.1"	0	1.42117692740995	0.633	0.146	0	"1"	"Aqp7"
"Jam2.1"	0	1.39052186979012	0.732	0.302	0	"1"	"Jam2"
"Cyyr1.1"	0	1.38300374877114	0.795	0.33	0	"1"	"Cyyr1"
"Rgcc.1"	0	1.35186641339782	0.929	0.511	0	"1"	"Rgcc"
"Hspa1a"	0	1.35162599455528	0.94	0.708	0	"1"	"Hspa1a"
"Tspan7.1"	0	1.33252441097297	0.766	0.326	0	"1"	"Tspan7"
"Epas1.1"	0	1.31957508383838	0.76	0.347	0	"1"	"Epas1"
"Pecam1.1"	0	1.29118773064247	0.852	0.433	0	"1"	"Pecam1"
"Sparcl1.1"	0	1.28841027978264	0.881	0.449	0	"1"	"Sparcl1"
"Kitl.1"	0	1.28644780732522	0.678	0.294	0	"1"	"Kitl"
"Sox17.1"	0	1.285350413795	0.741	0.322	0	"1"	"Sox17"
"Adgrf5.1"	0	1.27759429161665	0.736	0.354	0	"1"	"Adgrf5"
"Lpl.1"	0	1.24587554960862	0.76	0.42	0	"1"	"Lpl"
"Gm12216.1"	0	1.22891333157653	0.64	0.284	0	"1"	"Gm12216"
"Myct1.1"	0	1.22277773527984	0.591	0.203	0	"1"	"Myct1"
"Ptprb.1"	0	1.21624529076891	0.667	0.273	0	"1"	"Ptprb"
"Klf4.1"	0	1.20203957756634	0.864	0.522	0	"1"	"Klf4"
"Jun.1"	0	1.17301345206284	0.929	0.68	0	"1"	"Jun"
"AW112010.1"	0	1.17282913096852	0.773	0.462	0	"1"	"AW112010"
"Tinagl1.1"	0	1.13881754688969	0.787	0.381	0	"1"	"Tinagl1"
"Sgk1.1"	0	1.1197413820993	0.854	0.541	0	"1"	"Sgk1"
"Cd93.1"	0	1.11719473798907	0.722	0.367	0	"1"	"Cd93"
"Pim3.1"	0	1.08249265350263	0.755	0.448	0	"1"	"Pim3"
"Podxl.1"	0	1.08126211559397	0.595	0.253	0	"1"	"Podxl"
"Ecscr.1"	0	1.00884122966002	0.652	0.343	0	"1"	"Ecscr"
"Apold1.1"	0	1.00878379007315	0.709	0.428	0	"1"	"Apold1"
"Hspa1b"	0	1.00243347683476	0.854	0.537	0	"1"	"Hspa1b"
"Plk2.1"	0	0.983165626479876	0.691	0.376	0	"1"	"Plk2"
"Id3.1"	0	0.972671134657154	0.937	0.688	0	"1"	"Id3"
"Ctla2a.1"	0	0.942050348076797	0.78	0.443	0	"1"	"Ctla2a"
"Igfbp7.1"	0	0.936998012662948	0.983	0.681	0	"1"	"Igfbp7"
"Anxa3.1"	0	0.914045497545546	0.739	0.411	0	"1"	"Anxa3"
"Dusp1.1"	0	0.85102666481938	0.876	0.66	0	"1"	"Dusp1"
"Ly6a.1"	0	0.841686551258955	0.9	0.569	0	"1"	"Ly6a"
"Dnaja1"	0	0.783765853455562	0.926	0.782	0	"1"	"Dnaja1"
"Plpp3.1"	0	0.763974103236719	0.836	0.506	0	"1"	"Plpp3"
"Tmsb4x"	0	0.655747625232771	1	0.995	0	"1"	"Tmsb4x"
"Slfn5.1"	7.36755384070728e-298	0.935626558351389	0.614	0.301	1.47351076814146e-294	"1"	"Slfn5"
"Cdkn1c.1"	6.74162080884118e-294	1.03095923619696	0.657	0.334	1.34832416176824e-290	"1"	"Cdkn1c"
"Itga6.1"	5.96457031923559e-290	0.97357282086255	0.601	0.29	1.19291406384712e-286	"1"	"Itga6"
"Rnd1.1"	2.53015685525771e-287	0.754145576723898	0.691	0.394	5.06031371051541e-284	"1"	"Rnd1"
"Bst2.1"	7.04950908041023e-285	1.07799539686193	0.688	0.412	1.40990181608205e-281	"1"	"Bst2"
"Grrp1.1"	2.44869029943323e-282	0.790320393916428	0.595	0.291	4.89738059886645e-279	"1"	"Grrp1"
"Cldn5.1"	1.00132333252638e-279	0.662354274987042	0.699	0.429	2.00264666505276e-276	"1"	"Cldn5"
"Palmd.1"	1.41120289989837e-277	1.14028757333361	0.58	0.276	2.82240579979674e-274	"1"	"Palmd"
"Ceacam1"	9.06544406967582e-271	0.856088855281368	0.506	0.176	1.81308881393516e-267	"1"	"Ceacam1"
"Car8.1"	2.96040829376504e-269	1.15440953226854	0.584	0.299	5.92081658753007e-266	"1"	"Car8"
"Ier3.1"	4.51198066572167e-269	0.918555676617724	0.783	0.507	9.02396133144334e-266	"1"	"Ier3"
"Prex2.1"	3.97988615469433e-267	1.12390042539313	0.561	0.214	7.95977230938867e-264	"1"	"Prex2"
"Atf3.1"	3.87774883399706e-266	1.09394617861648	0.793	0.547	7.75549766799411e-263	"1"	"Atf3"
"Iigp1.1"	2.27432173462498e-265	0.667337734625184	0.674	0.371	4.54864346924997e-262	"1"	"Iigp1"
"Timp3.1"	2.74589003416151e-265	0.754794265771555	0.765	0.482	5.49178006832302e-262	"1"	"Timp3"
"Sept4.1"	1.94452653882647e-264	1.03181907820693	0.572	0.244	3.88905307765293e-261	"1"	"Sept4"
"Yes1.1"	3.66787086674438e-262	0.638686421000151	0.569	0.292	7.33574173348877e-259	"1"	"Yes1"
"Kank3.1"	1.41561733238768e-256	1.10913089555722	0.53	0.209	2.83123466477537e-253	"1"	"Kank3"
"Fos.1"	2.23574405618914e-250	0.898047967532622	0.866	0.676	4.47148811237829e-247	"1"	"Fos"
"Irf1.1"	2.13040249277473e-247	0.899360458359354	0.699	0.42	4.26080498554947e-244	"1"	"Irf1"
"S1pr1.1"	6.39300434517255e-244	0.864929281538314	0.652	0.384	1.27860086903451e-240	"1"	"S1pr1"
"Fam43a"	1.19053770661465e-243	0.858437273474502	0.63	0.358	2.3810754132293e-240	"1"	"Fam43a"
"Thbd.1"	1.79283564404243e-243	0.722813342315275	0.643	0.344	3.58567128808485e-240	"1"	"Thbd"
"Mmrn2.1"	8.75027794233289e-243	0.909867182938136	0.568	0.232	1.75005558846658e-239	"1"	"Mmrn2"
"Socs3.1"	3.73107382558015e-236	0.933036146306417	0.814	0.574	7.4621476511603e-233	"1"	"Socs3"
"Meox2.1"	1.3939586920695e-235	1.06841954192784	0.566	0.274	2.787917384139e-232	"1"	"Meox2"
"Abcg2.1"	5.426672594451e-235	0.990814424588364	0.552	0.26	1.0853345188902e-231	"1"	"Abcg2"
"8430408G22Rik.1"	7.14367738015447e-234	1.36894011997691	0.498	0.179	1.42873547603089e-230	"1"	"8430408G22Rik"
"Btg2"	4.39295419964117e-231	0.914583918316057	0.842	0.716	8.78590839928233e-228	"1"	"Btg2"
"Rasip1.1"	3.40484345320182e-226	0.66844013459863	0.652	0.385	6.80968690640365e-223	"1"	"Rasip1"
"Cyr61.1"	1.84888160855934e-223	0.787195667178777	0.707	0.432	3.69776321711869e-220	"1"	"Cyr61"
"Tie1.1"	2.9564873794923e-210	0.974333938126276	0.547	0.256	5.9129747589846e-207	"1"	"Tie1"
"Cdc42ep3.1"	4.66696637160439e-210	0.780796441505043	0.634	0.374	9.33393274320877e-207	"1"	"Cdc42ep3"
"Pdzd2.1"	1.89812084103315e-200	0.975861016982755	0.583	0.311	3.79624168206631e-197	"1"	"Pdzd2"
"Egr1.1"	1.74913086041259e-196	0.782586778755467	0.757	0.526	3.49826172082519e-193	"1"	"Egr1"
"Vwa1.1"	2.71585368309905e-186	0.53871111832083	0.602	0.333	5.4317073661981e-183	"1"	"Vwa1"
"Endou"	5.0373466823465e-186	0.596679681096969	0.45	0.172	1.0074693364693e-182	"1"	"Endou"
"Gm12002"	1.26828502277632e-179	0.991718273371706	0.442	0.113	2.53657004555264e-176	"1"	"Gm12002"
"Scarb1.1"	1.79890485899369e-177	0.980985340683104	0.549	0.293	3.59780971798737e-174	"1"	"Scarb1"
"Dll4"	7.3524013313689e-176	0.735192544129216	0.458	0.175	1.47048026627378e-172	"1"	"Dll4"
"Icam2"	3.31617935897394e-171	0.886451461591767	0.537	0.289	6.63235871794787e-168	"1"	"Icam2"
"Slc6a6.1"	3.99450718590387e-171	0.81686766310646	0.59	0.362	7.98901437180774e-168	"1"	"Slc6a6"
"Zfp36.1"	2.22539548082278e-166	0.77203749481731	0.802	0.627	4.45079096164555e-163	"1"	"Zfp36"
"Rhob.1"	1.13210835843417e-160	0.771205824917506	0.587	0.331	2.26421671686834e-157	"1"	"Rhob"
"Gadd45g.1"	2.14567615514778e-158	0.753815889797194	0.784	0.56	4.29135231029555e-155	"1"	"Gadd45g"
"Hsp90aa1"	2.9737208661499e-151	0.563190889018845	0.919	0.862	5.9474417322998e-148	"1"	"Hsp90aa1"
"Bcam.1"	3.02067050842783e-149	0.913267320818532	0.483	0.212	6.04134101685567e-146	"1"	"Bcam"
"4430402I18Rik.1"	1.02640566881094e-147	0.673199483505279	0.485	0.253	2.05281133762187e-144	"1"	"4430402I18Rik"
"Gngt2"	1.20797389554815e-143	0.770945787808859	0.55	0.324	2.41594779109631e-140	"1"	"Gngt2"
"Gm42418.1"	1.56285055508199e-140	0.793007656360429	0.686	0.492	3.12570111016397e-137	"1"	"Gm42418"
"Lpar6.1"	1.09984605201122e-131	0.77295984589488	0.508	0.308	2.19969210402245e-128	"1"	"Lpar6"
"Gata2.1"	1.67232466888955e-131	0.916573407570342	0.473	0.208	3.3446493377791e-128	"1"	"Gata2"
"Hoxb4"	2.63845178025909e-120	0.514136152767133	0.448	0.233	5.27690356051819e-117	"1"	"Hoxb4"
"Socs2.1"	7.80043103400373e-118	0.535233333273078	0.597	0.39	1.56008620680075e-114	"1"	"Socs2"
"Thrsp"	8.16771087470788e-118	0.952653527297534	0.431	0.139	1.63354217494158e-114	"1"	"Thrsp"
"Stmn2"	8.60968307465429e-118	0.803045305874988	0.411	0.15	1.72193661493086e-114	"1"	"Stmn2"
"Pde12.1"	1.06673652477205e-113	0.609219416941841	0.562	0.368	2.13347304954409e-110	"1"	"Pde12"
"Fmo2.1"	1.22348492010437e-110	0.852669926033508	0.429	0.189	2.44696984020874e-107	"1"	"Fmo2"
"Aplnr"	1.9305563720082e-103	0.766063642107491	0.367	0.08	3.86111274401639e-100	"1"	"Aplnr"
"Fam101b.1"	1.8921028149788e-99	0.933639693425616	0.48	0.272	3.78420562995761e-96	"1"	"Fam101b"
"Tsc22d1.1"	5.63846586147716e-98	0.770005963300992	0.589	0.419	1.12769317229543e-94	"1"	"Tsc22d1"
"Sult1a1.1"	1.58565449773093e-91	0.883835877829817	0.441	0.216	3.17130899546186e-88	"1"	"Sult1a1"
"Igfbp3.1"	8.12837203550775e-90	0.762574169747227	0.464	0.261	1.62567440710155e-86	"1"	"Igfbp3"
"Gas6.1"	5.12834225821836e-88	0.596733308612776	0.554	0.372	1.02566845164367e-84	"1"	"Gas6"
"Plscr2.1"	1.52744689436752e-82	0.539577109587574	0.409	0.207	3.05489378873505e-79	"1"	"Plscr2"
"Edn1.1"	2.39290019555646e-82	0.50132568427771	0.416	0.241	4.78580039111292e-79	"1"	"Edn1"
"Pltp.1"	7.28223275740529e-80	0.683176930810827	0.426	0.221	1.45644655148106e-76	"1"	"Pltp"
"Tob1.1"	1.43882099943053e-79	0.606525774818312	0.571	0.405	2.87764199886106e-76	"1"	"Tob1"
"Sox7.1"	3.64890507654353e-75	0.546165187149322	0.458	0.283	7.29781015308706e-72	"1"	"Sox7"
"Uaca.1"	5.09006680787463e-73	0.72312927151413	0.462	0.261	1.01801336157493e-69	"1"	"Uaca"
"Eva1a.1"	2.45826510449338e-70	0.592827628633792	0.429	0.218	4.91653020898676e-67	"1"	"Eva1a"
"Kcna5.1"	7.72183759806172e-64	0.74583428056476	0.42	0.196	1.54436751961234e-60	"1"	"Kcna5"
"Tgm2.1"	5.99051285409603e-63	0.549592360802379	0.53	0.373	1.19810257081921e-59	"1"	"Tgm2"
"Rassf9"	3.13874456118166e-56	0.614269870646076	0.364	0.134	6.27748912236332e-53	"1"	"Rassf9"
"Lmcd1.1"	4.61876159895683e-50	0.62360886571684	0.441	0.257	9.23752319791365e-47	"1"	"Lmcd1"
"Efnb1"	1.08831739399709e-49	0.715196365071924	0.396	0.231	2.17663478799417e-46	"1"	"Efnb1"
"Sema6a.1"	2.62825913276479e-48	0.564135413106507	0.398	0.207	5.25651826552958e-45	"1"	"Sema6a"
"Gda.1"	1.22538837059716e-39	0.534010526734106	0.41	0.251	2.45077674119431e-36	"1"	"Gda"
"Ddit4.1"	3.31819445597823e-28	0.587742347797415	0.438	0.311	6.63638891195646e-25	"1"	"Ddit4"
"Hbb-bt"	6.36608559065813e-25	0.502434949979605	0.239	0.253	1.27321711813163e-21	"1"	"Hbb-bt"
"Rbp7"	5.86627650201214e-24	0.960336585529494	0.317	0.105	1.17325530040243e-20	"1"	"Rbp7"
"Nrarp.1"	2.65364791683013e-22	0.776488403394378	0.39	0.237	5.30729583366027e-19	"1"	"Nrarp"
"Slc26a10"	3.25027212830451e-16	0.770843802239161	0.333	0.153	6.50054425660902e-13	"1"	"Slc26a10"
"Hba-a1"	3.30341842913739e-16	1.27817923020511	0.362	0.264	6.60683685827478e-13	"1"	"Hba-a1"
"Apol10b"	2.1221836371142e-11	0.542083937463318	0.343	0.179	4.24436727422839e-08	"1"	"Apol10b"
"Fscn1.1"	1.47996441787085e-10	0.503523510424297	0.401	0.297	2.95992883574171e-07	"1"	"Fscn1"
"Itpripl1.1"	6.31224811026956e-08	0.550442929889988	0.375	0.303	0.000126244962205391	"1"	"Itpripl1"
"Cyp4b1"	4.34975308829634e-07	0.586754352667502	0.316	0.174	0.000869950617659269	"1"	"Cyp4b1"
"Clec14a"	0.000101231892369607	0.523423618069246	0.306	0.169	0.202463784739215	"1"	"Clec14a"
"Smoc2.2"	0	2.82821179953258	0.907	0.209	0	"2"	"Smoc2"
"Cxcl14.2"	0	2.79887209638193	0.799	0.191	0	"2"	"Cxcl14"
"Gsn.2"	0	2.68354518750747	0.999	0.667	0	"2"	"Gsn"
"Lum.2"	0	2.3786682635023	0.904	0.242	0	"2"	"Lum"
"Col3a1.2"	0	2.25816336158535	0.978	0.474	0	"2"	"Col3a1"
"Apod.2"	0	2.08189755511716	0.835	0.255	0	"2"	"Apod"
"Dcn.2"	0	1.95087279218046	1	0.57	0	"2"	"Dcn"
"Myoc.2"	0	1.94343741158862	0.841	0.179	0	"2"	"Myoc"
"Ccl11.2"	0	1.82126429689501	0.841	0.316	0	"2"	"Ccl11"
"Ccl7.2"	0	1.78874109817263	0.809	0.389	0	"2"	"Ccl7"
"Cxcl1.2"	0	1.75430642566275	0.948	0.644	0	"2"	"Cxcl1"
"Ifi205.1"	0	1.61838147036823	0.804	0.28	0	"2"	"Ifi205"
"Fgl2.2"	0	1.60682793034449	0.831	0.342	0	"2"	"Fgl2"
"Col6a1.2"	0	1.56033680317831	0.926	0.34	0	"2"	"Col6a1"
"Serping1.2"	0	1.55736323053088	0.987	0.31	0	"2"	"Serping1"
"Clec3b.2"	0	1.54813408039271	0.92	0.192	0	"2"	"Clec3b"
