"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Fxyd1.3"	3.51576021976106e-34	-0.761730475391772	0.14	0.344	7.03152043952213e-31	"3"	"Fxyd1"
"Cygb.3"	3.83047169404054e-34	-0.542273308996766	0.064	0.274	7.66094338808108e-31	"3"	"Cygb"
"Lrrc32.1"	1.5530503824994e-33	-0.500968869691067	0.214	0.382	3.10610076499881e-30	"3"	"Lrrc32"
"Mnda.3"	1.72154000369581e-32	-0.732178934760432	0.174	0.362	3.44308000739161e-29	"3"	"Mnda"
"Thbs4.3"	2.46935978051931e-32	-1.59748895035255	0.238	0.418	4.93871956103861e-29	"3"	"Thbs4"
"Clec3b.3"	2.77053773322448e-32	-1.44012911317722	0.102	0.315	5.54107546644895e-29	"3"	"Clec3b"
"Ptgs2.3"	7.46166410237122e-32	-0.689831990786285	0.174	0.354	1.49233282047424e-28	"3"	"Ptgs2"
"Crlf1.3"	8.46601982391482e-32	-0.641741276345524	0.12	0.323	1.69320396478296e-28	"3"	"Crlf1"
"Lims2.3"	8.77477464399049e-32	-0.752994413953107	0.117	0.346	1.7549549287981e-28	"3"	"Lims2"
"Timp1.2"	1.00650337335438e-31	-0.69542391642647	0.198	0.379	2.01300674670876e-28	"3"	"Timp1"
"Ecm1.3"	1.07621852218928e-31	-0.796877194906019	0.16	0.35	2.15243704437855e-28	"3"	"Ecm1"
"Slc9a3r2.3"	2.72268844246051e-31	-1.01065394361309	0.136	0.339	5.44537688492101e-28	"3"	"Slc9a3r2"
"F3.3"	6.14834432741145e-31	-0.537294402189682	0.086	0.303	1.22966886548229e-27	"3"	"F3"
"Rcn3.3"	1.90961905006531e-30	-0.524119509889166	0.216	0.393	3.81923810013061e-27	"3"	"Rcn3"
"Adamts5.3"	3.82529346322588e-30	-0.583789778827105	0.057	0.308	7.65058692645177e-27	"3"	"Adamts5"
"Unc93b1.3"	3.95151286952168e-30	-0.514414561149202	0.155	0.371	7.90302573904335e-27	"3"	"Unc93b1"
"Nrp2.2"	4.5069087984896e-30	-0.529321212083682	0.215	0.37	9.0138175969792e-27	"3"	"Nrp2"
"Lum.3"	4.89132161049824e-30	-1.18838741416048	0.168	0.354	9.78264322099648e-27	"3"	"Lum"
"Uaca.2"	5.72135650012126e-30	-0.510182701757514	0.078	0.313	1.14427130002425e-26	"3"	"Uaca"
"C3.3"	7.35771206060057e-30	-0.885705337710681	0.09	0.297	1.47154241212011e-26	"3"	"C3"
"Pcolce2.3"	1.28805646063335e-29	-0.699505453523749	0.124	0.307	2.5761129212667e-26	"3"	"Pcolce2"
"Esam.3"	1.45378493792807e-29	-1.11943794828968	0.251	0.433	2.90756987585615e-26	"3"	"Esam"
"Car4.3"	7.37671230568007e-29	-0.600956284342601	0.068	0.257	1.47534246113601e-25	"3"	"Car4"
"Mustn1.1"	8.15685091308172e-29	-0.666020571775918	0.12	0.333	1.63137018261634e-25	"3"	"Mustn1"
"Dpt.3"	1.32215217774009e-27	-1.03128636762371	0.136	0.332	2.64430435548018e-24	"3"	"Dpt"
"Timp4.3"	1.19093647695609e-26	-1.12851413704252	0.097	0.327	2.38187295391218e-23	"3"	"Timp4"
"C1ra.3"	9.51453292070961e-26	-0.573343360866751	0.191	0.367	1.90290658414192e-22	"3"	"C1ra"
"S100a9.3"	1.51292746695656e-25	-1.20225265923855	0.304	0.472	3.02585493391312e-22	"3"	"S100a9"
"Htra1.3"	1.58007437698255e-25	-0.610176510002446	0.168	0.343	3.1601487539651e-22	"3"	"Htra1"
"Myoc.3"	2.74553730291163e-25	-1.20958902739124	0.099	0.291	5.49107460582325e-22	"3"	"Myoc"
"Igfbp3.2"	3.71462178375945e-25	-0.63103350205037	0.113	0.31	7.42924356751891e-22	"3"	"Igfbp3"
"Htra3.3"	2.26887755697409e-24	-0.787878343500921	0.197	0.369	4.53775511394818e-21	"3"	"Htra3"
"Prex2.3"	2.78244787136139e-24	-0.644181784354337	0.034	0.288	5.56489574272278e-21	"3"	"Prex2"
"Fkbp9.2"	5.88030985684433e-24	-0.621379937161808	0.159	0.358	1.17606197136887e-20	"3"	"Fkbp9"
"C1s1.3"	1.29956406372346e-23	-0.61826656655583	0.152	0.34	2.59912812744693e-20	"3"	"C1s1"
"Ctla2a.2"	1.59958727108802e-23	-0.531743016648441	0.344	0.507	3.19917454217604e-20	"3"	"Ctla2a"
"Ednrb.2"	2.03017407738602e-23	-0.577095891760843	0.061	0.273	4.06034815477204e-20	"3"	"Ednrb"
"Aldoa.2"	3.4312434171961e-23	-0.72911811223313	0.579	0.698	6.8624868343922e-20	"3"	"Aldoa"
"Lmcd1.3"	3.45350766040549e-23	-0.569221536762757	0.102	0.303	6.90701532081099e-20	"3"	"Lmcd1"
"Plxdc2.3"	5.13195094450467e-23	-0.569992927852443	0.138	0.31	1.02639018890093e-19	"3"	"Plxdc2"
"Mxra8.3"	1.11717147930004e-22	-0.534443257843702	0.131	0.339	2.23434295860009e-19	"3"	"Mxra8"
"Tcf15.3"	2.54345344447846e-22	-1.08668150441122	0.19	0.366	5.08690688895693e-19	"3"	"Tcf15"
"Gngt2.2"	3.28591362653096e-22	-0.551532542782957	0.2	0.373	6.57182725306192e-19	"3"	"Gngt2"
"Irf1.2"	3.61353813729996e-21	-0.533174213655495	0.32	0.475	7.22707627459992e-18	"3"	"Irf1"
"Fscn1.2"	5.28503335756848e-21	-0.559570448145563	0.135	0.331	1.0570066715137e-17	"3"	"Fscn1"
"Pi16.2"	9.79429773236321e-21	-1.21774946619386	0.099	0.277	1.95885954647264e-17	"3"	"Pi16"
"Cxcl14.3"	2.81087783115344e-20	-1.44407904651798	0.122	0.293	5.62175566230688e-17	"3"	"Cxcl14"
"Gas1.3"	5.53847352445841e-20	-0.688336520775417	0.181	0.342	1.10769470489168e-16	"3"	"Gas1"
"Fabp5.3"	1.44253609514871e-18	-0.775861465116587	0.227	0.387	2.88507219029742e-15	"3"	"Fabp5"
"Axl.3"	8.52210115446015e-18	-0.691813945553909	0.191	0.363	1.70442023089203e-14	"3"	"Axl"
"Tmem176b.1"	9.89351049171009e-18	-0.502620715107374	0.041	0.306	1.97870209834202e-14	"3"	"Tmem176b"
"Fst.3"	1.25376313424642e-17	-0.540211795996272	0.112	0.272	2.50752626849284e-14	"3"	"Fst"
"Cd300lg.3"	3.87248649399554e-17	-0.772496290511726	0.124	0.308	7.74497298799107e-14	"3"	"Cd300lg"
"Mfap4.2"	4.07334317138344e-17	-0.706175779847445	0.122	0.283	8.14668634276688e-14	"3"	"Mfap4"
"Gm12216.3"	2.96514571443769e-16	-0.746475557080325	0.2	0.35	5.93029142887537e-13	"3"	"Gm12216"
"Cxcl10.3"	5.66536039640001e-16	-0.660386142767746	0.214	0.36	1.13307207928e-12	"3"	"Cxcl10"
"Lyz2.2"	6.18794081730447e-16	-1.45154652340148	0.256	0.396	1.23758816346089e-12	"3"	"Lyz2"
"Tie1.3"	8.57151563026441e-16	-0.586320711126383	0.143	0.315	1.71430312605288e-12	"3"	"Tie1"
"Myl9.2"	1.04588913279131e-15	-0.617112716943675	0.069	0.283	2.09177826558262e-12	"3"	"Myl9"
"Dpep1.3"	1.42817208528343e-14	-0.730341330606954	0.157	0.308	2.85634417056686e-11	"3"	"Dpep1"
"Hba-a2"	1.83001491510849e-14	-0.868231821638375	0.192	0.331	3.66002983021699e-11	"3"	"Hba-a2"
"Cdc42ep3.3"	5.44646719216317e-14	-0.844959117987539	0.281	0.425	1.08929343843263e-10	"3"	"Cdc42ep3"
"Fbln1.3"	5.32945289113383e-13	-0.572390301634577	0.107	0.295	1.06589057822677e-09	"3"	"Fbln1"
"Abcg2.2"	6.79286094466798e-13	-0.527380489308285	0.176	0.315	1.3585721889336e-09	"3"	"Abcg2"
"Myct1.3"	1.65795540173715e-11	-0.543900880723216	0.152	0.271	3.3159108034743e-08	"3"	"Myct1"
"Meox2.2"	1.68674741682491e-11	-0.587472762940058	0.192	0.33	3.37349483364982e-08	"3"	"Meox2"
"Rsad2.3"	1.01130671735433e-10	-0.514631233702463	0.183	0.306	2.02261343470865e-07	"3"	"Rsad2"
"Fmod.2"	1.74055804924615e-10	-1.73826923195161	0.222	0.358	3.48111609849231e-07	"3"	"Fmod"
"Clu.1"	2.72497563502183e-09	-0.616688026076732	0.207	0.34	5.44995127004365e-06	"3"	"Clu"
"Chad.2"	3.72986457708704e-09	-0.687083642658839	0.109	0.253	7.45972915417408e-06	"3"	"Chad"
"Vtn.3"	2.03758709990258e-08	-0.704213481803384	0.105	0.273	4.07517419980517e-05	"3"	"Vtn"
"Ndufa4l2.2"	9.46193712979701e-08	-0.573138472588205	0.13	0.282	0.00018923874259594	"3"	"Ndufa4l2"
"Mmrn2.3"	5.12631929638131e-07	-0.646570620377244	0.106	0.299	0.00102526385927626	"3"	"Mmrn2"
"Lox.2"	2.33451820195659e-05	-0.675016579146083	0.218	0.343	0.0466903640391318	"3"	"Lox"
"Acta2.2"	8.36481400123497e-05	-0.592194083279309	0.141	0.282	0.167296280024699	"3"	"Acta2"
"Rgs5.3"	0.000244300428817888	-1.57227281709431	0.231	0.345	0.488600857635776	"3"	"Rgs5"
"Lgals3.3"	0.000251512858065918	-0.729725796463151	0.222	0.341	0.503025716131836	"3"	"Lgals3"
"Angptl7.3"	0.000387921043329518	-0.791163543972749	0.164	0.284	0.775842086659036	"3"	"Angptl7"
"Hbb-bs.1"	0.00719752644988715	-1.09541007728871	0.266	0.366	1	"3"	"Hbb-bs"
"Lpar1.4"	1.85508946549018e-177	-0.525920956346008	0.076	0.345	3.71017893098035e-174	"4"	"Lpar1"
"Fth1.3"	4.85010816682774e-172	-0.755303495975404	0.961	0.988	9.70021633365548e-169	"4"	"Fth1"
"Col6a1.4"	1.35997925566863e-163	-1.16597246649918	0.17	0.448	2.71995851133727e-160	"4"	"Col6a1"
"Cd52.4"	1.97454549668776e-155	-1.71516393504503	0.336	0.611	3.94909099337552e-152	"4"	"Cd52"
"Lgals1.4"	1.04897581676778e-150	-1.30058920392978	0.334	0.59	2.09795163353557e-147	"4"	"Lgals1"
"Fstl1.4"	1.2884564383745e-148	-1.17632510897848	0.206	0.466	2.57691287674899e-145	"4"	"Fstl1"
"Laptm5.4"	1.00168509709962e-147	-1.00985004103255	0.215	0.497	2.00337019419924e-144	"4"	"Laptm5"
"Emp3.3"	1.92818412078507e-145	-1.065607466239	0.262	0.537	3.85636824157015e-142	"4"	"Emp3"
"Crispld2.4"	2.92453216555265e-134	-0.629553136471883	0.098	0.319	5.8490643311053e-131	"4"	"Crispld2"
"Rhoh.4"	1.28581157181412e-133	-0.767170720891664	0.159	0.411	2.57162314362824e-130	"4"	"Rhoh"
"Thy1.3"	1.53681055875584e-133	-0.593314560207029	0.114	0.365	3.07362111751169e-130	"4"	"Thy1"
"Hspe1.2"	5.90934175887722e-132	-1.00566619575347	0.482	0.73	1.18186835177544e-128	"4"	"Hspe1"
"Coro1a.4"	2.22881868913591e-128	-1.22592202295784	0.299	0.562	4.45763737827181e-125	"4"	"Coro1a"
"Ptpn18.4"	6.26174410633018e-126	-0.777234674769313	0.206	0.473	1.25234882126604e-122	"4"	"Ptpn18"
"Dpep1.4"	1.94914506857522e-121	-0.738688766243082	0.07	0.315	3.89829013715043e-118	"4"	"Dpep1"
"Ifi27l2a.4"	1.97963146387735e-121	-0.932761481299194	0.228	0.479	3.95926292775469e-118	"4"	"Ifi27l2a"
"Zeb2.4"	1.29832790382469e-120	-0.584498236697077	0.129	0.388	2.59665580764938e-117	"4"	"Zeb2"
"Rcn3.4"	1.24469515234918e-119	-0.622162371040672	0.165	0.397	2.48939030469837e-116	"4"	"Rcn3"
"Serping1.4"	5.23923166143613e-118	-1.64862082985963	0.167	0.429	1.04784633228723e-114	"4"	"Serping1"
"Cd302.4"	1.72690396989225e-117	-0.760095884215205	0.142	0.39	3.45380793978451e-114	"4"	"Cd302"
"Pcolce.4"	2.40306057419624e-117	-1.25319139268368	0.182	0.422	4.80612114839247e-114	"4"	"Pcolce"
"Col3a1.4"	1.2737308096635e-116	-2.10102542127371	0.376	0.562	2.547461619327e-113	"4"	"Col3a1"
"Ptprc.4"	3.9220854347208e-116	-0.761818397412445	0.251	0.488	7.84417086944161e-113	"4"	"Ptprc"
"Ltb.4"	4.06956556261297e-111	-0.930931686908687	0.254	0.491	8.13913112522593e-108	"4"	"Ltb"
"Bgn.4"	1.39098805522534e-109	-1.24993958744124	0.18	0.413	2.78197611045068e-106	"4"	"Bgn"
"Tnxb.4"	1.40572108775454e-108	-0.570088455286843	0.091	0.298	2.81144217550907e-105	"4"	"Tnxb"
"H2-Eb1.4"	1.36980816870582e-107	-2.03107136010762	0.328	0.552	2.73961633741163e-104	"4"	"H2-Eb1"
"Cd53.4"	1.05336251189528e-104	-1.08083819618729	0.297	0.53	2.10672502379056e-101	"4"	"Cd53"
"Dpt.4"	2.82631568708984e-104	-1.03787338759674	0.093	0.335	5.65263137417968e-101	"4"	"Dpt"
"Il11ra1.4"	4.259045568855e-104	-0.778864487904926	0.163	0.384	8.51809113771e-101	"4"	"Il11ra1"
"Igfbp4.3"	4.03411925731495e-102	-1.01353923463034	0.215	0.451	8.0682385146299e-99	"4"	"Igfbp4"
"Rac2.4"	9.39817270650616e-97	-1.01445665860379	0.265	0.494	1.87963454130123e-93	"4"	"Rac2"
"Fam107b.2"	9.48910983039041e-97	-0.89129442968752	0.312	0.512	1.89782196607808e-93	"4"	"Fam107b"
"H2-Aa.4"	1.69876469386267e-96	-2.28671180353458	0.417	0.619	3.39752938772535e-93	"4"	"H2-Aa"
"Pdpn.4"	1.49608320308418e-95	-0.973581672165922	0.236	0.436	2.99216640616836e-92	"4"	"Pdpn"
"H2-Ab1.4"	4.8442375076997e-94	-2.22008823134205	0.427	0.626	9.6884750153994e-91	"4"	"H2-Ab1"
"Sdc4.3"	3.4824146615229e-93	-1.5668492391674	0.288	0.497	6.96482932304581e-90	"4"	"Sdc4"
"Rnase4.4"	1.28804027556135e-92	-0.902276339773677	0.231	0.427	2.57608055112271e-89	"4"	"Rnase4"
"Ptgs2.4"	3.83868974384317e-92	-0.741583840915846	0.151	0.355	7.67737948768635e-89	"4"	"Ptgs2"
"Mdh1.1"	2.13535592622727e-91	-0.658100971141865	0.171	0.402	4.27071185245454e-88	"4"	"Mdh1"
"Col1a2.4"	2.05783393909751e-90	-2.22503170108354	0.337	0.516	4.11566787819502e-87	"4"	"Col1a2"
"Satb1.4"	5.8921420132524e-89	-0.854434276016348	0.217	0.449	1.17842840265048e-85	"4"	"Satb1"
"F3.4"	1.32614969360573e-88	-0.518946225417983	0.112	0.299	2.65229938721146e-85	"4"	"F3"
"Mfap5.4"	1.32791264740318e-88	-1.34565711305208	0.167	0.369	2.65582529480636e-85	"4"	"Mfap5"
"Cd74.4"	2.14438995480052e-86	-3.24197793574323	0.274	0.509	4.28877990960104e-83	"4"	"Cd74"
"Gsn.4"	3.39289685345627e-86	-2.82933143108478	0.597	0.725	6.78579370691254e-83	"4"	"Gsn"
"Rarres2.4"	1.48594443548224e-84	-1.04846096742005	0.207	0.404	2.97188887096448e-81	"4"	"Rarres2"
"Col6a2.4"	3.94169104169007e-84	-0.687333425606014	0.186	0.372	7.88338208338014e-81	"4"	"Col6a2"
"Tppp3.4"	7.65418978756767e-84	-0.705718708023522	0.254	0.447	1.53083795751353e-80	"4"	"Tppp3"
"Lhfp.4"	1.53685302229486e-83	-0.671786198869047	0.238	0.42	3.07370604458973e-80	"4"	"Lhfp"
"Fxyd1.4"	2.22404677384838e-83	-0.743245886601238	0.091	0.347	4.44809354769677e-80	"4"	"Fxyd1"
"Cox7b.2"	3.58926622086319e-82	-0.59132543134709	0.276	0.516	7.17853244172638e-79	"4"	"Cox7b"
"Fgfr1.4"	1.30606069171019e-81	-0.757654519437845	0.257	0.447	2.61212138342037e-78	"4"	"Fgfr1"
"Serpinf1.4"	2.97666613850495e-81	-1.81935741492775	0.253	0.44	5.9533322770099e-78	"4"	"Serpinf1"
"Lsp1.2"	1.26243380130578e-79	-0.80498056841859	0.304	0.482	2.52486760261156e-76	"4"	"Lsp1"
"Runx1.2"	9.78916639423357e-79	-0.640226969142875	0.23	0.424	1.95783327884671e-75	"4"	"Runx1"
"Cryab.3"	1.33046811827547e-78	-1.40473603340188	0.166	0.366	2.66093623655095e-75	"4"	"Cryab"
"Cd63.4"	3.72885931691032e-78	-1.22170181775807	0.39	0.544	7.45771863382064e-75	"4"	"Cd63"
"Atp5g1.3"	6.74405361628304e-78	-0.701821803702891	0.328	0.548	1.34881072325661e-74	"4"	"Atp5g1"
"Abi3bp.4"	1.24370268527141e-77	-0.875234385473281	0.266	0.424	2.48740537054283e-74	"4"	"Abi3bp"
"Scd1.3"	2.00062775460937e-76	-0.735196959411679	0.295	0.465	4.00125550921873e-73	"4"	"Scd1"
"Aebp1.4"	3.00831516734941e-76	-0.890855992561988	0.2	0.374	6.01663033469882e-73	"4"	"Aebp1"
"Dcn.4"	2.56587970366287e-75	-2.68803227555735	0.513	0.642	5.13175940732575e-72	"4"	"Dcn"
"Nr4a1.3"	3.36147230689764e-75	-0.61226871080042	0.341	0.542	6.72294461379528e-72	"4"	"Nr4a1"
"Cygb.4"	8.56403228394006e-75	-0.513426666573625	0.11	0.268	1.71280645678801e-71	"4"	"Cygb"
"Meg3.4"	6.09254385505243e-73	-1.80662022880124	0.32	0.486	1.21850877101049e-69	"4"	"Meg3"
"Fbln1.4"	2.20315359514987e-71	-0.547746996702807	0.118	0.292	4.40630719029973e-68	"4"	"Fbln1"
"Axl.4"	1.86538837886859e-70	-0.667009204901737	0.189	0.362	3.73077675773718e-67	"4"	"Axl"
"Ndufa5.1"	1.87038674214204e-70	-0.582689964214158	0.189	0.407	3.74077348428407e-67	"4"	"Ndufa5"
"Itih5.4"	1.03939632433118e-69	-0.654686628000174	0.197	0.366	2.07879264866235e-66	"4"	"Itih5"
"Gpx3.4"	1.12937222716383e-69	-1.67575385802794	0.223	0.415	2.25874445432765e-66	"4"	"Gpx3"
"Usmg5.2"	2.02723703557799e-69	-0.56128035432747	0.328	0.558	4.05447407115598e-66	"4"	"Usmg5"
"Ndufb9.3"	2.27354869014302e-69	-0.734307768478829	0.283	0.477	4.54709738028604e-66	"4"	"Ndufb9"
"Col1a1.4"	3.54066479248051e-68	-2.29363005579824	0.345	0.496	7.08132958496103e-65	"4"	"Col1a1"
"Myc.3"	4.89459352774827e-68	-0.599566750801713	0.295	0.482	9.78918705549654e-65	"4"	"Myc"
"Col5a2.4"	2.05647758313506e-67	-0.714007037018629	0.236	0.412	4.11295516627012e-64	"4"	"Col5a2"
"Cd79a.4"	2.19680258339086e-67	-1.37543412032268	0.296	0.477	4.39360516678172e-64	"4"	"Cd79a"
"Lum.4"	5.84709650006038e-67	-1.19222845136441	0.176	0.352	1.16941930001208e-63	"4"	"Lum"
"Des.3"	2.21119934108922e-66	-0.696957435836909	0.116	0.263	4.42239868217844e-63	"4"	"Des"
"Steap4.4"	2.53000417960799e-66	-0.788451492354839	0.245	0.391	5.06000835921598e-63	"4"	"Steap4"
"Oaf.4"	8.7457066468016e-65	-0.505983054095699	0.248	0.397	1.74914132936032e-61	"4"	"Oaf"
"Nupr1.4"	1.85074171215777e-63	-0.996926392550993	0.255	0.422	3.70148342431554e-60	"4"	"Nupr1"
"Timp2.4"	2.8147885057296e-63	-1.43634704369209	0.36	0.505	5.6295770114592e-60	"4"	"Timp2"
"Ctsh.3"	4.95028902857001e-63	-0.739040928571301	0.25	0.446	9.90057805714002e-60	"4"	"Ctsh"
"Slc25a4.3"	1.99155420867023e-62	-0.827855587410652	0.366	0.559	3.98310841734046e-59	"4"	"Slc25a4"
"Col6a3.4"	3.15692154894082e-61	-0.672339872647277	0.251	0.395	6.31384309788163e-58	"4"	"Col6a3"
"Mt2.4"	4.5740471414726e-61	-1.97859188317186	0.625	0.7	9.1480942829452e-58	"4"	"Mt2"
"Cd79b.3"	5.08604284441145e-61	-1.06436001317982	0.341	0.496	1.01720856888229e-57	"4"	"Cd79b"
"Gm8369.4"	2.79801528349267e-60	-0.665648288824076	0.289	0.461	5.59603056698535e-57	"4"	"Gm8369"
"Nbl1.4"	1.52627446404851e-58	-0.779146133600563	0.23	0.393	3.05254892809701e-55	"4"	"Nbl1"
"Fndc1.4"	1.52599072555332e-55	-0.512070986323114	0.149	0.329	3.05198145110665e-52	"4"	"Fndc1"
"Ppp1r14b.2"	3.58517156826133e-55	-0.501194603538869	0.318	0.446	7.17034313652267e-52	"4"	"Ppp1r14b"
"Mgst1.4"	1.75075112197719e-54	-0.641462582211358	0.23	0.377	3.50150224395438e-51	"4"	"Mgst1"
"Igf1.4"	1.60007471898773e-51	-0.633472973399496	0.244	0.371	3.20014943797546e-48	"4"	"Igf1"
"Cpq.3"	3.07127589923538e-51	-0.513705645560861	0.184	0.338	6.14255179847076e-48	"4"	"Cpq"
"Plxdc2.4"	4.88680770295339e-51	-0.582535450460116	0.146	0.308	9.77361540590677e-48	"4"	"Plxdc2"
"Ndufv2.1"	1.29661888212383e-50	-0.508462590993946	0.225	0.394	2.59323776424766e-47	"4"	"Ndufv2"
"Bcl2a1b.2"	4.19349247627686e-50	-0.520939236544893	0.172	0.34	8.38698495255371e-47	"4"	"Bcl2a1b"
"Has1.4"	1.03147754869764e-49	-1.07715696524323	0.171	0.325	2.06295509739527e-46	"4"	"Has1"
"Timp1.3"	2.72897875543118e-49	-0.692216310513675	0.238	0.374	5.45795751086236e-46	"4"	"Timp1"
"Cxcl14.4"	6.40239426906048e-49	-1.45036460683467	0.126	0.292	1.2804788538121e-45	"4"	"Cxcl14"
"Ifi205.3"	5.41896657723883e-48	-1.04424774593891	0.234	0.366	1.08379331544777e-44	"4"	"Ifi205"
"Fn1.4"	2.43022794877411e-47	-0.82001832532173	0.288	0.425	4.86045589754822e-44	"4"	"Fn1"
"Cd83.4"	1.30418846719793e-46	-0.901980180908246	0.295	0.446	2.60837693439585e-43	"4"	"Cd83"
"Crlf1.4"	3.20905452544235e-46	-0.619887305876574	0.153	0.318	6.4181090508847e-43	"4"	"Crlf1"
"H2-DMa.3"	1.17914968779766e-45	-0.834676011961531	0.303	0.459	2.35829937559531e-42	"4"	"H2-DMa"
"Cd55.2"	1.60915277087261e-45	-0.525816756058238	0.228	0.378	3.21830554174522e-42	"4"	"Cd55"
"Hspd1"	2.57854583304016e-45	-0.516266918047524	0.379	0.562	5.15709166608032e-42	"4"	"Hspd1"
"Fbn1.4"	7.25169477064234e-45	-0.675238124978356	0.265	0.386	1.45033895412847e-41	"4"	"Fbn1"
"Tgfbi.4"	9.24291798073182e-45	-0.679283972689144	0.183	0.341	1.84858359614636e-41	"4"	"Tgfbi"
"H2-DMb2.4"	1.0450341679287e-44	-1.09452401504284	0.315	0.461	2.09006833585741e-41	"4"	"H2-DMb2"
"Napsa.2"	2.55440429162079e-44	-0.551609188283517	0.2	0.364	5.10880858324158e-41	"4"	"Napsa"
"Serpine2.4"	4.07437290251918e-44	-0.819446700698314	0.288	0.402	8.14874580503837e-41	"4"	"Serpine2"
"Clec3b.4"	5.15162938984516e-44	-1.40773465700408	0.161	0.308	1.03032587796903e-40	"4"	"Clec3b"
"Tnmd.3"	7.53688136526273e-44	-0.874668842454229	0.217	0.34	1.50737627305255e-40	"4"	"Tnmd"
"Anxa1.4"	9.43403680726888e-44	-0.989292308055673	0.266	0.409	1.88680736145378e-40	"4"	"Anxa1"
"Ctss.3"	1.04781099341898e-43	-0.816879041452666	0.328	0.467	2.09562198683797e-40	"4"	"Ctss"
"Cd37.3"	1.91173014653317e-43	-0.815312902008346	0.29	0.434	3.82346029306635e-40	"4"	"Cd37"
"Errfi1.4"	3.76711993334455e-43	-0.821583054575222	0.442	0.573	7.5342398666891e-40	"4"	"Errfi1"
"C3.4"	3.84172777429104e-43	-0.841324523962561	0.151	0.289	7.68345554858208e-40	"4"	"C3"
"Htra1.4"	4.99528371762183e-43	-0.599194061495359	0.201	0.339	9.99056743524367e-40	"4"	"Htra1"
"Mt1.4"	5.45522459226215e-43	-1.34274698996985	0.646	0.701	1.09104491845243e-39	"4"	"Mt1"
"Prelp.4"	2.52428547518698e-42	-0.853954099173703	0.245	0.38	5.04857095037395e-39	"4"	"Prelp"
"Aspn.4"	4.38808510974257e-42	-0.8522874179523	0.276	0.393	8.77617021948514e-39	"4"	"Aspn"
"Lrp1.4"	7.8786010561466e-42	-0.629018269661023	0.209	0.364	1.57572021122932e-38	"4"	"Lrp1"
"Thbs1.4"	1.61981730485489e-41	-0.871520972206798	0.248	0.375	3.23963460970977e-38	"4"	"Thbs1"
"Cd14.3"	2.20135328342556e-41	-0.64534323124305	0.168	0.294	4.40270656685111e-38	"4"	"Cd14"
"Gas1.4"	1.11498217267591e-40	-0.670972275906765	0.208	0.338	2.22996434535183e-37	"4"	"Gas1"
"Prg4.4"	2.07633125119021e-39	-0.726545072141398	0.266	0.387	4.15266250238043e-36	"4"	"Prg4"
"Myoc.4"	2.55470095646464e-39	-1.18424980292695	0.137	0.286	5.10940191292929e-36	"4"	"Myoc"
"Cd3d.4"	1.17004415494086e-34	-0.578518827703051	0.184	0.329	2.34008830988172e-31	"4"	"Cd3d"
"Ms4a4b.4"	1.37023707457285e-34	-0.646765941717718	0.178	0.332	2.74047414914571e-31	"4"	"Ms4a4b"
"Cxcl1.4"	1.91115733831985e-34	-0.523694879940849	0.776	0.678	3.8223146766397e-31	"4"	"Cxcl1"
"Ptprcap.4"	1.92782788522201e-34	-0.75957277383645	0.275	0.428	3.85565577044401e-31	"4"	"Ptprcap"
"Vtn.4"	1.95563269147169e-34	-0.644694388537793	0.156	0.266	3.91126538294338e-31	"4"	"Vtn"
"Cd82.2"	2.58593961507985e-34	-0.605340151614937	0.243	0.381	5.1718792301597e-31	"4"	"Cd82"
"Islr.4"	3.67721363516763e-34	-0.575787766029709	0.231	0.328	7.35442727033525e-31	"4"	"Islr"
"Mmp2.4"	5.84733037097284e-34	-0.993597998373103	0.332	0.437	1.16946607419457e-30	"4"	"Mmp2"
"Hk2.4"	3.64622699164695e-32	-0.881218440011803	0.31	0.419	7.2924539832939e-29	"4"	"Hk2"
"Tnfaip6.4"	3.88370557511111e-32	-1.62744850050878	0.376	0.473	7.76741115022223e-29	"4"	"Tnfaip6"
"Lcp1.4"	4.00774612332495e-32	-0.704322944878891	0.349	0.467	8.0154922466499e-29	"4"	"Lcp1"
"Itm2a.3"	4.60433126427978e-32	-0.859913852066535	0.324	0.427	9.20866252855956e-29	"4"	"Itm2a"
"Cilp.4"	1.33572889030958e-31	-0.823056088594406	0.176	0.306	2.67145778061916e-28	"4"	"Cilp"
"Igfbp6.4"	2.90596481868736e-31	-1.77291275927638	0.271	0.388	5.81192963737472e-28	"4"	"Igfbp6"
"Ms4a1.4"	1.38572099923987e-30	-0.774317215878734	0.234	0.374	2.77144199847974e-27	"4"	"Ms4a1"
"Ndufs3.1"	1.47260747616671e-30	-0.507239369487995	0.247	0.372	2.94521495233341e-27	"4"	"Ndufs3"
"C1ra.4"	4.26818758198045e-30	-0.571575069490594	0.235	0.361	8.53637516396091e-27	"4"	"C1ra"
"C1s1.4"	8.94072486380065e-30	-0.623628296945166	0.193	0.334	1.78814497276013e-26	"4"	"C1s1"
"Ccr7.4"	4.11463069024996e-29	-1.01952529464151	0.382	0.489	8.22926138049992e-26	"4"	"Ccr7"
"Ecm1.4"	5.42188035657422e-29	-0.721466587033637	0.229	0.342	1.08437607131484e-25	"4"	"Ecm1"
"H2-Ob.4"	6.74024933424667e-29	-0.683518292532129	0.3	0.415	1.34804986684933e-25	"4"	"H2-Ob"
