"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Jam2" 3.99903638624199e-135 1.11169114729597 0.765 0.306 6.6631944267564e-131 "0" "Jam2"
"Aqp7" 2.93534619437693e-134 1.05587682354374 0.74 0.241 4.89087382907085e-130 "0" "Aqp7"
"Smco4" 3.26804251929586e-132 1.16170900765628 0.775 0.334 5.44521244565076e-128 "0" "Smco4"
"Pecam1" 5.28116861796574e-132 0.994777929773106 0.828 0.34 8.79948315125451e-128 "0" "Pecam1"
"Adgrl4" 1.34740780471433e-131 1.07902097839011 0.694 0.223 2.24505088421501e-127 "0" "Adgrl4"
"Myct1" 5.75973252094672e-129 1.06448060575763 0.684 0.218 9.59686632640142e-125 "0" "Myct1"
"Kank3" 1.18324147834655e-127 1.06158578111566 0.704 0.241 1.97151695122102e-123 "0" "Kank3"
"Flt1" 2.12689528708471e-122 0.952268016248185 0.799 0.298 3.54383292734055e-118 "0" "Flt1"
"Cldn5" 1.22476149258921e-121 1.06124513103419 0.774 0.284 2.04069759895215e-117 "0" "Cldn5"
"Mllt4" 4.23729796870714e-121 1.03752940379872 0.742 0.292 7.06018587545983e-117 "0" "Mllt4"
"H2-K1" 4.39355993041146e-120 0.874953891037608 0.953 0.704 7.32054955605157e-116 "0" "H2-K1"
"Kdr" 5.94189627904051e-119 1.01758864922336 0.703 0.241 9.9003875801373e-115 "0" "Kdr"
"Aplp2" 3.85077019331404e-111 0.878749053119471 0.877 0.577 6.41615329609985e-107 "0" "Aplp2"
"Nrp1" 9.93685930710606e-111 0.91191333911128 0.856 0.458 1.65567949775001e-106 "0" "Nrp1"
"Slc28a2" 4.63588465187864e-110 1.006065549799 0.579 0.175 7.72431100696019e-106 "0" "Slc28a2"
"Tmem88" 1.12410900267599e-109 1.04322881479122 0.649 0.24 1.87299042025873e-105 "0" "Tmem88"
"Ushbp1" 4.78008498722615e-109 1.03160529164132 0.62 0.208 7.9645776057162e-105 "0" "Ushbp1"
"Srgn" 7.42823220744902e-109 0.906223885297088 0.789 0.345 1.23769205040516e-104 "0" "Srgn"
"Sult1a1" 3.20773316579782e-108 1.0912670586402 0.682 0.28 5.34472500085232e-104 "0" "Sult1a1"
"Ybx1" 3.54639058664458e-108 0.659816015543386 0.986 0.918 5.9089959954672e-104 "0" "Ybx1"
"Eng" 2.59336220934336e-105 0.929665862380308 0.789 0.405 4.32106011320791e-101 "0" "Eng"
"Arhgap31" 1.22197428362026e-104 0.95768130933164 0.666 0.257 2.03605355136808e-100 "0" "Arhgap31"
"Fabp5" 4.08330159646199e-104 1.0954133849433 0.715 0.3 6.80359712002497e-100 "0" "Fabp5"
"S1pr1" 3.79445011188448e-103 0.997931970117841 0.608 0.203 6.32231277642192e-99 "0" "S1pr1"
"Ptrf" 3.65463904676729e-96 0.809612132238077 0.88 0.605 6.08935957972366e-92 "0" "Ptrf"
"Ppp1r2" 3.50018469431874e-94 0.794535759006662 0.86 0.637 5.83200773767388e-90 "0" "Ppp1r2"
"Ecscr" 1.19455123630906e-93 0.881505512830222 0.684 0.283 1.99036126993815e-89 "0" "Ecscr"
"Igfbp7" 8.01815255568574e-92 0.668932456390866 0.993 0.767 1.33598457882836e-87 "0" "Igfbp7"
"AW112010" 3.19200292784336e-91 0.871174124678176 0.853 0.543 5.31851527837261e-87 "0" "AW112010"
"Gdpd3" 1.26622902800197e-90 1.01326915229515 0.696 0.325 2.10979080645689e-86 "0" "Gdpd3"
"Tie1" 2.29221999663792e-89 0.945840624001144 0.529 0.172 3.81929695839811e-85 "0" "Tie1"
"Scarb1" 2.2337581217928e-86 0.962090868165544 0.552 0.199 3.72188778253116e-82 "0" "Scarb1"
"Elk3" 6.4647999539311e-86 0.882172673383171 0.591 0.237 1.077164968324e-81 "0" "Elk3"
"Bcam" 6.81340058569031e-83 0.888353540593888 0.598 0.234 1.13524880558772e-78 "0" "Bcam"
"Cyyr1" 3.72501412397659e-82 0.906250156716503 0.522 0.18 6.2066185333698e-78 "0" "Cyyr1"
"Sparcl1" 6.60660716196328e-81 0.744452687467544 0.907 0.593 1.10079288532632e-76 "0" "Sparcl1"
"Trp53i11" 3.38743522442889e-80 0.968512118920222 0.436 0.129 5.64414457094341e-76 "0" "Trp53i11"
"Myl12a" 4.15971395403868e-80 0.564559812318203 0.956 0.869 6.93091539021925e-76 "0" "Myl12a"
"Icam2" 4.18707613230065e-80 0.859445101789807 0.546 0.2 6.97650625163934e-76 "0" "Icam2"
"Id1" 2.3581132940689e-79 0.7476403522115 0.804 0.418 3.92908837057759e-75 "0" "Id1"
"Adgrf5" 1.25604704583481e-77 0.812966641358954 0.593 0.233 2.09282558776996e-73 "0" "Adgrf5"
"Car8" 1.546843933932e-77 0.888507135190139 0.564 0.229 2.5773513627175e-73 "0" "Car8"
"Ctla2a" 1.81381611852036e-77 0.809531915839579 0.581 0.226 3.02218041667862e-73 "0" "Ctla2a"
"Tm4sf1" 4.23817655617874e-77 0.698012469080846 0.809 0.5 7.06164977790502e-73 "0" "Tm4sf1"
"Dhrs3" 5.26339192929445e-77 1.01219135706246 0.645 0.332 8.76986363259041e-73 "0" "Dhrs3"
"Tspan15" 5.46410456263466e-75 0.879126139755374 0.456 0.149 9.10429102226186e-71 "0" "Tspan15"
"Mgll" 1.00602644162054e-72 0.753385676290188 0.711 0.349 1.67624125702814e-68 "0" "Mgll"
"Ctnnbip1" 1.8939748711152e-72 0.813600941542436 0.611 0.285 3.15574093025215e-68 "0" "Ctnnbip1"
"Itpkb" 1.22166763360654e-71 0.883423408194431 0.507 0.194 2.03554261111522e-67 "0" "Itpkb"
"Crip2" 1.79131575653288e-71 0.613540587987395 0.885 0.696 2.98469031353508e-67 "0" "Crip2"
"Myl12b" 5.86336310609518e-71 0.747791793617084 0.794 0.604 9.76953560737579e-67 "0" "Myl12b"
"Adgrg1" 1.5408989756954e-70 0.824017974155382 0.47 0.165 2.56744587330368e-66 "0" "Adgrg1"
"Gm12002" 3.25685334375364e-70 0.872688338008026 0.426 0.133 5.42656904136231e-66 "0" "Gm12002"
"Calm1" 6.29138804823199e-70 0.518545256485676 0.97 0.893 1.04827107659641e-65 "0" "Calm1"
"Cdkn1c" 8.17452177035157e-70 0.821678341275708 0.762 0.463 1.36203881737598e-65 "0" "Cdkn1c"
"Plpp1" 9.21452039114822e-70 0.958025947169573 0.596 0.302 1.53532338757312e-65 "0" "Plpp1"
"Rasip1" 1.80495938467039e-69 0.765918731635744 0.544 0.209 3.0074233267378e-65 "0" "Rasip1"
"Klf2" 4.13291566237423e-69 0.547319720679493 0.958 0.738 6.88626407664795e-65 "0" "Klf2"
"Hspb1" 4.43657154559575e-69 0.499153540640423 0.907 0.588 7.39221550927163e-65 "0" "Hspb1"
"Arpc3" 1.64045557756092e-67 0.714390565371248 0.77 0.566 2.733327083332e-63 "0" "Arpc3"
"Sypl" 1.82174547040211e-67 0.778934463427997 0.672 0.394 3.03539230278399e-63 "0" "Sypl"
"Gimap1" 5.27463223401823e-67 0.804028937364236 0.41 0.13 8.78859222832118e-63 "0" "Gimap1"
"Arhgef15" 6.35852063168012e-66 0.807255329796697 0.432 0.147 1.05945670765054e-61 "0" "Arhgef15"
"Fkbp1a" 5.51705501914026e-65 0.610928281226807 0.873 0.765 9.19251707289149e-61 "0" "Fkbp1a"
"Pltp" 8.36045603411765e-65 0.882449952851149 0.595 0.295 1.39301918440468e-60 "0" "Pltp"
"Grap" 1.04106310900813e-64 0.828305862675997 0.419 0.143 1.73461935222935e-60 "0" "Grap"
"Prr13" 1.38737208024473e-64 0.782399908483491 0.701 0.475 2.31163936010377e-60 "0" "Prr13"
"Sh2d3c" 1.97287050474298e-64 0.816348065859022 0.412 0.136 3.28719683500275e-60 "0" "Sh2d3c"
"Gimap4" 2.14953948337498e-64 0.818430375966169 0.432 0.149 3.58156268719939e-60 "0" "Gimap4"
"Serinc3" 4.47784556084267e-64 0.751512838044683 0.733 0.48 7.46098627347606e-60 "0" "Serinc3"
"Aplnr" 4.79960219601046e-64 0.875500836825619 0.37 0.108 7.99709717899263e-60 "0" "Aplnr"
"Ccdc85a" 2.32236674864022e-63 0.777760241894158 0.421 0.14 3.86952747658433e-59 "0" "Ccdc85a"
"Gnai2" 1.1703318026396e-62 0.627611490710076 0.833 0.664 1.9500068495581e-58 "0" "Gnai2"
"Efna1" 1.41324366656664e-62 0.841462530633779 0.454 0.172 2.35474659723333e-58 "0" "Efna1"
"Sptbn1" 1.48097284960007e-62 0.680335124642248 0.797 0.601 2.46759696200364e-58 "0" "Sptbn1"
"Palmd" 5.95150056057041e-62 0.81323858582824 0.468 0.174 9.91639023402243e-58 "0" "Palmd"
"Klra9" 2.03761269078196e-60 0.906281832007084 0.331 0.09 3.3950702653809e-56 "0" "Klra9"
"Anp32a" 2.05135669560875e-60 0.791517160182466 0.684 0.455 3.41797052622331e-56 "0" "Anp32a"
"Gm14085" 3.76079993397438e-60 0.736394824459341 0.372 0.113 6.26624484998811e-56 "0" "Gm14085"
"Fam101b" 1.16542542143971e-59 0.78144578114731 0.529 0.222 1.94183183720284e-55 "0" "Fam101b"
"Sgk1" 1.36095625809849e-59 0.606580939214229 0.809 0.53 2.2676253172437e-55 "0" "Sgk1"
"Tmbim6" 3.93485424968369e-59 0.5993397279269 0.828 0.681 6.55625415082297e-55 "0" "Tmbim6"
"Cd38" 7.79521886428141e-59 0.849492310869391 0.372 0.12 1.29883936716657e-54 "0" "Cd38"
"Ptprb" 4.5144212145104e-58 0.726322170094536 0.53 0.223 7.52192862761722e-54 "0" "Ptprb"
"Pim3" 1.28681078829539e-57 0.768823334964611 0.627 0.345 2.14408413545778e-53 "0" "Pim3"
"Unc45b" 3.62736353038906e-57 0.773710574624615 0.522 0.236 6.04391311433426e-53 "0" "Unc45b"
"Sept4" 4.64104802692423e-57 0.742896669855116 0.63 0.341 7.73291422246116e-53 "0" "Sept4"
"Thrsp" 9.29578628686681e-57 0.817554272075161 0.466 0.19 1.54886391111775e-52 "0" "Thrsp"
"Cd93" 1.15630940446956e-56 0.737923170248869 0.486 0.2 1.92664272972717e-52 "0" "Cd93"
"Epas1" 1.16988775692274e-56 0.722439018362379 0.559 0.257 1.94926698058468e-52 "0" "Epas1"
"Rftn1" 2.04314174332295e-56 0.831468544148721 0.507 0.246 3.4042827727247e-52 "0" "Rftn1"
"Fli1" 3.91916779409796e-56 0.780607232394563 0.451 0.178 6.53011737852602e-52 "0" "Fli1"
"Pde2a" 1.26220300879029e-55 0.793074247525228 0.416 0.155 2.10308265324638e-51 "0" "Pde2a"
"Kcna5" 2.01561462764141e-54 0.792031737885432 0.402 0.149 3.35841709257612e-50 "0" "Kcna5"
"Cyp4b1" 1.40631050367232e-53 0.801113955817127 0.343 0.109 2.34319456121882e-49 "0" "Cyp4b1"
"Ppia" 1.70757463259881e-53 0.424221953467458 0.975 0.894 2.84516085283614e-49 "0" "Ppia"
"Slc26a10" 1.73415230919238e-53 0.850992037546111 0.375 0.128 2.88944457757634e-49 "0" "Slc26a10"
"Id3" 1.99560674118982e-53 0.51633166428837 0.919 0.708 3.32507995217049e-49 "0" "Id3"
"2610305D13Rik" 1.99621690773814e-53 0.77680596289249 0.331 0.103 3.3260966116733e-49 "0" "2610305D13Rik"
"Mmrn2" 4.71402536211164e-52 0.712868312268082 0.456 0.188 7.85450905835042e-48 "0" "Mmrn2"
"F11r" 3.27689563855407e-51 0.736269706200718 0.385 0.141 5.45996351295879e-47 "0" "F11r"
"Cracr2b" 9.26328247824746e-51 0.77489030673177 0.436 0.182 1.54344812652559e-46 "0" "Cracr2b"
"Afap1l1" 7.28732194087108e-50 0.74861882807056 0.402 0.158 1.21421358178794e-45 "0" "Afap1l1"
"Rbp7" 8.83458342794734e-50 0.684625273322625 0.503 0.213 1.47201829076459e-45 "0" "Rbp7"
"Bst2" 5.28193018810722e-49 0.781253339104093 0.625 0.391 8.80075207942425e-45 "0" "Bst2"
"Abcg2" 9.54989093854052e-49 0.689354736134889 0.449 0.194 1.59120282817962e-44 "0" "Abcg2"
"Chek2" 1.45638114080578e-48 0.72771182590105 0.289 0.083 2.42662225681058e-44 "0" "Chek2"
"Fmo1" 2.46219981116264e-48 0.757450931751483 0.453 0.212 4.10251732535919e-44 "0" "Fmo1"
"Itga6" 2.57236223757547e-48 0.7114282538308 0.427 0.176 4.28606996024825e-44 "0" "Itga6"
"Kitl" 4.43798479048152e-48 0.701856897563327 0.512 0.247 7.3945702579003e-44 "0" "Kitl"
"Dok4" 4.74278435261122e-48 0.75588274079249 0.34 0.119 7.90242728832081e-44 "0" "Dok4"
"Tspan6" 6.76404199267271e-48 0.833544457025172 0.422 0.186 1.12702467681913e-43 "0" "Tspan6"
"Ehd2" 6.82019125458573e-48 0.71576961899014 0.613 0.38 1.13638026683907e-43 "0" "Ehd2"
"Hspa12b" 1.13903328856759e-47 0.721372480347255 0.444 0.203 1.89785726541132e-43 "0" "Hspa12b"
"Cd81" 2.37973976577241e-47 0.385559849494604 0.985 0.878 3.96512239772999e-43 "0" "Cd81"
"H2-Q7" 4.03323361700864e-47 0.756559434669033 0.475 0.227 6.7201738526598e-43 "0" "H2-Q7"
"Tinagl1" 6.38416091003775e-47 0.5903552069866 0.541 0.253 1.06372889083049e-42 "0" "Tinagl1"
"Gngt2" 1.18617056380928e-46 0.804406759901363 0.502 0.258 1.97639739341902e-42 "0" "Gngt2"
"Ablim3" 1.18911668457341e-46 0.655565284772023 0.382 0.143 1.98130621983621e-42 "0" "Ablim3"
"Tprgl" 2.21507253976324e-46 0.640846615599171 0.735 0.623 3.69075386575351e-42 "0" "Tprgl"
"Txnip" 4.55310361304111e-46 0.613966213872714 0.745 0.573 7.5863812400491e-42 "0" "Txnip"
"Ramp2" 1.21353898975021e-45 0.609946505402869 0.767 0.58 2.0219986647218e-41 "0" "Ramp2"
"Cxcl12" 1.62458042082964e-45 0.534134609912808 0.855 0.65 2.70687589718635e-41 "0" "Cxcl12"
"Tmem140" 1.77049505229238e-45 0.7438571091451 0.495 0.268 2.94999885612956e-41 "0" "Tmem140"
"Psmb8" 5.19260234386066e-45 0.644068703318375 0.617 0.39 8.65191402534064e-41 "0" "Psmb8"
"Ostf1" 7.46989423383177e-45 0.639215747325342 0.66 0.48 1.24463377724105e-40 "0" "Ostf1"
"Ly6a" 8.02483359418529e-45 0.466762016435197 0.954 0.745 1.33709777346315e-40 "0" "Ly6a"
"Tcf4" 9.05289012203371e-45 0.558752995482635 0.772 0.604 1.50839255213326e-40 "0" "Tcf4"
"Cmtm8" 9.194874297924e-45 0.709937440976854 0.311 0.105 1.5320499555201e-40 "0" "Cmtm8"
"Plcb4" 2.40080232489492e-44 0.719228444865162 0.412 0.181 4.00021683373992e-40 "0" "Plcb4"
"Myo10" 1.4052402104094e-43 0.71332188271335 0.373 0.15 2.34141123858414e-39 "0" "Myo10"
"Abcb1b" 3.35347844654476e-43 0.666505245565057 0.323 0.113 5.58756578763287e-39 "0" "Abcb1b"
"Rassf3" 1.15184844347654e-42 0.696085809675305 0.436 0.2 1.91920987652061e-38 "0" "Rassf3"
"Ccdc85b" 1.35844619253438e-42 0.750619182232532 0.544 0.33 2.26344304600079e-38 "0" "Ccdc85b"
"Cd151" 2.62785014877905e-42 0.700407705417815 0.578 0.374 4.37852391789565e-38 "0" "Cd151"
"Robo4" 6.85459696685345e-42 0.650977388655879 0.306 0.106 1.14211294661712e-37 "0" "Robo4"
"Hrct1" 1.04070346504459e-41 0.712666248107254 0.375 0.157 1.73402011345729e-37 "0" "Hrct1"
"Ets2" 5.81305389798279e-41 0.744813006093466 0.383 0.17 9.68571040481893e-37 "0" "Ets2"
"App" 4.04627048837681e-40 0.505522020030583 0.838 0.709 6.74189588773344e-36 "0" "App"
"Tspan12" 5.31735252351526e-40 0.691297329518645 0.409 0.19 8.85977277468113e-36 "0" "Tspan12"
"Jam3" 6.8665040350758e-40 0.69410190743625 0.443 0.224 1.14409690232433e-35 "0" "Jam3"
"Ctnna1" 7.06404858135107e-40 0.692495520059483 0.532 0.332 1.17701177462471e-35 "0" "Ctnna1"
"Ifitm2" 8.45805269698583e-40 0.373756638174552 0.973 0.865 1.40928074037178e-35 "0" "Ifitm2"
"Hnrnpf" 3.03509061368593e-39 0.527413623487481 0.752 0.637 5.0570679805235e-35 "0" "Hnrnpf"
"Podxl" 2.12496379070149e-38 0.678448864447328 0.334 0.132 3.54061466806682e-34 "0" "Podxl"
"Meox2" 3.93953662608875e-38 0.633793075379981 0.6 0.401 6.56405592638908e-34 "0" "Meox2"
"Ets1" 4.89868301910178e-38 0.650691387611702 0.451 0.226 8.16218564642738e-34 "0" "Ets1"
"Fmo2" 8.23055168970562e-38 0.646715645803462 0.356 0.15 1.37137452253875e-33 "0" "Fmo2"
"Cox6a1" 2.05783170830807e-37 0.453946709862334 0.828 0.744 3.42875919238291e-33 "0" "Cox6a1"
"Cfl1" 3.56653530424168e-37 0.409602160327619 0.865 0.748 5.94256112392748e-33 "0" "Cfl1"
"Snrk" 2.44473315102349e-36 0.638013623075675 0.53 0.323 4.07341437623534e-32 "0" "Snrk"
"Psmb9" 3.79196172892157e-36 0.679490475656842 0.449 0.241 6.31816663272912e-32 "0" "Psmb9"
"H2-Q4" 2.87204730416438e-35 0.579388841279485 0.559 0.336 4.78540521819869e-31 "0" "H2-Q4"
"BC028528" 3.77781176548525e-35 0.637774837125035 0.309 0.122 6.29458996365152e-31 "0" "BC028528"
"Tgm2" 9.01584722775638e-35 0.657817142175936 0.419 0.212 1.50222046508877e-30 "0" "Tgm2"
"Smagp" 1.66990199501995e-34 0.587626540235807 0.323 0.132 2.78239070410224e-30 "0" "Smagp"
"Cdh13" 1.89348516961588e-34 0.639315324452728 0.404 0.199 3.15492498961398e-30 "0" "Cdh13"
"Jup" 3.7074835372576e-34 0.655029461575855 0.475 0.281 6.17740906977861e-30 "0" "Jup"
"Prex2" 9.22072962853233e-34 0.631175645783643 0.404 0.204 1.53635797070606e-29 "0" "Prex2"
"Dusp3" 1.43674244489228e-33 0.673459304977374 0.535 0.353 2.39390026167953e-29 "0" "Dusp3"
"Tmod3" 2.08244274617991e-33 0.621103058826754 0.448 0.256 3.46976610368496e-29 "0" "Tmod3"
"Hmgb1" 4.16990416243624e-33 0.45290862480952 0.785 0.746 6.94789431545127e-29 "0" "Hmgb1"
"Prkch" 4.18617706091353e-33 0.561144194991787 0.328 0.137 6.97500821889413e-29 "0" "Prkch"
"Lipe" 1.79943088189679e-32 0.661831423029641 0.318 0.136 2.99821173541644e-28 "0" "Lipe"
"Tmem204" 2.02019516675314e-32 0.70184985616572 0.385 0.199 3.36604918684408e-28 "0" "Tmem204"
"Mcf2l" 3.14971502779685e-32 0.610848231431911 0.279 0.107 5.24805517931511e-28 "0" "Mcf2l"
"Lyn" 4.35189550250081e-32 0.592315382192486 0.302 0.125 7.25112828626686e-28 "0" "Lyn"
"Clic5" 7.32517834175007e-32 0.60437947875309 0.319 0.135 1.2205212153024e-27 "0" "Clic5"
"Fam212a" 1.06320016797428e-31 0.648398450459365 0.304 0.129 1.77150411987875e-27 "0" "Fam212a"
"Msn" 2.34097807162551e-31 0.564936076083111 0.564 0.395 3.90053766294243e-27 "0" "Msn"
"Actg1" 2.65105434943448e-31 0.388338079198099 0.938 0.863 4.41718675702772e-27 "0" "Actg1"
"Xdh" 4.41528910834277e-30 0.649098935339964 0.432 0.253 7.35675471232072e-26 "0" "Xdh"
"Ctnnb1" 7.65821168609554e-30 0.58564092968779 0.557 0.395 1.27601123113724e-25 "0" "Ctnnb1"
"Dusp6" 9.26130601105592e-30 0.566670844760534 0.361 0.176 1.54311880756214e-25 "0" "Dusp6"
"Atox1" 2.32879321911042e-29 0.455412499682698 0.75 0.661 3.88023526168178e-25 "0" "Atox1"
"Ptp4a3" 2.63943177032699e-29 0.438285279295898 0.63 0.423 4.39782121571883e-25 "0" "Ptp4a3"
"Nrarp" 2.76535063814309e-29 0.544663848167367 0.37 0.175 4.60762723327402e-25 "0" "Nrarp"
"Etl4" 5.02100515624779e-29 0.546491385000279 0.253 0.097 8.36599879134007e-25 "0" "Etl4"
"Gata2" 1.14062958114667e-28 0.53531043940437 0.336 0.151 1.90051700810658e-24 "0" "Gata2"
"Sh3bp5" 1.2393108601251e-28 0.573061878223203 0.38 0.196 2.06493975514044e-24 "0" "Sh3bp5"
"Trim37" 1.58204406351125e-28 0.548353011818968 0.26 0.103 2.63600181862245e-24 "0" "Trim37"
"H2-Q6" 4.12110130925563e-28 0.564599324482597 0.422 0.233 6.86657900148173e-24 "0" "H2-Q6"
"Rab11a" 8.60211840533895e-28 0.560883511570767 0.564 0.436 1.43328496869758e-23 "0" "Rab11a"
"Pls3" 3.31251734314373e-27 0.5775992539021 0.486 0.327 5.51931639714609e-23 "0" "Pls3"
"Tsnax" 4.66978748808602e-27 0.658406990769935 0.429 0.276 7.78079991264892e-23 "0" "Tsnax"
"Myl6" 4.83005953187229e-27 0.308634173494767 0.909 0.853 8.04784519200562e-23 "0" "Myl6"
"Fscn1" 9.76342448485237e-27 0.5763920157943 0.429 0.252 1.6267817876661e-22 "0" "Fscn1"
"Fam43a" 4.15623901095644e-26 0.560973935167874 0.387 0.213 6.92512544005563e-22 "0" "Fam43a"
"Slc43a3" 6.05307457057268e-26 0.551790697846279 0.529 0.371 1.00856328494882e-21 "0" "Slc43a3"
"Rapgef3" 7.38307079906735e-26 0.526149590425497 0.277 0.122 1.2301672565406e-21 "0" "Rapgef3"
"Tnfaip1" 9.13206947563154e-26 0.525379837471639 0.434 0.265 1.52158541602973e-21 "0" "Tnfaip1"
"Adipor1" 1.00318667155576e-25 0.498662147862498 0.608 0.498 1.67150963214621e-21 "0" "Adipor1"
"Gnb2" 1.02990939091844e-25 0.41294566155835 0.77 0.737 1.7160350271483e-21 "0" "Gnb2"
"Ceacam1" 4.21114789115099e-25 0.512878671055537 0.252 0.105 7.01661461623578e-21 "0" "Ceacam1"
"Dram2" 4.58356658229008e-25 0.60526784739788 0.399 0.244 7.63713863941173e-21 "0" "Dram2"
"Fez2" 5.10576453029765e-25 0.555764657851551 0.451 0.295 8.50722486038195e-21 "0" "Fez2"
"Lmcd1" 6.17792701783137e-25 0.443094209217291 0.451 0.265 1.02936619971106e-20 "0" "Lmcd1"
"Ifi203" 9.13556340139794e-25 0.592193069903531 0.389 0.224 1.52216757394093e-20 "0" "Ifi203"
"Cxx1a" 1.00070631966659e-24 0.641592495016266 0.473 0.334 1.66737686982847e-20 "0" "Cxx1a"
"Rps29" 1.40735525586931e-24 0.255832072730601 0.976 0.965 2.34493532732945e-20 "0" "Rps29"
"Rhob" 4.00521135485645e-24 0.496156540307163 0.667 0.547 6.67348315946182e-20 "0" "Rhob"
"Ptma" 7.9985758092607e-24 0.265830062874476 0.973 0.866 1.33272270133902e-19 "0" "Ptma"
"Pdlim1" 1.04277248090796e-23 0.577345426063613 0.498 0.344 1.73746750768885e-19 "0" "Pdlim1"
"Fbxo22" 1.49138798256652e-23 0.627183858806692 0.334 0.183 2.48495065655233e-19 "0" "Fbxo22"
"Tpr" 1.70224448566589e-23 0.637384369909776 0.466 0.335 2.83627976201651e-19 "0" "Tpr"
"Lbr" 2.57942683436639e-23 0.557233609467381 0.296 0.147 4.29784099142127e-19 "0" "Lbr"
"Wasf2" 5.52093202807272e-23 0.562797860533697 0.488 0.357 9.19897694517477e-19 "0" "Wasf2"
"Sh3bgrl3" 8.0503233827769e-23 0.410557336769929 0.633 0.52 1.34134488203829e-18 "0" "Sh3bgrl3"
"Cdc42ep3" 9.16834314687863e-23 0.486152470377273 0.405 0.235 1.52762933513292e-18 "0" "Cdc42ep3"
"Snx3" 1.03011380124255e-22 0.457971123147887 0.627 0.555 1.71637561563033e-18 "0" "Snx3"
"Lpl" 1.29838595227887e-22 0.345935621243107 0.785 0.634 2.16337067368705e-18 "0" "Lpl"
"Tmem123" 2.42493737859463e-22 0.581096675432481 0.416 0.276 4.04043066021437e-18 "0" "Tmem123"
"Mapk3" 5.70833526622044e-22 0.517169973270374 0.519 0.387 9.51122822057649e-18 "0" "Mapk3"
"Rbm39" 7.08026689191357e-22 0.442050035346164 0.709 0.648 1.17971406953064e-17 "0" "Rbm39"
